검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,카카오페이 2분기 역대급 실적에 증권가 “체질 개선 기대”,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1kUTZJQ211em4zclJuMllvanhsZ005RU9FZDRmM3ZNR2k5aXNyLThzeFVqWTVucENmTTJlcnd1VGNad2tqbWxQQWRJNkU5QW1iTHc?oc=5,매일경제 마켓,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[리포트 브리핑]카카오페이, '성장하는 핀테크 플랫폼 멀티플 부여 가능' 목표가 61,000원 - LS증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9udjVKbF9ialJBMnJzMlEyeEpUMi1lcENIZ1hFd1VYWnBScWhJa1lZaVNfVzg5U3B1YWtscmxGZGpvY2RISFJ1dW1uM1dpNmcwZG5GSkhTS05YS05S?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[장중수급포착] 카카오, 외국인 8일 연속 순매수행진... 주가 +2.11%",https://news.google.com/rss/articles/CBMiXEFVX3lxTE54YVBSaE1IOG0wTE1CVWRGdTlNQnZpRVdZU2Z3S1p0QUJQMEpubnhYellsT1pXLVBDcm5OR2gtaGZ6c0lIRU5LaEhLWlg0X2JSMlRSSHc3Wnh6Z1B5?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[리포트 브리핑]카카오페이, '단기 변동성 크겠지만 금융 플랫폼 사업자로서 경쟁력 입증' 목표가 58,000원 - 교보증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE85SkJjeVVwVHY4aVVaZnBJWTV4YTUxWWVvZmx0MXB1MFZaRlRMZnlyQ0xibEhTb01PcUVTT1diNzdvTmtmU3plRkpoM0xXbHJHa1BUTUZjZ0hKV1hf?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"LS證 ""카카오페이, 견고한 생태계 확장…목표가 6만1000원 유지""",https://news.google.com/rss/articles/CBMieEFVX3lxTE5QYnN2bG4wSlR6aVQ4VWFscVhfQUVBdjE0ME95ZTRLN3lJY0pBMmFERlFGd2JENVFQQjM2amo4YVpBbkVGMDVKZG9BVmVSdTZCSWVtal9CZWhHUF9UeHpFLXo3d2hsMU05US1FbWVlckJ6RWdJY3ZGR9IBeEFVX3lxTE5QYnN2bG4wSlR6aVQ4VWFscVhfQUVBdjE0ME95ZTRLN3lJY0pBMmFERlFGd2JENVFQQjM2amo4YVpBbkVGMDVKZG9BVmVSdTZCSWVtal9CZWhHUF9UeHpFLXo3d2hsMU05US1FbWVlckJ6RWdJY3ZGRw?oc=5,뉴시스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오페이, 상반기 영업익 908억…금융 매출 첫 절반 돌파",https://news.google.com/rss/articles/CBMicEFVX3lxTFBsT0lnX2ZORmdFX0gzSHZZMEUzV1ZWNVBtb01qb2NXUlF6b1ZJd1RyeWtpazBkbDJTM09LeURkXzNoeHc4RjRXRHJuWVFTUlZpcGluU2JzaHRfQ3RGRXlhU2NvVDJGaDZIRy1OX2tOWUk?oc=5,코리아리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크, 2분기 순익 1천407억…상반기 기준 '역대 최대'",https://news.google.com/rss/articles/CBMicEFVX3lxTE1rbzE1Z0J4aHNaOXY1Q0JGX25nTGhDRFVFTDFMYkxFOHRHd3FoU3VZUUQ1QXdUc3pOWnJFNDRyenVTaVVkV2lLSjhCb0liQ2FQd1AzanNmQ0lKZ01OU0tWZVhuVWZaSzlCTDN5UWxFanY?oc=5,연합인포맥스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 상반기 순익 3280억 ""역대 최대 이자·비이자 쌍끌이"" - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE1XTGxjVGhnSEl0aS11SmlyWTJBcFU3aHQ2UmU5bHdtVXBiWEF5REUzOERKTFlrSkRfaUtRTTloRjdGRzRyMWtGS1JSN0NVOHNfNXctVTJiOHIxUDBreGJGR2YyODlUNVhId0hV0gFwQVVfeXFMTTdpMEwwRWJWY1VpZFRQeEtDUklzZ0d4aU1SUHRWc3lKX1gydmxMMmhYakFkZHh0UTRDUUh2Q1JyR3JKbGtjRkk5bnoyU0hJZWxheFp4MXh5UXhQOC00V1BLclNoLXJXOGdfTkpBQkZXMg?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 상반기 순익 3280억원 ‘역대최대’…”플랫폼 사업 등 수익원 다변화”",https://news.google.com/rss/articles/CBMijgFBVV95cUxQb01zaW5BQ3YwemZjSC1PcU1qcVRjV28tTjVOdWZVSUYxRWRiS1BnRzQ4TmRZeFZxWjhJMDU0VjRoOHVmMTR2RGxlQW91ZWtLdmM3dXgtaklTTFJhZU9hRVVDQ2E3NjdZbU1pTzlJLWVNWXowSHpnTXdDcG9HemxWRFhUSGY1THFicjJqUUNn?oc=5,조선일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오게임즈 2분기 적자 확대…영업손실 230억 원,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9nUHc1VDlraEFIbjVZeU56dXJOeFp6VDR5cVhMemRSZHBrb0RLWll5UnF6X21FRFVHS0NCYjlPeUdINVV4dUZfbldOaUdLaEFoLU03cHdfSDBqd0FVbUJyYjBrRjVFa1U?oc=5,연합뉴스TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
