검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수
카카오뱅크,달러 풀었지만 역부족... 환율 1540원도 넘었다,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9Oa3ZoQTFwY1lYNDhEOHNMRElWRmRxRk1EOEgxbTJpdmVCZzRiUDc4WkVXVVhEU212VEVzZlZGY1BhYXc0NHpjdWlLQWlhOGxnbTFrRk5BU0xFUdIBXkFVX3lxTFB2ZVd2NXFmY2RYeE1oT2s4cWN3dzFCTjBYREZUbmNMemU0blF4ZXJmOU1DN0hMRVZxQXdVSVd2YkFLdHA3OXZabnBoLUs0TnVnOWI3d0kzSDh4eUpzYmc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"[당선인 인터뷰] 공한수 부산 서구청장 3선 성공…""서구 미래 50년 틀 만들겠다""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1oaDNsUXNuYzVkOTZqMHNFcFNkMEpFbS1PeDVFMXhjMG96RzMwNFhxU0lOVjMxNkdDV01NTmZGUlFuNUMwaEpIdGhOMUFhcmN4THRxT0lveWRzQdIBXkFVX3lxTE1VaVpyT1hKdmxuc3RLN3hUOExDbGFuV2xfVUQ4UVhMWWhSYkZ2QWdCM1RwY1FmY3gwcXg1VXRhc3haMTFCeGM2MlNjNkxoS05EYWI1X3FvWDFHUGNpUGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"국힘, 충남서 D-1 파이널 유세…""재판 취소 겁박하는 李 심판해야""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9RMzlfMEx0VUwwNGI2eVBPN0FqaG9hMm1XdTlXTWxEdmpLUWFzaHg2RXhQYmU5R1JIdFoyOHVPMjljZUxRdlk1Y2F3MU5vX2tNdURFdGczSzEyZ9IBXkFVX3lxTE9FNTcyZzRPT1loTl9MQUd2c0U3blNmQW1YTk5WdnloSUZQVGdjRkRUZ1lPSzVqU3ZnN2VfOWZHX2JEdE9BOXAtN3FVTmxBOFdLTGw5ZW9meFJXb3lHcEE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,[표]인천 광역의원 비례대표 당선인 명단,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1TUUs5RGN6d1Z1VlNaelZqeVpUb3RhVXh4d2lHMURHYldwSTNsMTBweHMzaWt0YkNGV0pnV0lXZU12b0xLUjB5dFVTcGpmMDBzeHBRbWFRNWoxd9IBXkFVX3lxTE1tQnVNby16aDZ5RmM2bmd1cVBodlpLZGllM3FXbWNPWGtyb0JKREh6VVdnZlNzUnFFOUJ3WDVTcXdLMTFfd0NxUkZlTl9oZnhQU2p2OTRyWDcxZTJaOVE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"금융위 ""서민금융법 개정 시급""… 하반기 최우선 법안 추진",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9iakpHOEo5NG11ekFoRXR5eWRlZVN2bEhUUHJGQVZ1YUU1SXZPWG1MSGphVzAzMnBKNVdzVXZWWGpXMFc3SDNQR1BBMTRjUnhyczdOOGFJRFQxUdIBXkFVX3lxTE91ZjQ4Ri1QanlfMHExQjF6cWZNU25TdzRueFlMN2ZZbmg2b2xKNjZ2RHZYVkJPNHlIY2JQcGFnaWFpNnMwUnNEVU9DMEx3S2xWSk9rYXRZR1c5Z1p3QUE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"상생협력재단, 협력사 ESG 대응 도울 대기업 모집",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4xblZaQk92MGNzd3dSSk5PWWxBOG8zSW9DeTRxM0M5cGVpQjlOWU9jd2p0dUZCQnBtQXdYTDI5Z2F0VFZVanEyQnZMNGFfc1piQmYzYmREQWhUQdIBXkFVX3lxTE5tQUQzY1dWMmxyUjVBR1I5Qk43Qm96aVlnZGk1cUh0YkVBRHphamE1QkcyS3NEd0FQQU9VTGNNa3hvZVBJYWg5ejM1aUNxOUFGTlBsQlZoX0pZMmExOWc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,자주 찾은 장소 등 주행 흐름 기록... 티맵 '이동로그·인사이트' 서비스,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1iMVRVRGE3MTYtbnZGeDNHUnBqZmg0Uk9wbEdDZ2pWVkd0ZmN3eUtqZzVfbkE3VDJVQ2l0ZmVNT2pGQ2ZNNVdCU1cyLXBSd1NRb01Nb0FRSVFBZ9IBXkFVX3lxTFBKRGxLaW9MT2tFd1lBeWdqZWw2WEFOTG5hMmpTWFpqNWMtMU5MZkJmaFVDM2w2ZEJKczh2OXYxMW9mZlZ5eHF5RUVmU0hRUEMyTld3VkhuUWRBVUxwcnc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,아파트 우편함에 후보 명함 살포…선거사무원 2명 고발,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5SV1hqMXVYdjNfS2tiWEtrd3ZvcDNQdU1IWTRFSDVPZ2RJekt1Wld3Mnl4N3JCSnZOa0NuX3pESGlpaUFJUlduRk5TbkpjQXBJaHlydHRkX1dlUdIBXkFVX3lxTE1QWWRMNjJETUFoQVFXZE5CY1o2UHNRWW5WOFI2Tnc2azd6ZlJHZTF6amsta0d2Ml9yV2doNWRBN2FEbVdFMHRUcGJ3Z2d2UklfR2x0OTBUcmd0M0Z1U2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,이자장사 대신 취약계층 지원... 생산적 금융·포용금융 속도전 [이재명정부 1년],https://news.google.com/rss/articles/CBMiWkFVX3lxTE1OOVlhY0l3NFdVR0dSN0VTV215N2F6NFpqZEhpWnROenlMcjdzSHdsVVU3M2EtYy1xbmZRWFdDRG5VYjFzblZ5Tk0welBNSjdWTXRDQXNHOEpvd9IBXkFVX3lxTE9HeDNnY21oNFZnWmJSdFQ2QTZ2OUdyWHJ5WU9wc0NaNkhCSEZ1Y00zVGZyWUtGZ2tESXpvY1gyVTk2dTNiUDZHU1k5RGp0T0VuSlIycHg5a01EOXYzS0E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,[표]김포시의회 당선인 명단,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9YVmlzZmd6bmpIQUJSUkRCWWE3T09BdmdLS2haNUN5TExCUzRDRHp4NHJLdFotOUtLY0pLX2hCRl8yRUhMRlIzZzJZRWtLOUdVcE9BX1F1YmFtUdIBXkFVX3lxTE5OVHFfOTdTc3dabEdUM3pXckxUNE41S09FVFJtcWlMOGNUczdfekYtU2k3LVlxOTdwM2JlQjlTVjJFR0JRYWVSRE5oNlhKZkw3RmhpbzBjWmlnMWFyY1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"NC AI, 한화오션과 용접 자동화 기술 개발",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1DNzQ3eDlXdDdCRzJhY1pjTUh5QmMwb0hJSjZDMVphZUhrTnV5MDl5WTlfVlNSdFpTMGhzSjVYVVBtdHlXS21hWVlUZks1T1g2UFM3TEsyYkxfd9IBXkFVX3lxTFB2REY5d0lNaEx4dXFCZHFwSEpGSVpsZFozbVdNS2MtNmNlT1FldGo5ZGcwSGdkVTNSYUEtV2toR1MzdTBQMENucHZsb0ZvS0RiUExRWFdPb2FQeTk2Q2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,앞자리 6번 바꾸며 8000피 안착… 코리아 디스카운트 벗었다 [이재명정부 1년],https://news.google.com/rss/articles/CBMiXEFVX3lxTE5IYmZWVE5hdEZ3R2VPdnZNRWZMdHotZzBrTm51MS1qS2lnMDFwSkVsRUVvLWMydVpqX2dxb0NGUkxjN0NTbE53NFNfTW8xaVBxY1J2ejFIR2JUMVNs?oc=5,부산파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"달러-원, 외환당국 '말발' 도통 안 먹힌다…1,540원선까지 확대",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1OSnltZmFVTDNZbE83cU52NXZQVHNUd2lyVkNFaUx6U0luVW82endWMnhLUjFua0xnOHdzc1BhUVVUbHg1QWZVendUQ1NpaWp2OEtkdklGaUNHZ9IBXkFVX3lxTE1EakZ2bm52YjU2Q2lNdWlIa2ktVGJIZWZHeHk4TDlKbUhWMW1kRm16UUZUU3JvdS1XUTBSS2dvUUV4WTBBc2FpNmwwam90TjhCY19DRTlvcXZPVzFIRUE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"네이버 해피빈, 코트라 손잡고 로컬 사회적 기업 해외 시장 진출 지원",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBtSXVIb084SWZ4SXFKNk4xLVFsbHJQMjNINEg5ZThhWXFIcS11VlFTelV5N3ZOdGlmbTFMQnBON3BkUFFTR0FxN0ZRWkdvLV9TSV95LWtYOTRwZ9IBXkFVX3lxTE0yTDZXdmdJM2V3VnlOWFN3VWdZZDJheWxJWmRTZFlOb0JFRzdfT2piWGZYOTFSYXlVUWJxWnh4NWNGdTBWX3VGTTg4QW9wWjU2bVN1dGJJQ0o1eWFwa2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,외국인 매도행진에 인도네시아 증시 급락…올들어 외국 자금 유출액 67조 루피아 돌파,https://news.google.com/rss/articles/CBMiWkFVX3lxTFA3MVJyTDI1ekNRcURvaFhBWmVZUTlSYmJvUUhhVTh2REpoeFRmeW5iaF8taVlfcm56Wkk4TVVMbGZrc1gwYWhJOUF4MmFTMElxS3hPTTE3UTRlZ9IBXkFVX3lxTE5PZWpxME0yc3UxbGoyc1JGSFBMZ3VmZmpIVDBkTm1tbDBRUXNqWTQtb0JQRXFxOFRsa3RBeExRVkFwYkdKWkpxZGNUa0NDdVVKZ1pRdllERFRULUwzX0E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,네이버·코트라 사회적기업 수출 물꼬 튼다,https://news.google.com/rss/articles/CBMiWkFVX3lxTE0tb0NERlpEa29iQnBXWjg0TDZocU55cnpGYW5TVlhyMUtFbDBNLWNpWlhYOFBvTTgzZFdiNXNpT1J2X0FjMFBYZHJ5WjRWd3ZFVUpGbEZfdm9OQdIBXkFVX3lxTE9wWnhTVGNweXhjMWJyRnk0alIzYk5DR2xFendHdFRBUlNLc2p4eXFkXzNoSGdlTjZJYnRQMTVwMGpIMUpUQ2JWazRMeEhNYzM1M1MyaW9MTEJCQkhHekE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"헌재가 요청한 재판소원 답변서.. 대법 ""중립성 논란"" 미제출 방침",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBVbktoRVU5aFdManFBSDE0RGoxZHlUbzlXNndXNVFvNzhEdHV2UFhQa0ZUV21RTzlLT2xHc0F1dVlHWDBveGRLTVkxQ0xnNzN5YS1penJyb3ZqUdIBXkFVX3lxTFBZelZPdk9RLW9rbFVUMHdaRHBPYkRpanVkSjhzcVo1S0NXTlZYbF82SmtvWkhVQ0d4dVhaeFNQV3lxVjJmUnpBak1RVGNHMkg4QTdaVTloaVFPRzlQY2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"친구 음료에 수면제 탄 20대들, 안 통하자 1300만원 금목걸이 들고 튀었다",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9rWnp4dkVocmhXOERhUzBLWVN4LUVKVDY3ZTJua1IxVFFHbzlOX1lNTWh3WkxneGhKVTlHNVhnQVhrZTBpd0tiOGU1eVdha09neW1naFI2RVhZd9IBXkFVX3lxTE1WUXRDekhEWjVQYlRlcFJRUC1WZTI2ckptbzVmMjQ3WlBDZWVGYmppWEpYcGZMRE9WR1dwY3RlTS02eFJtQjlOOUVEdE9Ka3dFM1BFelpOQUtYWjd5cHc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,78년 만에 문 닫는 검찰청… 하반기 형소법 개정·중수청 안착에 檢 개혁 달렸다 [이재명정부 1년],https://news.google.com/rss/articles/CBMiWkFVX3lxTE1STmRsdU53U1NsMF9TWV9VOXRLRUdXTkhCaXhuRkY5MnE1VjdHNi1WUGtnVHdVcThVbnhTb1Y4bXNtZlR5ZlF4a2xwbGZVRTJ6OWhJUVBPMTRPUdIBXkFVX3lxTE8yck5ReDZoOGdITlVNLTduM0xPQTRVUk1ZUktlUkJZdHdDRUtnaVRBRm5TdVZTeTh3SHhkVmpIbVNzYU5QVjlJT2pXSUNDak9IOVdoMkVoYmtQYmRhMlE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"오세훈, 신촌서 피날레 유세 ""오만한 李 폭주 중단시켜야…정원오는 함량미달""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5XNjg5cFFlMEhoVTdOMG0zQXY3T2h1SUJ5emtMTGk5aFE0dmh0NFgxWmhrd0U4alJQMGljcFhmME8xaW1ER29UamJ4UkRkR2M2Ty1uZGVqUng4d9IBXkFVX3lxTFBFUUFNVzdoSzJBMk8wN0RodndFZDFaVU56bXRwY21aVkdiRWlvdTZqUkxsZnJhaGpNV3plNWc3R0pmOG9ybjJScGZfQXVxV2Y4c285Y2Ixbk56WmFMRmc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"경찰, 선거사범 4191명 적발·265명 檢 송치",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9Fb1VsS1EyTkZCTldkV2hRWVRMdWNrN2xYalJhakNLZzVqZ1NnMUFIdl9YUEFuMDF6Z0RDWHZBUWczaWpDR21iYXZNUHd0S0hHeVRKTUR2bmw4QdIBXkFVX3lxTE5SRG5YdC1sNEYxanE4ZklUS0RfdEJxTXF5SGd0NW1SUUFRV3oyQ1dON0hvXzNjNGUyaGRDZjVVNk1WVE9hdEliRlRzVnNzWHowR2ViNG00SEVlWXU0V2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,[오늘의주요일정]사회(6월5일 금요일),https://news.google.com/rss/articles/CBMiWkFVX3lxTFBLTGpMVXJ3Nk5LODlSZjBHU2oyMW5WajJEcUZFa0ZGS2JmTHhaQm9pMlMySmh2VkJadTNjeGhyTHc3NFpMQWVGQ21HckZYRGkzSHVoTEJlSmNsZ9IBXkFVX3lxTE81cUZITHlGcWE3bUFrWktHTExGYzRNNE8yckMza2VCN01hU0pSN01yN1hvZEJ1ZWU4TXFnamdjcExvc1ppZ2hjWkowZ1QzT3JCUXNtbThxMVJQMVVWY3c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,[표]경남 기초의원 당선인 명단,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9iT0xuM3JGcnk0UmJjbFBSTlQwVnF0ZzdseHV2clJsbUNYVDA4UF9wb2lPX2s0Y3N3UUYxNVltazlQRlVkcERyamVHTmtSLTM4QUU5Qm1NRmg5d9IBXkFVX3lxTE9GaU5FSWdIZWMzelZjbHo1T1otTjlvUEFQdDNiU2lBeERYdzE2OXFMS0Q2bk5YeEtiTU15blhRZEp5QWhIRmc4LUhuMlZWeUtsRE5LNGRHWFNEWjdMUGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"박형준, 부산 서면 피날레 유세…""보수 분열 안돼, 대통합 앞장""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1uWVBvVGlDT0ZfY1BLTEpFLURyOFlDNzYtNzlFMVdhblYxX3hRQTk1N1J6S3Q5UEt4WWoxS2lyVDNValNZOTVnQVoweEZyS09ad2F6b2U4b0Y2Z9IBXkFVX3lxTE41cTZKY3pyUXlFd3ZnQVFLUTk3QVVfSnU0WURxZW5hZUg3ZVNRczU5V2g5QU43WnZ2Ukd5XzA3Yk40blpTVEdDZlVjcFN0MHY5VTJ1c2pkNzJJeml1Znc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,스타트업 기술탈취 의혹 벗은 넥스트레이드,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5uSnFKX2ZWaDJRMnIwcGlMZHRkcHZlU0otYnd4ZFZHLWdBV2Rmc2daQ0xGSFBKb0JCN0RWY1FRcUg5YXBFcnhvUVlnZElLRzNSUGRRMm4tMWp6QdIBXkFVX3lxTE8yT281Slk2Y0xJbzRia3BKZkp0SVM2U2JrcXZrMUxnbnVIdHh1SmZSbXY0LVE2WUZyQjNwZTIxWWw3S256cldsdnBPU0VON3RacXJSeVRvNUFaWWFRVnc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"미국인 10명 중 7명 ""이란 전쟁 가능한 빨리 끝내야""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9Vck1kU2s2WlNxeEc2U2dlSzFGSVh5M2ZnX0RVV05Va0RDc25xbFN5Z1JOR0IzcFg5QlRnelE2QV9qRlg0dG1yS28zVmJUYnpnNkpjMThRNl9lZ9IBXkFVX3lxTE5aVlMwR2pGMmx4UDJSaFk3aGZUR2Y1VWNMQWtmVWtubHhKa2NNWDFrUkdnQjkyNlpvMmo4ZEpRSkllaWlzYThidGNFWlJycXJ3OWFvUjJqTEN2amJsSVE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,부산 '도시 혁신 경쟁력' 세계 8위,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9LRjFBZG9JXy1tUTcyNFdCd21DV0Fwcmx3LTgyTk4xWmxIZFV1UXJfaTM0VDZqZ0d2YzZ5ckp3NDJXeE03QnMxbE1kbFpTV3RnVjhCUUdZMHRFd9IBXkFVX3lxTE9WVHNTbktZWWtUbzhkYm5jcTFYRG5tay0yRzRhTkJjZzlzNXZfUDdUQ3JKcFBvbXhuNm5PTVhsV1g2U2YwNkZtNUgwblNzeEFyeUluY2s1NzQydnhzVnc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"원·달러, 야간 거래서 1540원 넘겨…금융위기 후 처음(종합)",https://news.google.com/rss/articles/CBMiWkFVX3lxTE11a0ZfOU5vcTJpdkNma3RfbW5lRTV6WEJRZU03ZWpfWmE3b3d2RmNMekhLZVhFZnY0M09mcTBocnVQeDhFVG55Rk1qRk9xekdQRGk0MUNmaTREUdIBXkFVX3lxTE9PN25RLWwzNlgyN1FFMmFyanZjeTVrOUEtV0kzMzlINmxsM3EyVlEtQmJHdWRrbm04MUtWNlg2RGhEWFJiNlFobFFENFF3WUVzQzNVcE9TbGhGeGZGWlE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"반도체 질주, 선박·석유 뒷받침···경상수지, 역대 4월 중 1위 [종합]",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBtVlotNVNpak1iTERuSjkxTVFKazh6ZkRJYTc2c3RwS2tabFhXWFVHZ2Jpa2Zia1ZuWU9vWjZSSGVfV1kxMi1JNEYtaWt0aVA2RkEwaDBPaHpWQdIBXkFVX3lxTFBrRkROMnlkYlJjd2JiVGtla3dNM05iTHY4bTFQaVZnMEdRdnA0djBuaENTSnBScDlpamRQVlZYeEw5WTcwcUQ5R2JValljb09TQ0pNQzZWRUdrcGRENEE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"GS25·더프레시, 농식품바우처 이용액 14배 늘어",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9zV1lOZmJSMVlZT09TNFpwb1FqYlg4bnhubF8wblE5LW9xRHV6eXN6cTBPbGRRNEsyQTBZNllQQjZoMi01aW1wMkRKeGVCY1E5eWNNM3VpRzEzUdIBXkFVX3lxTE5nT0ZQdWRibGdvNmZzRGNxYUR1N0RfTVQ3M1NNVzdTd2RGRVotekxUVzFIOHE1X0NtV3lFcDE4Zkt4M0hZdzl3UF9BZ3NieHp3Yzl3SFJvNEw2U3RTdXc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,최성안號 삼성重 '바다 위 테슬라' 잡았다… 20억 전략 투자,https://news.google.com/rss/articles/CBMiWkFVX3lxTE45ekdPMHNvbWFDRi1vUV9LZ0k3SVRZcEpJa2htOHM5Vl9vOFUxMUhTT3FwNWJuUjNBaUk2RHMyQmlUdGZscFNCS1NFa2dUcVlCb2E4MjdNc2Z6QdIBXkFVX3lxTE15WWdtYTlPMERST0E3WXhoUUhmMVc1SU1NeHJYZU5ldGJaOS0wRTZESmdTTE8zc3hBMVdyd1hJVy1VRnhrWUx3MzIxWWNfQklCcUl6OHludmhwT21OaVE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"신한금융그룹, 글로벌 블록체인 네트워크와 협력...캔톤 재단과 MOU",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9LSTVFMmlkQ1JacUYzbzg0Ml90Z2dudXVhTGtEOElmc3dzdTE0OUJIWUxVb20tUHZBb2ljbDJaSDlDcmk4NF9ReDh3MmlRRXVfdDJZMGNldGxWZ9IBXkFVX3lxTE1ZeHMwZzBLOGNjYTR0dlFBRjhodEFLaGFTbnFYZllfbW9vRHpmcXlqeGd2UXg5bks2RVIyZ0lpVUl3aXJHTGViTmk0TWN0RHMyNlVGR1BJMGFLNWR2VEE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"美, 푸틴판 다보스포럼에 9년만 참석…대러 관계 개선 의지",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBUMThrSVNmSHZHczE3NWZRWjdNNDR3aEZUbmMwT213dUd5anlRcXVDbGpzTUIxclZrUXZ5cDZxNGZyS0ZOeXQ2dUJqTlZsMmVKX0N5QXM5UDY0Z9IBXkFVX3lxTE1fTjlFd2k3di1PbUR1MHd4MUc3NXJYcTJtOFM4eDVtZ2hHOVVxOGlrMzFFMmVCdEdqWmJZVkRTQllmZUhnd1hISzJRZnNQUUMwbTdEbmVSWFFYMlJUa3c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"美국무, 쿠웨이트 외무장관과 회담…""이란 핵무기 보유 절대 불허""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9pYmx6TTUzZV9zQXpIcWhYWlctRDlacHJ5MHJXZC1MRldMblNrVjd3UVdrRmlVRWlzNGJHa3ZTUzJsclhlS3NvQWJ5Z3hkMFc5cnh2OTE3MGloZ9IBXkFVX3lxTE5PX3Q4TTd3aHppelgwdmtLMHBkYlJ3RW1oVVhqSnFlRWlISVA5Rlk4bXlFbmRleEJYR1g1SDlXWmR6Nl83VXlWNEZfTW54OGpKbmZQMGd1dzNUWkdtUGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"코스피 상장사 지난해 현금배당, 52조8000억원 육박..""역대 최대""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE56MVZOenFYdHFZU1dFNjViQXh2aGFFd0d2dzJEbjF3aDlPMjk5V1dXcEhrdzVISDRpQnhHWnYzdWtONk1hN0NHNHoxUFI0NHJFQnhIZFVBRUo1UdIBXkFVX3lxTFB2WWs5QnhWV2hiV29EMWw1eFpSajVtODd0blF5Y1R3WDQtTkpQQV81NEEyZG92M0JGUTRwMDJkdGtXX0YydkxJcVIzY1hkbzBCRmVHTlRaczk3ZUpxZ0E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,'AI' 전략산업 규정하고 역량 집중… 플랫폼 둘러싼 논의는 '제자리' [이재명정부 1년],https://news.google.com/rss/articles/CBMiWkFVX3lxTFBJYTl1YjM0Y19XWWpiR1lwaEEtT1RhUl9wYkQyT3JmVFVtM3VFVlliNWgwLVdqRVVJOEZIbnh3cG83U2pXMWFDQ2l0Z2FReEtMeklIMGtGdFk0d9IBXkFVX3lxTE1wcmtBS1BCQmxxZkZMZUxiOVV4Qk5VWGptTGhxYkY4cTNaSUNXbUFHcU45ZmF5aEV6aEZuR1ZHY3NQZ2xmVG9nanN4RDlfOFo4NTlYbjM1cXFLTENhX1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오뱅크,"고지대 적응·새 얼굴 발굴…홍명보호, 자신감 되찾고 결전의 땅으로",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBib0trSHNGUUpwdlAyOE8wNFN2Tm1rYm5JLWF5UVhJbUZ2ODdvbzNNaVVPenc3RU9lNnRDcU5idHZacjR6blBXZmFqNXljbnhqc2JsX05mOGVtUdIBXkFVX3lxTE5yZ2VNajQ4c25BNTlZS1FqM1pjZ1JyclJ3UjBycVpwVEVZTDFXRU9GZTRidWRsYUlieDkxbm80eGNZU080Wkx6V1dDSkktR0ZyYVp4S2xZUm1ZTEJGZ2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
