검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"카카오 SLM '카나나-2', 글로벌 주요 AI 제쳤다 …안전성 1위",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5aUkwxRHBvbkV3QzlUa252QkpxSjc5Mkg3MndGYkF5X2Z4dGRiRThncU50Vk1mdVlJYkhnY2tTYXJrZ0xqMWZMZ2NuYjhlWDQ?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_low_value_ranking_article,,,,,,,,,,,,,
카카오,"[AI프리즘] ""수업 대신 실전""…지역 청소년의 AI 개발 도전",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9rOUg4ZDZJYjNTQXVpdjNSVEdxaUFrQ21lRlRiTjUwdGV2T3h4UGZDQTdMZ1NHM09USmFBTEMydFFwa1RPQ1U0Y1M0Ny0zNE0?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,카카오 ‘카나나 2’ 한국어 특화 안전성 1위,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9WY3FzZU8tV3RzZ1BISnZMbVlNeDZNd0RzbnFJUjlTSzEzYk1YUXl2b2QxRExZRGhsR2lwc3VPSzZ2c2lUU3RjV29PZjZ6RWJhakJEOdIBVEFVX3lxTE9WY3FzZU8tV3RzZ1BISnZMbVlNeDZNd0RzbnFJUjlTSzEzYk1YUXl2b2QxRExZRGhsR2lwc3VPSzZ2c2lUU3RjV29PZjZ6RWJhakJEOQ?oc=5,세계일보,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_low_value_ranking_article,,,,,,,,,,,,,
카카오,"카카오, LG유플러스·LG AI연구원 등 14개 참여사와 컨소시엄 구성…과기부 ‘모두의 AI’ 사업 참여",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1OVHYtVDFhRTVBUWRRdnUxZl9jOUtLeUdjcHEyaXNJOGhUb21ycm5WcHdORW42TmlpOVRIU2NDejZ4eFBMVktvQ2hKMEpzWng0cWJ6ZFBn?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, LG유플러스·LG AI연구원과 '모두의 AI' 사업 참여",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9uLUV6cWhxbExlMFVHaS1ET29QZ1ZTbk45MURkbXlJdUVkNnB1ZDdsRVJ5c3M5aEdvVW9aYks1X1ZTNmo0TE1SY0Rub1dMZw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오·LG 계열사, ‘국민 AI’ 개발 맞손…14개 기업·기관 참여",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1KWVpDUEZaSUZTT3NnT3pkTzBXQUlSUVRlM2xmaktMQnFBTUU4V2JHRFBvMWVzQ3RCbXl4SmN1aUdiSEpoQS1yZmhWb1ZRR01sLXV4N2c1SlRZd3p3ZFlPUTZkNnlJYlE?oc=5,팍스경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오페이증권 '주식 축의금'에 신혼부부 3만명 참여,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1CSy1DWlZEcU1lRFJUOWp0cC12QnpBenhwSXVGVzVkT2YyNlRFaGJHbkc2a2ZjN05ncE5fckc0M0ZtVlIxUXp3MFpOdERsMV83cW9XdWpLcW1OdjYtX0NvZw?oc=5,asiae.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오벤처스, 창업자 몰입 공간 '템프서울' 9월 문 연다",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5ZdjlST1BNSWZlSWd6anROOTVnY0VvdzlIajhFWkFhTDNQRkFwd0hTd0tkek5aZjRqaDFraFJNbWxBdW1rLU5GeWROWmFTYmFhQUl1V3hJbnpPbFnSAWBBVV95cUxPRkFHMk5zZ09RTHN6TllNVTFsZ3JLUmhCMUJJOGZfUmRiM3lkMU1HcVdjampPM0J0S3k2TzVqNXhlTmhEVjhQelkzMmtXZkg5bmNOc3VrdlNWS1BBY2dzc0I?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 경량 언어모델 '카나나-2', 글로벌 모델 안전성 앞섰다",https://news.google.com/rss/articles/CBMiXEFVX3lxTE43d1hMQ0t3RjRWMEVUZ1RnSkFYT21vbU1XVnNKLTU1Z29lYVB5OGNvWWh6XzVtT2F1N085a0lKYXNQY2VxbFJQRWdxTGRoWnJxMXFPdkZGMTBPWnl3?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, ‘신혼부부 주식 증정’ 이벤트에 3만명 몰려",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQU3BWMGs1SW5MSTczQ1EzMXAxVGJfRGpGMTByZ09QVXlrLVhBUGxfckpCcWxsTDdrOVlEdDFiSFk5U1RLX3VMMThnUHh3VkN0bm5mQmFzMTdBd0VabXQ2dGdOcHYtcFBnc2pkckFpODVEMzRYdHl3LURtWXpRazZMM3Fldk1ZeHJm?oc=5,글로벌이코노믹,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 코인원과 실명계좌 제휴 ‘1년 연장’",https://news.google.com/rss/articles/CBMiZEFVX3lxTFB1TWxkdmEzTkxmSXVUWkpEbE4tdmpCeUh3WUdnNWFrWjdYYVZOelBEVFhzR2hpT0pVakVROVBtckI1M21OQ2ptRHQ2MVJXNXhvVmdEMU5XLTVSMU54UEdpazNuTzk?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, LG와 손잡고 ‘모두의 AI’ 출사표⋯14개사 컨소시엄 구성",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9GcUlKNzR1WFExUHczdHliTm5mc3d1LWVoUkpqTHdiZ3JPV05jd01UendrdEhwRmxydlFpLTlXaU11LTBwbXRBUTRfXzd4N2taay1LcWF2bkp5UQ?oc=5,브릿지경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"'모두의 A'I 6파전···LG 품은 카카오, 네이버는 불참",https://news.google.com/rss/articles/CBMiakFVX3lxTFBOeFpWdzNuSFFWSENWYXlHV1cyQ1dZRm9YMTdlSTNQZzAxODJnMEp2dE5ndFZXQ1RFZTVQSDZqa3lqV3VKNGxHemNYUC1wTjJJWmRTcWlpY3plUmRWUWdJYWhnVzljUlNzQWc?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 코인원 실명계정 계약 1년 연장",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9YekVVcjlpUk82UzNmUlNqYk5SS2lNMUYtSjY5cDdCaFhxank3cWw0c3EtelpJRzRyVVY1bjlrazhxRms1OTBBaFpoamE2NkczbEZfQmFuNWhlQjFSTVdXTFhDNXU?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, LG유플러스·LG AI연구원 등과 컨소시엄으로 ‘모두의 AI’ 사업 참여",https://news.google.com/rss/articles/CBMib0FVX3lxTE1IUndOYWNKZ2FPX0ZQRXRuLW16NGdEZU43aFVPM1BBZnA2ZXVxVEdkNmRXdnlWMUI2UDlVdVpiR1ZSbldqT0lJWHZkdHBqVUVyM1dfNFRnZGVZUEdKWnhQcFBEUk4ydEJhdHd0MHZzaw?oc=5,뉴스톱,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이 굿딜, 세븐일레븐 품었다…편의점 4사 '무제한 할인' 완성",https://news.google.com/rss/articles/CBMib0FVX3lxTE9lRzBFdzR6TTd3anBKVnBQc3hlNXRySzI5Q2JaeWo0czFWZnJyVlJmNHZ5VW5ZQk16TnhuQ0pvREVSTW9VRXdqMEhBR0dsQXQ4UzFQWWxkMTlhZkFta3lnSjMzdHk4NHBwcmxERW9FZ9IBc0FVX3lxTFBWdWdDZThjNnJqakpwUU0tdk9fNEtpb0FwcnhkbjRReFhOWHlEWnd4ZDdGRDJYYTRxSmcxcVZjVmdRMm9QajJnUFJ3YWZ2dElncVBNd0ZIai1wLUs4akJXWGlrYnp0NmZYY1k4Zk5Na3JMQk0?oc=5,뉴스웍스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
