검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,[네카오는 지금] AI로 돈 벌었을까…2분기 실적 `분수령`,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1BMndmY194SjltMGcwUWZmUzRBREY5dVIzOHc1ZlpoeHl1UnRvZHB2Z3JEeVRibFd0elRwNElRazZGc0xFNFQ5ZVI4LVAxVTBRNkoxZ0dXLXI1dFRselFSbkhlZVQ?oc=5,디지털데일리,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"""시험잘봐"" 톡 했더니 '시험 응원선물 추천…카카오, 선물하기 강화",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9OSjhmckJXUWsteE9GUXlVYU45dzBIdEdCc0lBazZucTJtSkhESUduUHpTQlVSVkZSaUoxSEx3dVlFeGFyekEwbWJJS0tRWEVVcFNTZw?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"""아동노동 막는다""…日롯데, 가나 카카오 농가서 'ESG' 실천",https://news.google.com/rss/articles/CBMiY0FVX3lxTFByejVUaWFZdEZnMnVMR1NaMVhKTWdiYlgtNnVCQXVIdW1LT055T1pyRGI4akFkZVBhaXljaEdsVUd1RGItNEk1dk1sSDRhMGNGYXFHSUZOeE9BODdxYXBheUtBMA?oc=5,더구루,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오톡, PC에서도 ChatGPT… 대화 요약 기능 추가",https://news.google.com/rss/articles/CBMibEFVX3lxTE16TTZ5V0xGM2VZQzdQSEQxVzZMb1R2S3NMUWk2X2VjY0J5QVZEOEd4OEhLX3RsVnhXa0dBVFhYV1lkMmp1TlFMZ1JXUEFQMXVPTFlCRW93OWNFSDlXUDNWeC0yWDJvaGs4WUt6dQ?oc=5,이코노미톡뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오모빌리티, 기아와 손잡고 '자율주행 PBV' 개발…글로벌 시장 정조준",https://news.google.com/rss/articles/CBMia0FVX3lxTE4yalBjTllwaWdTRkJjaGhIcEZjNlNETEQxcHJVRVo1Wi0wYjhwMmZjTGp4MXlWdWxfNk9jZkF5R3NrWVFjQ0lua2FmakZrS04zNWpJM0NyQ2RUS014emM3ZHFBMXdhS3RKUXZv?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"기아-카카오모빌리티, 자율주행 PBV 공동개발로 시너지 극대화",https://news.google.com/rss/articles/CBMiakFVX3lxTE1OeDk4MG5ndkk1ZXZLaTlaUnB0alV6bGwybEVLTEVEU2dPSGtwLWtiZDE4dkNOSjRpamdJV3JocVpYRV96Z2stR21mTUpVVHItZVRXcWpVVlV6RDhqX2NTc21LV2ttV3htUVE?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[금융人사이트] 윤호영 카카오뱅크 대표, 플랫폼 혁신 통했다…AI·글로벌로 성장 2막",https://news.google.com/rss/articles/CBMiakFVX3lxTE51VHFvT3pmWDlVdHNKQkRpNUhPV19nUGpwYmNqTVFkQnpCTkJMMGlkaHpmTFFOX21jdlBOWGxfUGdmZjlWT3FOSVVSU3k2cW5taU03TXktaFhqaG5oN2Z3ZFJxdVNIRmM4V1HSAWpBVV95cUxOdVRxb096Zlg5VXRzSkJEaTVIT1dfZ1BqcGJjak1RZEJ6Qk5CTDBpZGh6ZkxRTl9tY3ZQTlhsX1BnZmY5Vk9xTklVUlN5NnFubWlNN015LWhYamhuaDdmd2RScXVTSEZjOFdR?oc=5,테크M,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,삼성라이온즈·카카오 캐릭터 라이언 협업 상품 출시,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5SeU0yWU13Wk4wdkszYURsTVdxc2IxcnZkb2pQeGZKNVNwUEhrV09YTHpHbDZuTWNPR3JlVHQ0UW9WeVJ1ZjlVaFQzbw?oc=5,아이뉴스24,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"기아, 카카오모빌리티와 자율주행 PBV 개발 협력한다",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA3ZDAtRHBJc1BlVFlOQTY2MTdfX3JGMEgzZzQtUzE0Y1k1Ym1GR2hEanFrX1dIQm5fTEg2WV8zdUxlTlFNTDdnbW5ZcHR2VXEtZ3NTSG5EeFA4T1BIRVF2VWx1WlJMN0ZH?oc=5,fetv.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"하나투어, 카카오톡 챗GPT 연동 AI 여행 서비스 확대",https://news.google.com/rss/articles/CBMia0FVX3lxTE9zVkphSkxPWjZYemZqcFhxM0l0ZzllTkFVQ1pjeHdLTFlaaGZsdmRtalRyN3ptZWotWkdLZjJLUkx5cm9ueGF3Y01IcGlIRUtWTlUtRnJQRzNBSXFDaDAwYkJKQkRBamV5cWFj?oc=5,라이센스뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""DX도 안 끝났는데 AX를?""···카카오모빌리티가 제시하는 공공AX 해법은 |",https://news.google.com/rss/articles/CBMidkFVX3lxTE5zZ1RlN2M5WW54ZVVMZl9WenFtV1pITlhwdUZkN1YzMko5cXdqSjFpaEphTkFESy1sT21MdmtuLTM1NGRCOEVQbDVKODg4WVEyR0p3aUpYTVFySlNCRmZVVkxOLXpSYXJhaUpCV2tudzZVMlVFMlE?oc=5,시사저널e,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"유병재·조나단·넉살·곽범까지…카카오, `카나나 오리지널` 선보인다",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5OZkdiaWlNN0ZweWVrTUstLVk0NmQ5YW95aVpnMll4RXFldlFNdWd3Y1RKQ2R5NVVkbEJCUzFKMGt2UUtfUDBzdmd3REM5b2dMd0JLaGU1ZHZILTBRRVRWcVk3elg?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
