검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"한투증권, 카카오 목표가↓…""실적 무난하지만 성장률 하락""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1FdDlnOFdXcWlXdk44OFJBWl9RU1hnNWIzU2JyM0s3LUt2ZmI1eXlZdkpTNnVTbjBXNGdPZXVNWmhqQklwUlNrM1JQVWpFN1hrejVZY1l6YkduWUXSAWBBVV95cUxOOW9IbFp6YmFySzBqNy1FYmJFTHNhNlFUeTdsYUVpeXJvZUE4V2hvcGp2TWtrMHFDcEM1SHBnd3JFNExpdDNrMkxLSUZvbTZpOVNIOExFVnZvc1ZZa3FreVI?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[단독]경찰, '개인정보 유출' 카카오페이 연이틀 압수수색",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1uckNwNS1YTkRkZV9VQWhCNG5WeFdXS010OFU5bkVlb2drVGdfZEp2WnNUQ2tRNXFvMUkybWpvRFNzUVhpaHdBN1hWX2hYMmRmTElPbjFyLWN1bXhVQW01aA?oc=5,아시아경제,2026-07-02,"공정위, 구글 '앱마켓 갑질' 제재 착수…과징금 최대 8500억",https://m.news.nate.com/view/20260701n18220?mid=m02&list=recent&cpcd=,v40_same_official_enforcement_base:platform_enforcement:kakao:privacy_data_violation:penalty_or_sanction->general,,platform_enforcement:kakao:privacy_data_violation,0.98,,,,,,,,,,
카카오,"“실적 무난하지만”…한국투자증권, 카카오 목표가 14.3% 하향, 왜",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9GWWp0WldlYzU0d2lEVmg2c0JxUEVFVS1oZ2pCR3ZRTmI2VGY5ZWlDVWNQbUlKNDFQR2lQeFlZQ082U2EtVklUV09uV0wwbjdMWUE?oc=5,매일경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,경찰 '알리페이에 고객정보 542억건 유출' 카카오페이 압수수색,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1SdmhLZG5oaXNVNFdoUDdWd2xFdkdJNlBXcVFMQmxKT2Q4ZXVWRDVoWlBkdDRqakYxdTBtcGVEcFRUNEJfRDBWVnRSa3p1WHRzVkN2LURn?oc=5,뉴스1,2026-07-02,"공정위, 구글 '앱마켓 갑질' 제재 착수…과징금 최대 8500억",https://m.news.nate.com/view/20260701n18220?mid=m02&list=recent&cpcd=,v40_same_official_enforcement_base:platform_enforcement:kakao:privacy_data_violation:penalty_or_sanction->general,,platform_enforcement:kakao:privacy_data_violation,0.98,,,,,,,,,,
카카오,"카카오, AI 수익화가 관건···목표가 6만원으로 하향",https://news.google.com/rss/articles/CBMiakFVX3lxTE83bEJOTGdyWklsbUloRkVySnVKblJtb056OG1DWXhjZDc1WkwtV1A5MGR2S21qOGFDY3hLTDZwVVl3bTFsZ3RmcE84dy1CM1dYdjNrRENLZTZzN3FzeXpDeUJkNFEtVDd5aXc?oc=5,뉴스웨이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"자사주 50만 주 소각···카카오게임즈 “주주가치 제고, 기업가치 강화”",https://news.google.com/rss/articles/CBMid0FVX3lxTE5iQTdySkhoSnlXZ3h2YkE4cHotZFJvNFVERkxCQUhXdEVYdUhtT0p2LW43blliRl9xdWhRSTB4V3Nwbmh1RWlGWUVRc3FPR19WdnhsSlJIWG9fX1VMZmszbWRLVDdILU8wZThqal9lMTVmWFFWUDRn0gF3QVVfeXFMTmJBN3JKSGhKeVdneHZiQThwei1kUm80VURGTEJBSFd0RVh1SG1PSnYtbjduWWJGX3F1aFFJMHhXc3BuaHVFaUZZRVFzcU9HX1Z2eGxKUkhYb19fVUxmazNtZEtUN0gtTzBlOGpqX2UxNWZYUVZQNGc?oc=5,뉴스프리존,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오게임즈, 자사주 소각…“주주가치 제고”",https://news.google.com/rss/articles/CBMiakFVX3lxTE94eDRrNFdxT29nMXdQVE9zV2ZVQVhKOE1hZDFVdDJzMHl1Q1Z3eHJYNVViNmFGWEZ0N216U2Z3MlpyYTlTMkFGT3hBaGtRc1paOXdpZE1EQzFsaTd0a25veW8zbGJmWFRibFE?oc=5,비즈워치,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"""카톡 검열 아닙니다""…방미통위, 네이버·카카오 등 9개 플랫폼 규제 시작",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5mTThET1ppRXNObVIydlR5cnpvRUtWQVZTekdhQWVMcmRxWU1FOUdlM29oQ0lxQndudWhHdEs4YV9lejR3aExWU19IMA?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,near_duplicate_same_press:0.97,,,,,,,,,,,,,
카카오,"카카오게임즈, 자사주 60% 소각키로…주주가치 제고 ‘드라이브’",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9qQnZaZ1BicGhFMjFCZHFZWFFialJneXloUmYwdzdiOHprZE13ZEhWR2dleHlwaW5wYVJFSXAyV1VFYURienU4V19WVTZCOVZacmJXeVl0bWxxajVlY0ljQ013?oc=5,에너지경제신문,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[포토] 제3기 ESG 아카데미 2강...카카오 판교아지트 투어 및 실무자 강의 진행,https://news.google.com/rss/articles/CBMicEFVX3lxTE5YWFhYYTYtOGJicklObDYzVUxENURDcGxEb0ZEZ2ItRmNIbTdlYkhscEVCTUw3SzdpRnJTdDVCR1NYVEVCTE5kcnpURU1qYXVUQV80dFFuS3U3NU1jQWR0RlNJQ3V6QWRYd2d3eGRIakw?oc=5,meconomynews.com,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
