검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계
카카오,‘SM주가조작’ 카카오 김범수 2심서 징역 15년 구형,https://news.google.com/rss/articles/CBMijgFBVV95cUxPemhqcVVkTDV5cXdlajV2emlkdzBGUHBqS2ZDLTB6S3VjanFLX2VISnVOMm1lVXlBVjhkZUlUdmlqM0ViVnNYQlh5WGxaOHBmdkZJRy1uUkFEQmVYMlQ1djE4eWM3enB2YldrSUZEaGIwUHlHcDJ2ZFFOeE9sQ002Y3hoMTFMQkQ2TV9hQXZB?oc=5,국제신문,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"검찰, 카카오 김범수 'SM 시세조종 혐의' 2심 징역 15년 구형",https://news.google.com/rss/articles/CBMicEFVX3lxTE1HWG5LODdqQVZjNXVhc3c0VS0wQjVIUks3SVpJRHQ2azdiR3hYOVVadHl6akpmWUw2R1ZQUHJ0UGpEWHJBbHYzN3dudzhOTEdtSkRsdm5ZRDdub1B5S1FzRUhiX3FLR2ptd2RaMURfM1PSAXRBVV95cUxONUdMWmtrMlBPTVBwWWl5N0JlYm9VaFlhODZQTzRpTmVVNWd0dzhXSEZNRTI4QXNmRllNX1gwU1dSTEppS3Y2NjdNaC14bUJxOTlFalVIU3F1clNBU216TVZYZXVlRHVqcHotU0dUempNUzhPYQ?oc=5,연합인포맥스,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,
카카오,[속보] 'SM주가조작' 카카오 김범수 2심서 징역 15년 구형,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9yek1VejBHX1RjcTcyZmJDbnlJZF9CRFB4RDdEXzVHRHNvcVpHSzRKQ0ktS0lCMVEwc1p3bXJBdkphYzlSbmJpVFdESm5RMjQ?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"검찰, ‘SM 주가 조작’ 카카오 김범수 2심서 징역 15년 구형",https://news.google.com/rss/articles/CBMiQkFVX3lxTFBCaTZfajBYUU5rUS05QmVlR250VHVzUGtZamtWTThSbjdpYVl5QWRKRERVaFk5LTRZNUF2VUpMeDkzUQ?oc=5,namdi.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"'SM주가조작' 카카오 김범수 2심서 징역 15년 구형…""무죄 파기""",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBNaEhhVHBVaHpfVjQ1QU0yd2pHUFZIei14RmdXTnNPLUtYUnpibHVzamRrLWZZRmNISWd5X0ZhNWs2WW0yd2c?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"검찰, 'SM 주가 조작 혐의' 김범수 카카오 창업자 항소심 징역 15년 구형",https://news.google.com/rss/articles/CBMiaEFVX3lxTE10RktkczhTU3ZoZEdaOEZSUzhIbG5qaHAyeHFzaS1PcnJrS3FGNHJZUy10MUpmcmtzazhzbjNMSmxvQWs5SHotQ2hzdDIxT3lBSV9uTUEtZnYtWDgxME5lc2h5ZDZ2ODZ0?oc=5,한국NGO신문,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"檢, ‘SM 주가조작’ 카카오 김범수에 2심서 징역 15년 구형",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5LOFgzNVV3dVB3NHdsRUQtWTJ4R0hmT0p6NFYxMnBnaS00ZzM2d1ZZRTd3S29peGx6YUp0a2lyN1RLeXJKSng5VmQxOElyTXc?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"1심서 무죄받은 카카오 김범수... 검찰, 2심도 징역 15년 구형",https://news.google.com/rss/articles/CBMihwFBVV95cUxPZHliYU1Ra21WaDFlRGNGX1BHcjlMLTY3U2ZJcnhjZk5laWdPNU9rdWp2ZFB5R1QxVTFSSDVVNVpfdzhrNFpaMEE3MEx6N0RxWE9mWmxSdjNjRmN2VzZCeGdQajFkS0MtRExqMHpQT2NFSlBJRjgwWDFDY3VKS2FQSW9ucGcxQVU?oc=5,조선일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,추석 무료주차장 어디?…카카오맵서 진료 병원도 찾는다,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9nT2pmOGJlTE5SbFk4MDBYOWg1QXd5QTJVREtfbTU4Qy1hcHhqRm5sRnRSQk5XamhnNmZORkNKclVtbmFZOExtZWJOTmswWjM0c3hleXpJaXpEUE5Ydk0wVdIBYEFVX3lxTE9nT2pmOGJlTE5SbFk4MDBYOWg1QXd5QTJVREtfbTU4Qy1hcHhqRm5sRnRSQk5XamhnNmZORkNKclVtbmFZOExtZWJOTmswWjM0c3hleXpJaXpEUE5Ydk0wVQ?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,카카오맵으로 '추석 연휴 무료 주차장'과 '진료 병원' 찾아요,https://news.google.com/rss/articles/CBMia0FVX3lxTE5WZ0UwTEl3NHNQR3o4aDB2SjI4Q2M1eEx5YUVqU015cy1FMmJULVFEUmVpVjFkaTVuQnVJUmhXYW5VbHZwby1JaGpqWkdOcGc4emk2b2hsdWZQUXh5VmJ0cEhudHJZaVRNRUpV?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"""추석 도로 정체구간 카카오내비로 확인 가능""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ZTHpub0hDejVPNlp2QXBhNm1vbkFSUTVZYUJzc0VvQnFKM0JSb2lrS3VhN1E3SUNNZ2h0dnBHZVp4bVR6ZTYwTFgyVlZ1T1oxVUE4eU9HTEJFbkFKSEUxWA?oc=5,아시아경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"추석 귀성길도 챙긴다…카카오모빌리티·쏘카, 이동 편의 확대",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1IU3I4dmJLcXhnclVYZ3hxTFV1NGFBdE54d25lUWhZMzNqejlfSF9NUng3eklud2RKOFBram5Md3N2R0Y3elBjMDY4dWg0RjZyelV6N0E1VXhzcjBkMGZwYlVzcWw?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오내비, 정체 구간 CCTV 팝업…휴게소 100곳엔 동선 지도",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBhbDd0U09YblIzR00ySzhqZExsZDdJQVkzZkRyX0ZjV3NENlVfTE1aZGZKa3h1OWV3UnpzSlVNZkxZZjItWGhPUG4ybUN6THQ2eXh5SUJRMU5wQ2RjcjVCTUlR?oc=5,매일신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오맵, 추석 무료주차장·진료 병원 알려준다",https://news.google.com/rss/articles/CBMifEFVX3lxTFBlSEZYb19kdTN4OEFXNTI4c1BkZW9iNWVTcVVOT3NEZVBBUHhfQ1c3ZUlWOVI0bWJVSzhXaUNhcTdRdUl2Uy02bHlPb3pZTDNwNmtWWWRhUWFXcHRoaHBtLTVWeUpBVWsxTmx5dVpGM3hpUlpCeU80QUFLbDk?oc=5,부산일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오게임즈, MMORPG·액션 RPG '투 트랙'으로 하반기 공략",https://news.google.com/rss/articles/CBMiS0FVX3lxTE13ZXdrLU45cFBlc1FqdTcwRXBrZXA3a0RCeGNLZUpSa2ZTdlhxVkxxUEJselNHa05iVU1QT2lTbF9RZlVfbHhMN0xRaw?oc=5,아이뉴스24,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,추석에 갑자기 아프면 어디로?…네이버·카카오에 '문 연 병원' 물어보세요,https://news.google.com/rss/articles/CBMieEFVX3lxTE1NYUc0ZUM3QTFpMUJRVFVhRXRlSllad0pmZ0MxZ0pRWjk2X3NaaTYzNXNLRkFuVUR1dGRHM211UzRwUTY3WXAybVowaGxDYVh3eDR4bm9zY1FtNEVkWTZVR1phWWF6MG5vZ0oyZWZ3X3psaktLUjl2RtIBeEFVX3lxTE1NYUc0ZUM3QTFpMUJRVFVhRXRlSllad0pmZ0MxZ0pRWjk2X3NaaTYzNXNLRkFuVUR1dGRHM211UzRwUTY3WXAybVowaGxDYVh3eDR4bm9zY1FtNEVkWTZVR1phWWF6MG5vZ0oyZWZ3X3psaktLUjl2Rg?oc=5,뉴시스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"윤호영號 카카오뱅크, 원화 스테이블코인서 '은행 역할' 넓힌다…그랩·SCBX와 결제·송금 모색 [인뱅은 지금]",https://news.google.com/rss/articles/CBMifEFVX3lxTE50WE9YRXZPYmIzSy1aanloWjVKamRvX1pxem1UcUM0U25MOGQ1cHNKRHRwLUpMS3g0YnZhay1ZckZrN21lS0E5MEpnN2xLN1JnNEh6bnZTaXhKblhDVGRXOXNFdjAxN0c3SzRNd0Y1dkhuQ2luY2w1UTJHZU4?oc=5,한국금융신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오, 카카오모빌리티 미국 ADR 상장에 제동",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5OTXlBMUNkTHhaSFYwV3pEUE1sVmVqTTZUdDBjR1FNRHFqcE1wazhZdVJ2ZFNmQTFxdl9XUnJtZFJuMjVaWGQ1dVQtUGI3b0JSdHJBREFSREJZWkZxRUd1bGNIVmZ5Y0E?oc=5,연합뉴스TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"""귀성길부터 문 연 병원까지""… 네이버·카카오 추석 연휴 활용법",https://news.google.com/rss/articles/CBMicEFVX3lxTFBkb25WMmN4eHJXekdJV042OGxRMHNLVl9yT3RtYTBrSEtwQXBEaVZUbWt3Y1RGeFNkUzBIM3ZJa3Faa3p1MTh0Z1lGbjBIcEEybXY1OHV4OEdUbXlHb1pkRVo1WXh0NWtfelI4bFhZS2I?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오, 모빌리티 美 ADR 상장 반대…콘텐츠 플랫폼은 통합",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5PaWRzYnJWWGFkLXBjU1VWMFNDSXhidnJpeVNQMnI4SkVFWExVeFR3RmlPWW83V3ppNEM2MUp6Qm9NV1lFMC03enJ0VzRkbXRIZVh3bTZERE5wMnBaZVJOX2daU1o?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"김범수 '징역 15년' 재구형…카카오, 오너 부재 리스크 우려 ↑",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5rSTNEVHpIa1N3ck82WGk5Y0RRclcxaEJvbkhNWmlUa1RRa256eEl6alRKZlZ3T1VoMUpGejZBSmlleEJWbk9CZEZEU203RDREZlFaddIBVEFVX3lxTE5rSTNEVHpIa1N3ck82WGk5Y0RRclcxaEJvbkhNWmlUa1RRa256eEl6alRKZlZ3T1VoMUpGejZBSmlleEJWbk9CZEZEU203RDREZlFadQ?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"검찰, 카카오 김범수 항소심서도 징역 15년 구형",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1RWTVGSzg1Yk5vMWNTU3Y5NHRoQ2ZVUDQyV2tfZlg0RmtSOHY5c0w0YnAydHVQMjNJVWZwd1poVDhlRzZ4T19seG5wSVZkUUE3eFZBeQ?oc=5,바이라인네트워크,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 손팻말 시위",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9JbnJaNXVUX3U4N2stUWk0QzJ2WDhLNHktT1lBN2ZyYm4tQVUydmpHVzMzV2xadjZla2x0S3ZrdGhMbHdZU0h0TTFFZklmc1RnQUQzTw?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 김범수, 2심도 15년 구형…1심 무죄 뒤집힐까",https://news.google.com/rss/articles/CBMia0FVX3lxTE5CSWRZcTVyUk5aVmhrVjFZZ1RkZDBidVZEVXZabFZKbkVQMlVYeGdpYmxtb1p5TTRENnQzZWx4ajFfRnlTR3F3YjRnc1pZTHVQdHlPdDRvLUFqWklna0cyN3doZ1dpaktmTmI00gFvQVVfeXFMTzJHSTJidVFQY3VvZWlveGI3cVZoNXd2aDVFaU1nOUNHX0ExdEpobHV3X25fUktBU2xVU2NhZHJyS0t1YVpfbS1MMDF4b2lGeVNncXFTNl9SNVhoSjRud2ZpZnZLVnhVUFlKLWFjWEE0?oc=5,한스경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 손팻말 시위",https://news.google.com/rss/articles/CBMiT0FVX3lxTE12bFlEMnU0NGFHclNTYTlGM1FmSEl3blcza0hzVlBfMjVpUnViTEJkb1JqTWhCbEp4bmY1Vi1NRGZ4NjE1eHIyMU1TX1hucUE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,
카카오,[네카오는 지금] 검색부터 쇼핑·콘텐츠까지…추석 연휴 `생활 플랫폼` 총출동,https://news.google.com/rss/articles/CBMiZEFVX3lxTE40TEthRjdrVzR0azU1RUhWUlJXYWZsMDJOaUo5cURha0pOQUh0TkVBbjEwUm1rYzJKSHJiYnNFMzF4cGJBS3FibXlud2o0LXhfUW5CSEZWYTdubGViOHZWNTg2X2M?oc=5,디지털데일리,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,
카카오,"검찰, 카카오 김범수 2심서도 징역 15년 구형...""불법·부정 지시 없었다""",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9SZkxkZ25sTUpsZUJCTE1OenBOQkIzTUVxVjV0LVVESHNjTG9ERmJnRVNvY1VRc0dYY2lvLTFxd2RwRi1pNWo5RjhObDJnbW1NcmlvdDl3?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,카카오모빌리티 ADR도 막힌다…카카오 '분할 전 주주가치' 방어 나섰나,https://news.google.com/rss/articles/CBMiT0FVX3lxTFByY3VtX01vZUdUaW1XVFZJb1pJLThqWktNVHhIU3hoQ2U5MmVzbTh4ejl5cWVaYkRibDZlenprSERPWk5fcC1WLXFjakhfUTg?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,인적분할은 속도·자회사 상장은 제동…카카오 '선택과 집중',https://news.google.com/rss/articles/CBMiYEFVX3lxTE55eTVYRVZ6Y19iLXlTTU1MSWhJNUpTRzN2c2RvdEpPc2pIM0hwZkUxYkxaMGM3S1dvNXptZGFfTTI0NHNYSkFUZmR6OEYwTDJDV2dRaXU4bEFZNVh5cHMzWQ?oc=5,뉴스토마토,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,[주간보안동향] “부업인 줄 알았는데”…카카오톡 ‘팀미션 사기’ 주의보 外,https://news.google.com/rss/articles/CBMiZkFVX3lxTE43OEVJaGR0eUcwdmZIVjRfREhpbWJMbGNfZ1k4aWtueWJhU2RYelFXaUtNSklrUXIxOW04QlN2el9OSHVPanpodC1lTFdXNEx5Q0JFdDNIamhna1hlU2pZWkp2OE9pZ9IBZkFVX3lxTE43OEVJaGR0eUcwdmZIVjRfREhpbWJMbGNfZ1k4aWtueWJhU2RYelFXaUtNSklrUXIxOW04QlN2el9OSHVPanpodC1lTFdXNEx5Q0JFdDNIamhna1hlU2pZWkp2OE9pZw?oc=5,동아일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,'SM엔터 주가조작' 카카오 김범수 2심서 징역 15년 구형,https://news.google.com/rss/articles/CBMid0FVX3lxTE5oZld3R2JmU1R2d01sT1Z1dWJLeV9NMENYRW95U0FjQ0dsOGhDRThWcjJWU3BEUGIzb1NVcDVtSEdaSE9IdjB6MEQ0ZGhHUjRndWVvNEtWbm51emU2VXI3and5NDNHQVFCcE5oU3RmQzhSOWZKWWdn0gF3QVVfeXFMTXJ5bzc0TExZQndzeWVBdk92TXNDeHR4dFJrbTctOHRISW5RSlJ0Vlp2V0IzMWMtZndUbGphcGRGdmdiNjVWRW9fenNKb0pERWREX1VZWW9LcXBIcGdhN0pJYVlQakdNV3RYSnFTMTVNRVlhSFRoUzQ?oc=5,MBC 뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"'SM주가조작' 카카오 김범수 2심서 징역 15년 구형…""무죄 파기""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1udDExWGd6MUJuOXBkcnE5R3JjTUUyU1JvakVtV3BLTHg4eks0Zk5uUzlnQ2oyakhTMGxnTVhhQ3JxRTJRRHlDcHJPSFNvT1pXZC1zazQ3WGQ2ZVnSAWBBVV95cUxPeFJZN3o2Q05sZk43VWl3aUtwLTlZLXJKdEx6YlEzT3F5a3VyMzdNSGpibnBSSlpnSVNQTWRQWHViRzczSEEtTGVFalJhYnRMT3NTRTl5MWVrLXhyUVpheEY?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"검찰, 카카오 김범수 'SM 시세조종 혐의' 2심 징역 15년 구형(종합) |",https://news.google.com/rss/articles/CBMidEFVX3lxTE5nNzY5M3ZXM1k1S2ZGcVRwNnNLaEpIWDRtcXR1SnMtVnJGOTBkRks5bFJEcHdvX3Y3TWZoMVJxYkZoMDN0NGNvQk5zYzZWamU2Q0l3aFFsZVU2dGVyc1BsRjZFQjF2WDNmUUw5YnVIQ2JsY201?oc=5,연합인포맥스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 김범수, 항소심서 尹정부 ‘정치수사’ 강조···檢, 징역 15년형 재구형",https://news.google.com/rss/articles/CBMidkFVX3lxTE8wV2tyb1RNR2JpWTVEU0toMVpEQzN0LUdQSFRpaVNzbkFYZzVJRDc1QXlXdXpVRFoxYnJJV0lBQnNPTVJnNjRsNkxtb2RsMFBsUnd0cGxsSEdRU05IM3NyYmtzcUd4emNNM2RZWFJPREZpQUR1eUHSAXZBVV95cUxPMFdrcm9UTUdiaVk1RFNLaDFaREMzdC1HUEhUaWlTc25BWGc1SUQ3NUF5V3V6VURaMWJySVdJQUJzT01SZzY0bDZMbW9kbDBQbFJ3dHBsbEhHUVNOSDNzcmJrc3FHeHpjTTNkWVhST0RGaUFEdXlB?oc=5,시사저널e,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJa9IBYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJaw?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오그룹, 국내외 기업과 '원화 스테이블코인' 생태계 선점 나선다",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBjUTcxMlF5V1VPQjVUWU1uNHh1RHlzVDFrMGhMZWVvSjIwZk9DbFF4amh6azVKSGt1aGJuZ1R3ZUJwOEt3VDJkTkx6ZTltNVU?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,카카오는 왜 카카오모빌리티 美 상장을 반대했나 [IT클로즈업],https://news.google.com/rss/articles/CBMiZEFVX3lxTE1LbzgtRzJMcnBrc3VnUWdlUVJaa3ZsUF9DZWF1YjJyMms1bnU2bTIxbng1bHZtcGlHcDZNYTZ6ck9uSllHR3EwYklzQmlycDVHYzlEMzl3LWNGQjZaUXV6VUhPS1A?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오, 카카오모빌리티 美 ADR 상장 제동…""현재 구조 반대""",https://news.google.com/rss/articles/CBMiXEFVX3lxTFA0OFYwZ3FpTk44Z21Cb2JxM1JSXzZVWUlVbHNoeUJiRTZYMHVrMUxQS1dkOEtxVDFnVEpmZXozMDZaaUx5aDYxbE1hTmdiZEdWZGduSG40aFliWG1F?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
