검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"카카오, 반려동물 사진으로 ‘AI 펫레터’ 제작… 내달 14일까지 이벤트 - 조선비즈",https://news.google.com/rss/articles/CBMiggFBVV95cUxPWko2UTlidTU0TkltblhkY1ZCZncwcm12QjVtVFVxX05BWm5DV3Rmb2dIWGlmSUxwWDJRdElxU1k1c2lFWnUzZTBjeWgtZEFtUU1HMWs1UHYyQUxaVGVsSzlWVkY0bWJVeC13MGxiY0VST1YzbFlpMkVRZzRkMGdHVTdR0gGWAUFVX3lxTE9ZVTVxSTlZdWZiWEQ0QjNfaURHejh4SlRUSWttOXU3NFBreTB4dG54Q0JVWE16dVYwOUpXRHZQeFBNNnBaYTJIMFRYZmM4cTJ3c0czMV9FU1VtVTRMNEIwYTBlV3VJRTRYcTZlR3FKb0lKUlJsVHNBeUlORHpHWWp3aS1pX3FieDAyM2t0NUI5ME9tb05IUQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,“반려동물 사진 올리면 AI가 속마음 읽는다”…카카오 '펫레터 만들기' 이벤트,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBzMFdSbWNzQUJkYnhqMm5MNDFsOGhtOHUyM2syTEJqbzNmcXFjWkppY01PczVuS0xuMElaM3U0NUlCaFBaZFhBVnhRcl9UZw?oc=5,전자신문,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"[리포트 브리핑]카카오페이, '2Q26 Preview: 하반기가 조금 더 기대된다' 중립 - 한국투자증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5idEllVVd3M3VDWWxic2ZEajIzaFd2VU5NNjNOU3VLckdZcEpsNTFkNUV1YjJacGRiYkcxM1loTjB2NzFkT0RuQWsxRzhmYXlsQzlBU1pTYjJaaDhY?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오 AI '카나나', 우리집 댕냥이 사진 보고 음성편지 만든다",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBra2RtMm0zQUpidGFlZFBjVWxpOFFTc1NsMDN0eEtncUttVm9YOElVYnhfRTl3WlRaVDZEWHd6VHBvb2c2NjZOT0VKclk5Y1dMWldvc0doekVlbTdOZTJNNdIBeEFVX3lxTE94TmQ0QWdvR2szUFZlSDFiOGRyYkZJWUpFdXZqTy1GZUs3U3VjZlJwWk5jZnVWVXJOS2UyUVF3bmtacHZBWURoYmg3YWtKbm45SDhsN1B1U2NwQXVqNVZGalR1dEx3TnNQVFUyUWt4a09LUTBfWE9qag?oc=5,뉴시스,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카카오, 반려동물 사진으로 AI 편지 만드는 '펫레터' 이벤트 진행",https://news.google.com/rss/articles/CBMifEFVX3lxTFB1VU5aM1RYYWZBa2xwNGRLNm00elV0MFZtOWkxSm14ZGhxenZyNzJweUdtWkhEM1lJaV9CY3JqV05yZzdjSXRVWFVMdkxya0ppNlEwdk02bGdubzMzbkZPZG1HWUV2anJjanJQWDMtRXZOSUtISzl1NWpudlQ?oc=5,디지틀조선TV,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"17만원 넘던 국민주가 3만원대…증권가 ""역사적 저점 매수""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1KUGM0UHJndHhHTURxWHRXNER1NVEtVjIxSnphaThWN29jckNPNS1xTUZ4bjBBMlIwdmJ6Yko5MWd0ZW1NTVBzV01pd2h2eXF4ZGl6N25jMlkxdw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오 AI가 반려동물 사진 분석해 속마음 편지⋯8월 14일까지,https://news.google.com/rss/articles/CBMiU0FVX3lxTE56T2RzN0h5NHAza3FRd3E2T0xzazRxY0VuZVRsN1dzQTNIbU9CaXVYWTk2TlpwbVhlUXVHTW9mYS1FQTJQWUU3dEQySFlKcXJ3MTZV?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카카오페이, 2분기 실적 '깜짝' 전망…하반기 스테이블코인 기대-한투",https://news.google.com/rss/articles/CBMigAFBVV95cUxNbEVBdEVxQnJhRlVnZjBEcmRXcFZSdmkxWW55Q0xLdndjQ0JySXhPUURGWXdkZk1pRk1YUTZDcmo2bm53SVFabjdyZ0w3bzVZNWdaX3o2MEVRdVZEbkpiU3BLXzNKTGN5MHFpTEdUbHJuX2JvVW5DNzFwaG1fRFZWVA?oc=5,edaily.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오 주가 하락 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBMS09xZEN3dFFnLXB6Vnh0NHVwRkZHU0VTQk5DcncwMm1YTWlwRFFCS2o4MHgzS21lVlNiZWNrYlB6SGExSXROeHFmTFd2RjZRTDYxQS1Sb1hwRnpK?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,사진=카카오페이증권,https://news.google.com/rss/articles/CBMizwRBVV95cUxOck00Mi12RllRN0gzWGdwMm9kTVlpWHpCbVpDQng2aWtnRDNRd1N4R1BKRmRBWXVwc1MyVHJLVkVPampmQ2hDSk5RaWpuVEI3dDd2RkpJUzRrcS1Ma1RCQ21LbWJ2RUFFNjZDSUxBY3NDZnozdnpNRmJCYjNxcFBPTC1Cb25VWTlqVlpJS0IyM0hEQ0hSaUxQblJFWldUZ3FRNFBVdXVqQkZWNEhLRGFaWVI0NXIyNHl6SEN4a1BKbERCa3ctWWxQMk5kUWR1MzVrNXVrVEJLb04xamRVX3Zic0VTWWJPSEJKUE9sdlIwTFdUQnp6UExlNnBWWUdwNGZEVi1nT3AxVXppZUNwaXN3bEVfWV9xZmhWU1lub0pJUWNCSTlmckRfYnNHd1FRMnRhczJjcEhHLTdiV3VBY2Z6UDNyTXlDM1BsbDBMM0RCdWE4b3h5RU1qQlA4bU9OOGtOOU1QaTN6MnZndmZIc2l3N3RqaGFIRWZDM0NOWFd4SzdFaWRyWHFZM2hCVFg5X0M1NWJyeHBlUE13MnB4V09lNUh5SzdiTXpVTFpRUXVaNm5kWW1tRWZ6aml1TGFwalJXakx3NUhrQnlBUFRiMnNOM0lpcVJGYjhTRVlVMExWMTFSVDlEY0h2ekZrdk9WeVVHLUFTZ0Z3bzQwQ2ViWjJ2VlpMNnBMZHpSMkJKRDJRRE9scENfYXp0cl9hdmFQamZfY3NjZkhKcmQyeTFYWllUY3I4eW04S1cwTzh3RnZ3Zkw5OFk4WWI4MnduS0ItaVk?oc=5,전자신문,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
