검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"카카오, 노사 갈등·주가 부진 '이중고'...AI 전환 차질 우려",https://news.google.com/rss/articles/CBMic0FVX3lxTE9EbkFzb3UwNHdaMXRHeTJSSE9qMjY5TmQxTDl5N0Noblo4cVFJOUJlaW5QV2JKaU4wYmo1LVRGb24yenVQSTRkek0wNFFLVEFYTTgycUZuNTI0ZXNpZzI2SF9WckgxQXFkZlhjWUxqN2RwRXc?oc=5,디지털투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, 'AGENTIC PLAYER 10' 개최… AI 서비스 발굴",https://news.google.com/rss/articles/CBMiS0FVX3lxTE05cUo3X1M3THc1X29hSzRCamU4aUoxSmRUQmZOc2hweUxPR1hCTkFsNmVTU2VfQkRtWVM4b2t0eXlSb1JRZW1sbEs4aw?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"카카오게임즈, 신작 '오딘Q: 발키리스콜' 티저 사이트 오픈",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5SODJGdGk0TjRUdzJvNXFKMjY2VFg1UHpwQm5FR2d3VlBaVk8zd0FPX3BBT0lUTzluaDFkVDVhN2Q4NW5DR0p2WDRCQnNqeFVjN2dhTWZ1VTYtRndo?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,near_duplicate_same_press:0.93,,,,,,,,,,,,,
카카오,"카카오, 본사 노사 임금 교섭 재개…29일 추가 파업 전 타결하나",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5yajBjNG1MZFBYdk0yZ2RHVzJGSF9lSkYtWndHd2FreGR1RTJpb0FMT1RGdHFfaUJPeXlrdUh1MkMwNkVVVGc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"[포토] 카카오, ‘MVP 파트너스데이’ 개최…""협력사 동반성장 강화""",https://news.google.com/rss/articles/CBMiaEFVX3lxTE11Yy1RSWFkVUtTMkNkRktKd2Y2amJleVNvSW1GLVVKQTFhdEtIc0FUbjEwOEhhOUhNTmxGRkVXSTQ5amVCS3FzOEJpVmE4VEFtRDBiczRuS3RHSXNfckkwaUJ1dEo4bU9V?oc=5,fetv.co.kr,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카뱅, 부실채권 정리 45% 늘었다…건전성 관리 집중",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1sTEJ0NlFUQWltQlc3TDJOTmNTOS1SQnFiRndobXVLdEJGWW9lbEYyY3RUWnFJcWVuZ25GODA3dm5CTXU3bGg5d0hMQmV0OGdQWmfSAVNBVV95cUxOQVRWME1heVZ3MGppcG5reGFCTkJSWUpjMUZtQXBnb214OEp0LVRJR2pzVEEwRWxBcnlQODM0SDY5enRNMXpyR1AyclE4SWMzX1VaNA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오창작재단-만화영상진흥원, 웹툰 작가 창작공간 지원 확대",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1KMHZ3dXlDQW1zVklMUjRIOFA4Vlg4QmtqM000c3RERWI4b1lfSWUxN3VyWU5MWUFvQzBXZEtPbXdxN2t5MW5iRUtiQ0ZSSzhmMUFJd1dYeU5jWUd1VW80YUFsWGVXZw?oc=5,디일렉,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이, 시니어 디지털 금융교육 공로 인정 ‘과기부 장관 표창’ 수상",https://news.google.com/rss/articles/CBMia0FVX3lxTE5RTVY0SHZNNmQ5OGZSQVhfSE5PMGotWFRxLXRuWXJvWHJZclNRVE9HV1I4ZEl4UngtU19NZ1RGSV9QdFFvR1c5UTdkWVBzQ21WX2tFWkZ4YU1IUkVGOW9jT1hLWk9OdExSbUZJ0gFvQVVfeXFMTTR1N0cyR21INzVQc0JuV3RsWWJBWnVDVVotdTJYUlpGSGV4ZmVxNlNiSjhBY3ZoRkphZG1DOW1ERE84YmhCVmJqWW1aVnU0QVFxTHJqUzNkVzlhdnJONWRnd3NlUGZ6Rk1zSmhPYTln?oc=5,한국보험신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[게시판] 카카오, ‘에이전틱 플레이어 10’ 공모전 개최 등 단신",https://news.google.com/rss/articles/CBMiakFVX3lxTFA4OTk5bVp0TVhlbHBhTHIwZWhsR0tOVjJObHdUazhpZzlWMUVqQjUyZlpxakU0RHN6SWU4Uk9vekY5Mnp1M21NdEZHREVZQk5YNWdoTC14MmpvR1JURjZEbG1MY19KNnNMcUE?oc=5,AI타임스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오창작재단, 만화영상진흥원과 웹툰 작가 지원 확대",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9UU0F3TXJGTUtNa3hKa1EtZTNDamNEemlXa1R6andnT1FLbEFuZW9FVE1SS2QtNlNmRVVvNlVsLWxsblZ6TUExQVlMRDJKcjBHaWx6OER6WmNicFNHQ01VT1dncnY?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
