검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"카카오 주가, 7월 29일 장중 37,250원 4.49% 상승",https://news.google.com/rss/articles/CBMickFVX3lxTFBiUUZHZzJZaktCUnVGVG5SMW9ZaUJFbXR2cnhiNk1pR0NDZEt2R29wZ0F1RHVYZVFqSDRvM3hVbERKVFgxdlphUFN6SDF4R1A3bUVvLWV6dnkwMU5WYVRWME9DR0t4MHNmdzM0ZmZHNWNwUQ?oc=5,톱스타뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오임팩트, AI 시민성 교육 전문가 협의체 출범",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1VdUJERHFJQmhXTHpWLVdQQTRzMktQZ3RDZjc1aGhZQkFQc2xaS2NxQVlEWGNORENQNFlpQ0lldmJrZkZTMThjUFdGUGstQlNPUUxn?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,near_duplicate_same_press:0.94,,,,,,,,,,,,,
카카오,"카카오, 비용 부담 없는 '경량 AI' 모델 선봬",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9YZnBZcVlJSmdtQ0xReFM3Y0x5Y0QwWEhud0h5ZkxNY0l2N3AwWEExQmFvc3lGcjRpNTI5VmdzQkltOUl0NEE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"카카오, 작년 엔터 매출 1.2조 1위…하이브·JYP 뒤이어",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5OdGROQUh1MVhNd2wzdkE1VDA1bnhfeVMwNXZTS2lfWEtQUXpGTDJoV2hVSDcyWUtqQVE5MFhQekVQY2xuRmZVUWU1Mkx4NmUzc0toclY0OFJOYXZIMlBDSGMzYVlzSmM?oc=5,연합뉴스TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 미래 세대 위한 AI·교육 전문가 협의체 출범… ‘AI 시민성 교육’ 본격화",https://news.google.com/rss/articles/CBMiVkFVX3lxTE15Z1doUGxjNFNnMkthcVJabU54UVRPZDFRdURkTWdXWmNfOXZUMGZUeW9BcTBFdjJRQ3B1NjRmODhjLW9GRC1tQUsxNzBmdDZDd2EtQmVB?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, AI 시민성 교육 전문가 협의체 출범",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBJRUpMc1BMUXJRT2MyaXlDVnRHWEVGMlZHcFNGZXJoZjRpMDEzOU91Zm9FLWsxTTA4cjJtOS1DUGppN2xMZjlyT3VIMm55T2s?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 청소년 ‘AI 시민성’ 교육 만든다…전문가 협의체 출범",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9ac0JBazhESGdUNEttQ2xJR2V2eFk0RzJpRHBQWW5WMEI2YmJ0OG15d3lYRHRjRHhXeTduQ282dWVpMUw2QmwzZ3RMenBwbkQtMV80Q00yWjdxeFN6NGxESXZuT0Q?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"SM 품은 ‘카카오’, 지난해 ‘엔터테인먼트’ 매출 1.2조로 1위",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBjQ3FrQXNiTEktRXNMdklVcU5ETVd1S2NEZ3JpSmt0QTRielVUWmJ0Vm5ENkk1MjV6dUVsbE94Ml9XVHdpNTg0N0lubUcyVUtPREhGYlJQRWwtT1E3UjhRV2M1eVFfWndU?oc=5,테크월드,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 미래 세대 위한 AI·교육 전문가 협의체 출범…'AI 시민성 교육' 확대",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9FWFhYeXFnR01raGM3ZHBPcEdtMXg5NlhVaVVUOEJ1Qi1OcE9WRzNQOUhWd1JRLWZLRXRCVzVZNmxRZHZtZ2NyV1QzbmNQUQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 작년 엔터 매출 1.2조 ‘1위’…하이브·JYP 뒤이어",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1SWlhFRG5rT0llWkdHM2duNVFXVG1JWXJNZXlBejFGektkQ2Q1OEVHYTQxS0NyQXQ1OGVfU0Y3Ykh0ekVBZ2RPbDJqQjdTcW5HeHkwLVRuX3FQcEdmSnpCekROUWVlNkE?oc=5,강원도민일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"SM 품은 카카오, 작년 '엔터' 매출 1.2조원 '국내 1위' … 하이브·JYP 순",https://news.google.com/rss/articles/CBMia0FVX3lxTFBiMTlkTm01VjJ1T1VCNEZTSjV3NDRWeVNRNHlpcXFlN1EwQ1FjMWhzR2dpOEJXSmo4SFFvZW55UXRYV2lhaVhFa1d0ODFScjhMUzd5dGdvLUFHQjNYc01ROWlCSHRlQi1pXzRZ?oc=5,파이낸셜신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"특징주, 카카오-인터넷 대표주 테마 상승세에 5.61% ↑",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9FTkFnT2ZFTEdRM3ZYalo0R3EwU2JUa3JBZVpEWllrRVd2cTBIN0lTMUU2Y25CNHl1a0x4SkMwbjF3cmlpUGtSNFZWRlp3N1h0R2c?oc=5,매일경제 마켓,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오임팩트재단, AI 시민성 교육 체계 구축…'사이좋은 AI 네트워크' 출범",https://news.google.com/rss/articles/CBMia0FVX3lxTFBRU0lvZVhya3gyYVhCdlRVaGYtTWpleWtTakxUNWJZVTM0UGV4Z0FLd2s2WmJVOGpWUFRQOHY2ejljZVh1LWFYUEFkZ2ZHcHRJMjcxV25xUW1adXF0cE54UUtqTXBtVVM4WXVr?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오임팩트, AI 시민성 교육 체계 구축…전문가 네트워크 출범",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBuV0xpNmxFbW13eEs2bDRLekVxTVFPMUp2T1pwMEVhSWhEZHNRckN1cTlXaUY5eWxVaTFSMlhHdzdzWmNRWERjVXZQT09yS1lNTGZTTjhxci1YdXg4Vjkta2JB?oc=5,이코노미스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[#IT라운지] 카카오 'AI 시민성 교육'·카모 '국회토론회'·아르고 '틱톡 3PL 인증 파트너'·잡플래닛 '커리어 초기 구직자 지원'·아이앱스 '대체발송'·메이크샵 '디자인 제작대행',https://news.google.com/rss/articles/CBMib0FVX3lxTE92LXVkc1hXZThKaGNFQklrSnNTY0g0WHAzN0h3b2NZdVdzcGUtSzJoTlhsVjJnaE9LYktTYWk3VTYwaUpOX1MyTGh4RWZnWW1KSkF6Tmt3RWZYcXZGbWpUM3dqd0NNT1lYRUdDU2dsc9IBc0FVX3lxTE1JbDVmOWRfTEtRNGVlMjFQTWdZM3I0T0hZMVdSNmNCTnZEYzVBclhmVEsyaWxsN2NRMFpSQmc2el9WQmdSa3VkTTZ4SWVqUWF1ZlFsdjA2Qmp2SURpZjE0NlFnY3poZTR4LVFmY3N6MzNDZFE?oc=5,뉴스웍스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오임팩트, AI 시민성 교육 확대…'메타인지·회복탄력성' 키운다",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBRdURxWTVjckQ0MEpVcXM2RjNBRHowV1JEVjhqRTFjd1FWVUU4M281OWRnam5oYmJmbTNJVkwyZGVfbUw0R1kwU0F5aXp6WEtwTW5sNXc2LW5sUHVyeElHaQ?oc=5,메트로신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, AI·교육 전문가 협의체 ‘사이좋은 AI 네트워크’ 출범",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5OSWlTVUt1anhqSmVfTGdhVFRPWnZkOWtsR2NRM19QRkQxenBWX0l1YWgwME9nV3VyNWF3RUl5a0V6a25kTXppNklCMWhfVHE4YkVfVkdn?oc=5,헤럴드경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오임팩트, 청소년 AI 시민성 교육 체계 만든다",https://news.google.com/rss/articles/CBMic0FVX3lxTE5uNkljM2tkcFdmaEZhZjdKcklJT0dnWUsxUVNNNGRjQzYtR05LbUQ2cm1YVUdqaHVmWEQ4ZlFEaU84ZVVpdnJUdGhKb0VCVTRKY3dKenFQeW52WHRSWk1BbTQtUFhXd0ZxRVFQeVp5YmJWalU?oc=5,디지털투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"네이버 웃고 카카오 주춤…2분기 실적, AI 수익화가 변수",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9GNWFPNVo1b0Jha0VvMk1ZZVJuV3BMTjAyLVdWamNvWmkwSDFmMTZWVW5fWWVBUnAtMlBqTXlCcVZpLWtPbV81cDRHaWUyTy1qaWsxZGQtVnU0LTZzSUdFck5QbFI?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
