검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수
카카오게임즈,"‘몸집 키우는’ 업스테이지, AI 에이전트 플랫폼 ‘타임리’ 인수",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9mMzU2dlZjLVB2SDFieXI2RXg1ZjNlM0tZdkV2TzVZRzdrclZJRVE2cGZxR3MzQnRYeVNuOHpxNXUzMkV3elptTk44TkRxQk5jSTl3N1Jn0gFWQVVfeXFMT2YzNTZ2VmMtUHZIMWJ5cjZFeDVmM2UzS1l2RXZPNVlHN2tyVklFUTZwZnFHczNCdFh5U244enE1dTMyRXd6Wm1OTjhORHFCTmNJOXc3Umc?oc=5,네이트뷰,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,카카오 오늘 창사 첫 파업…노조 600명 판교 행진한다,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBxMkI0NHp6QWhick5NYTUybnR0WTIxc3hmVVNaXzRiMVJQcVBOTDJMME9QMnJCLWtrbXNXMHVrbjBFM1pZczZYdmJwVlY2UEVFY1l5cVprRFV6YXZyYVFHa9IBYEFVX3lxTFBxMkI0NHp6QWhick5NYTUybnR0WTIxc3hmVVNaXzRiMVJQcVBOTDJMME9QMnJCLWtrbXNXMHVrbjBFM1pZczZYdmJwVlY2UEVFY1l5cVprRFV6YXZyYVFHaw?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,
카카오게임즈,"카카오, 내일 오전 10시 창사 후 첫 파업…사측 ""대응체계 마련""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE43VlRLbGM2aUNEWjJqNWdQSzlnVHo4RFBDTTlMVmxudEJjM2lJYTB0dGN4Q1h3Xy1MUmhUanFma1J6M3RmYi1jQnNYMk9KcmtUTVBPZEdzQUJFekXSAWBBVV95cUxQU3hVRUttWTZLTmJCb1NfWGY0QU11aVZ4d0dVWmtDbVRSVkc1SURjSjYxWHdsZ0lBYzIxRUYtSlVXNlc0UjB5dzZxME5qNnRkVXp4QjUwcXBKTjJyWVFpaHA?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,
카카오게임즈,"카카오뱅크, 글로벌본부장에 김우주 전 기아 전무 선임",https://news.google.com/rss/articles/CBMiW0FVX3lxTFAzLWdZU1BLNWYwVzNNcWN0cXZEOEJZSURmdURZbHF1eVRVcTZXeEJpNHM3eHdXX0ZBU0Q1Ui1sdTQ0dWdCWTgyMEdBdDI2YmZMbHZsVHFXdHdCR2_SAWBBVV95cUxQTmFoNFNoU005Xy0wTXotMjBMOFVlM2NpZW04MUo1dUQwVVZTNmY5V3l1U0hCNzRVa2ZkMEJvTmMxQlJ0cE1ic1lVNUh4dUdEZ2l3VGFWNGVVTkZJMDJ6a2k?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,
카카오게임즈,"카카오 준법신뢰위, 계열사 준법시스템 평가…""AI거버넌스 점검""",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBLNXlwVkUxY0I2ODBxdmx5blRzcEg3Y0x1ek8xSkZmNnZuZDVka3hlUTZVUEprcm1QWUtfQkQ0UFJkY0xRWHM1NGYzd3MyQmNQaldTckU1NUg5TnPSAWBBVV95cUxPbl90eUtteF9BQTNjYUtlOUtSNGYwWEd6RWNXOVBHM3NNUFdOMk1uMzkwbFJ3YngxcFlIdGZ4LW0zbTNKdnpRenRfNjRMRTJXZ0RlMVdiUkVlWWpuVDJhbDU?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"카카오뱅크, AI기반 거래흐름 분석해 금융사기 예측한다",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBMejQwZTJqRUZUQTM4UXd0Z21jQjNhVWZvLTV5OVJYLTZPT2NwWFZ5VXcxNjdfUVVWYm1oU09IQXIzNDN0alhqa1FSOUF2NlhDM0JucXpMdHp1Nk3SAWBBVV95cUxNRV9wTXZBYTNOSlFzUUtucld6ZGhXU0JxZ0VFalBVUTZINjd0cEJvRklGTDBBSEtDNlFvb0J0SjEtd0hvVWpTVFNOSXdPbmNPUFhYUG1VM2hiZ0Zya0pqX1c?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"카카오 준법신뢰위, 계열사 준법시스템 평가…""AI거버넌스 점검""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9uX3R5S214X0FBM2NhS2U5S1I0ZjBYR3pFY1c5UEczc01QV04yTW4zOTBsUndieDFwWUh0ZngtbTNtM0p2elF6dF82NExFMldnRGUxV2JSRWVZam5UMmFsNdIBYEFVX3lxTE9uX3R5S214X0FBM2NhS2U5S1I0ZjBYR3pFY1c5UEczc01QV04yTW4zOTBsUndieDFwWUh0ZngtbTNtM0p2elF6dF82NExFMldnRGUxV2JSRWVZam5UMmFsNQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
카카오게임즈,카카오 부분파업 D-1,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9EWXBWVzhoR1pxTi1IUmFnN1JEcVQ1TU9ueXZTY2JNeVl1RVZWMVZlWVdRb0xCd2d2TVlxd2RldW5GdnBfaEUzT0hTX3FLSkhGNU4xRmtnR0xBdF82MWZRMtIBYEFVX3lxTE9EWXBWVzhoR1pxTi1IUmFnN1JEcVQ1TU9ueXZTY2JNeVl1RVZWMVZlWVdRb0xCd2d2TVlxd2RldW5GdnBfaEUzT0hTX3FLSkhGNU4xRmtnR0xBdF82MWZRMg?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,
카카오게임즈,"현대차, 에픽게임즈와 손잡고 2026 북중미 월드컵 이벤트",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1XaHotZkVyT1R0VExfMDdnTVNnTXhXVjJNQ0xqZ1E5T0FaSzd5ZUo5aUlnWkxFWHRTSVAwMTdQdWg0T0JhZFFqOVgwZ0hRX0MzbGNLb3Vkc0Y2SHPSAWBBVV95cUxOVmJWYkQ5R2dGRTNUTm5FazlpcVJNWHdwczRfTmtPNHBURlJqX3k5WVZuR3lJZUdTcnVFV3pHeTlxMG1UWnB4NW9xMEwyTUNwNGJGeUlTZkdCWVFUVG1sZl8?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,야구 국가대표팀 로고 18년 만에 개편…9월 아시안게임 적용,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9rTDBJbFctNXowUklwdjJHZUJEdHZ2SXQyMFlFdlFzRV84NmRXSVlmQl9NUHNYOWF3SDhtLThpNzFrZWxUSV9EYlI0ZGVza1ZGU24ydXpoaExxNG9rc1l2WdIBYEFVX3lxTE9rTDBJbFctNXowUklwdjJHZUJEdHZ2SXQyMFlFdlFzRV84NmRXSVlmQl9NUHNYOWF3SDhtLThpNzFrZWxUSV9EYlI0ZGVza1ZGU24ydXpoaExxNG9rc1l2WQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[표] 거래소 외국인 순매수도 상위종목(9일),https://news.google.com/rss/articles/CBMiYEFVX3lxTFBWbWUxZ0JVejNPd0JWbXo3MGxycDJYY3VuN0FPWVZrQlhaUUM4eXVRU3FMTTVpcGxMT1pQWkY4cXE0TmVjVFlyNm5vV3hNTHF0LXZiUFBXbnNrcnVuTXVocQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,"[경제읽기] 코스피‧코스닥 급반등…젠슨 황, 방한 마무리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1tM1VCalBZa2FRM2RQZ3FPdG9xR3RUcUZYT0wxRE9zemRHN2hwTnRhOWNnS1dLUzBuX1pmNkZjczJIR1dDeFlrQy05bkZWMGIyNE1aMndvQWp3OVRobnBZYtIBYEFVX3lxTE1tM1VCalBZa2FRM2RQZ3FPdG9xR3RUcUZYT0wxRE9zemRHN2hwTnRhOWNnS1dLUzBuX1pmNkZjczJIR1dDeFlrQy05bkZWMGIyNE1aMndvQWp3OVRobnBZYg?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"의정부시, 대기업 손잡고 PoC 지원 사업 본격화",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9XMGhjbV90N3JpYXVjZnFhblNSS0Q5NThJVWdaR0NhekJUTDJlSlhxUThBU3JFTnhLOWdsTkdTSkQ0VVlfdF9HaDc3aXg5X3ZyUHdyOTFyQW9HRFE?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"우정 파괴 게임이 현실로…순식간에 실책 3개, 5연패 빠진 롯데",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5VZ0NVb08tM1o2ZXJ6dnE4QTVGSUhCNHdyU0NFR1QtTnNuMlVuXzdLNy1kVXlaQ0Zta0dUdGI4ZHVkWWw4cDFTRktLZXl2cEFBTHh1RUpocEFWMGhPeFBKRdIBYEFVX3lxTE5VZ0NVb08tM1o2ZXJ6dnE4QTVGSUhCNHdyU0NFR1QtTnNuMlVuXzdLNy1kVXlaQ0Zta0dUdGI4ZHVkWWw4cDFTRktLZXl2cEFBTHh1RUpocEFWMGhPeFBKRQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"김도영, 시즌 19호 홈런 폭발…2연승 KIA, 1게임 차 3위 추격(종합)",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1FSjlqVTEtN2JIZ2M3VHV4QlNPSFRsNnNUYklGbFBmUkd1UjYxcFUzdXJUTUFNUmVQamVZWEtSbk1MZVZ5RzdtWHZzSkUzTlFxbk45N2VDYUstZHPSAWBBVV95cUxNQjN0UHVsTTRZcXJfVGNpbWxuLVlNUjBLUjFwSk1ocVBBZExKcmtYajVYRGFuRTVERmp4TUlEenZWMjNmblh3ZHlRWTh1X3RidEhaTU1lU29lWlhVVG1qZmc?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[연합뉴스 이 시각 헤드라인] - 18:00,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5kTXJmczlYQldpSmdWd2FqWkt5VXhCTWU5dk4tTWlkOWRJNFhweXAwYlFVdkhVZGtvQ1BZbm14NG5aWHc5SjVCMkg0VUVZSEtLN3ptdlQ2bnFfNW8yTjZOctIBYEFVX3lxTE5kTXJmczlYQldpSmdWd2FqWkt5VXhCTWU5dk4tTWlkOWRJNFhweXAwYlFVdkhVZGtvQ1BZbm14NG5aWHc5SjVCMkg0VUVZSEtLN3ptdlQ2bnFfNW8yTjZOcg?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,챗GPT 대화창서 LG전자 제품 바로 찾는다…전용 앱 출시,https://news.google.com/rss/articles/CBMiYEFVX3lxTE42enhkY3gzaUNYY1R2VEVMbWI5Mng0dEZEWUk0dUpucUM2YWxndGE1YURmanB3ekhZajhHLUpJem1FWkFuUDczSGZ0aTJveUhOQXlTa2pSSWFlTEY5RV9yQ9IBYEFVX3lxTE42enhkY3gzaUNYY1R2VEVMbWI5Mng0dEZEWUk0dUpucUM2YWxndGE1YURmanB3ekhZajhHLUpJem1FWkFuUDczSGZ0aTJveUhOQXlTa2pSSWFlTEY5RV9yQw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,'반값' 모두의카드로 평균 환급액 2만원↑…이용자 500만명 돌파,https://news.google.com/rss/articles/CBMiYEFVX3lxTE42czR2Rno5aWE2UUVCQWhLazZiM25wUldSMkpab1BRY2I5akEtbXdrOGEyODhWMVdkR3oxVHlOTnFCek1ZelNLOWRtanZ0dlZRZEthVWdWdlhIYUY3YWplQ9IBYEFVX3lxTE42czR2Rno5aWE2UUVCQWhLazZiM25wUldSMkpab1BRY2I5akEtbXdrOGEyODhWMVdkR3oxVHlOTnFCek1ZelNLOWRtanZ0dlZRZEthVWdWdlhIYUY3YWplQw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"펄어비스, 창사 이래 첫 배당…보유 자사주 50% 소각",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBhbE5tdktJMjdya0ZmeXpHeXg4aVBhakRCZkVfdFFSeDhiZWxJcXdsaFlwNnJLRWMteHZiUm9kdHp2N3FIamhNV0s2Yk9FdzdpREUwaVR1Wk0tNFZQX3V1Q9IBYEFVX3lxTFBhbE5tdktJMjdya0ZmeXpHeXg4aVBhakRCZkVfdFFSeDhiZWxJcXdsaFlwNnJLRWMteHZiUm9kdHp2N3FIamhNV0s2Yk9FdzdpREUwaVR1Wk0tNFZQX3V1Qw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,"고영표 4승·김현수 2천600안타 고지…kt, 삼성 잡고 2위 수성",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBaNzNqSnFVVW4yY1FCdkl5MTN0NWFfTnVWSm54VU02QzVYSkM5eUxkUDhfVVN5RkR6cE5mWFJXa25jcmkwRk5SbXR5cmcydUJ6anN6bWJ3WlhsSHlwMk95Q9IBYEFVX3lxTFBaNzNqSnFVVW4yY1FCdkl5MTN0NWFfTnVWSm54VU02QzVYSkM5eUxkUDhfVVN5RkR6cE5mWFJXa25jcmkwRk5SbXR5cmcydUJ6anN6bWJ3WlhsSHlwMk95Qw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"이마트24, '빵튜브 뽀니'와 협업…옥수수·인절미 디저트 출시",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1GMlRtakFXNldyVzJCSFdRNkk3LS1zYVFXTUYwTExpYnFJc2pnT3hRNE5KVi1XYXM2UGk3TDBXa0ZxelRTeVg1S0Y5SjhCZkp5cHBpTVFKYjY3VnPSAWBBVV95cUxPWmVRSVFMS2NjaXZLODFKUmVlckZobkgwZk1DOVAyazRPYTV2UWpnWmlHR3dDLVRVVFZ4U3VZTVRfTFhsdGZ5UHRkUUVMSk13UGRfX0h5UW1EWDM3bFhQTXQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"""국방·로봇기술의 미래""…대전서 국방산업 발전대전 개막",https://news.google.com/rss/articles/CBMiYEFVX3lxTE13R3AyeV9sODNtMHQyeDFTMUZoZEs3Y1BKZENzdkZfU2xTMms4RVFJcWRFUlJrUTlpRmo5T0VldE9kUU1sdXY0cER1Z2EyTTV2eFpwRFVIMkFlUW5mdW9wTNIBYEFVX3lxTE13R3AyeV9sODNtMHQyeDFTMUZoZEs3Y1BKZENzdkZfU2xTMms4RVFJcWRFUlJrUTlpRmo5T0VldE9kUU1sdXY0cER1Z2EyTTV2eFpwRFVIMkFlUW5mdW9wTA?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"SK오션플랜트, 애프터마켓서 10%대 급등",https://news.google.com/rss/articles/CBMiYEFVX3lxTFA2cXhoTTA0RWFtb1dDWUVrQnJQa29Xc2lXZEYxRldnSFRrdndVZWM3VHVMVTZTejZlYlV0MTFJYVh2Z1lQUE43SDViSTkyYWQxTDJEN0NQUEphQzlraXM2WdIBYEFVX3lxTFA2cXhoTTA0RWFtb1dDWUVrQnJQa29Xc2lXZEYxRldnSFRrdndVZWM3VHVMVTZTejZlYlV0MTFJYVh2Z1lQUE43SDViSTkyYWQxTDJEN0NQUEphQzlraXM2WQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,안녕하세요,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5GVEFFNktHZXQ5SnNsMm05ejR2WTZzSlVnbDRUY1Y1M0tqNEE5bDItSUpBbExlZ1RWVkxrZThoT1pDUktKTERHZTdCc0tNcXUyNDdELVE4V1pGbUh6aE1jN9IBYEFVX3lxTE5GVEFFNktHZXQ5SnNsMm05ejR2WTZzSlVnbDRUY1Y1M0tqNEE5bDItSUpBbExlZ1RWVkxrZThoT1pDUktKTERHZTdCc0tNcXUyNDdELVE4V1pGbUh6aE1jNw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[부고] 백재훈(광주MBC PD)씨 장인상,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5lOUdvMHZJTndOeGpMUnp0UXlzQ0dZbmF5Wjl2MTNoZHlOem9aTGJBb1hXYWlFWjVKMElOX280UzhKdVVyS3lvQWFlQldoR1QtTlZ3bVoyUXBaSTBlNDFZbtIBYEFVX3lxTE5lOUdvMHZJTndOeGpMUnp0UXlzQ0dZbmF5Wjl2MTNoZHlOem9aTGJBb1hXYWlFWjVKMElOX280UzhKdVVyS3lvQWFlQldoR1QtTlZ3bVoyUXBaSTBlNDFZbg?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[인사] 행정안전부,https://news.google.com/rss/articles/CBMiYEFVX3lxTE43NTNKMWhUMElGakNkTHNHd0N4Y1pNRmtyYS1RWk5xRXVNWXctR2hCRDhkYnpZNUpUTkhXZmViZnExeWdMM0g2aklOVmNFbEFjYlBmM3dEdVZJRGhsNUNsddIBYEFVX3lxTE43NTNKMWhUMElGakNkTHNHd0N4Y1pNRmtyYS1RWk5xRXVNWXctR2hCRDhkYnpZNUpUTkhXZmViZnExeWdMM0g2aklOVmNFbEFjYlBmM3dEdVZJRGhsNUNsdQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,친환경 실천 공유상회,https://news.google.com/rss/articles/CBMiYEFVX3lxTE44NGZoeHhNRmJQTFRENE9ER080dWZMc3RUaGpUWV9iSlFOVXBrUDlGOXA3dkhZWHJBZmxsckd6VFU3QWY0cFlITFpsWXkzdjB4MnloZ3V1czl6NzFMaVhYQ9IBYEFVX3lxTE44NGZoeHhNRmJQTFRENE9ER080dWZMc3RUaGpUWV9iSlFOVXBrUDlGOXA3dkhZWHJBZmxsckd6VFU3QWY0cFlITFpsWXkzdjB4MnloZ3V1czl6NzFMaVhYQw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,인사말하는 송승환 감독,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9pVWx6bi0xNXVPdDZBai1taUItUUNWVXB4al83UjhXZXlRcURWZDZtZWF0T210R2RJRlE2VEJWZUNTSnFxa0lDT2xVcTNhamdSRzViMm0wVWwyem82cDAwVdIBYEFVX3lxTE9pVWx6bi0xNXVPdDZBai1taUItUUNWVXB4al83UjhXZXlRcURWZDZtZWF0T210R2RJRlE2VEJWZUNTSnFxa0lDT2xVcTNhamdSRzViMm0wVWwyem82cDAwVQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"엠로, 애프터마켓서 10%대 급등",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0wU1pJWEJIQ1lJcE9paTFPQVdqZTZLcDlGX21mbktsTGhIalBFSGdjVDcxR3NwU1dmZ0hVSHN5M2hsSnZ4TFBuWHA4TmktYVk3S0N4enJ3SlQtNXdxaVpTVdIBYEFVX3lxTE0wU1pJWEJIQ1lJcE9paTFPQVdqZTZLcDlGX21mbktsTGhIalBFSGdjVDcxR3NwU1dmZ0hVSHN5M2hsSnZ4TFBuWHA4TmktYVk3S0N4enJ3SlQtNXdxaVpTVQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,제39주기 이한열 추모식,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1NU1NkRHk0ZDZ4bzdUMS1pMHZYZVNIampvNnZ1Ync3eVVPS2tGMW9RNWVoY0xPdnJSanh5Y2ZzY2Fpd215d1l3cFYxcWduN05tUDBWb2taY3pSbmpMZlA3ZtIBYEFVX3lxTE1NU1NkRHk0ZDZ4bzdUMS1pMHZYZVNIampvNnZ1Ync3eVVPS2tGMW9RNWVoY0xPdnJSanh5Y2ZzY2Fpd215d1l3cFYxcWduN05tUDBWb2taY3pSbmpMZlA3Zg?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"KISCO홀딩스, 애프터마켓서 10%대 급등",https://news.google.com/rss/articles/CBMiYEFVX3lxTE40cEVIdEJHNV9zNjQ5WDBuX191aDBEbmVRZTF5dlRzcTYzODZldkh1dHpvaEo0bjFkZ0VBYlUtSEExblZ6RHNVb0ZyYlEtUkREMEZLNm1QLUxnT2xESEN4adIBYEFVX3lxTE40cEVIdEJHNV9zNjQ5WDBuX191aDBEbmVRZTF5dlRzcTYzODZldkh1dHpvaEo0bjFkZ0VBYlUtSEExblZ6RHNVb0ZyYlEtUkREMEZLNm1QLUxnT2xESEN4aQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,떨어진 원/달러 환율,https://news.google.com/rss/articles/CBMiYEFVX3lxTE0wN1lEN2pBT3lJbk5GTHh5a0FTc2QxZVZJZ0pPSE43V2NsV1ZaX1FoNEZsWUwxdXRqRkhJaFgtR2FSZDZsX2Zjdjg1RTV6dktqd0JxX3VxNFhpaWhDZDNVedIBYEFVX3lxTE0wN1lEN2pBT3lJbk5GTHh5a0FTc2QxZVZJZ0pPSE43V2NsV1ZaX1FoNEZsWUwxdXRqRkhJaFgtR2FSZDZsX2Zjdjg1RTV6dktqd0JxX3VxNFhpaWhDZDNVeQ?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[프로야구 수원전적] kt 5-2 삼성,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8zazdVWS1ocm9WZnVPTjMzcW9kdDhUQ1ZWMnRhYWIwLXRwaXZ5R01YV3dnUHdKWXM3NTFZZ0lrUUJ2VFpPZWRTYW5TV1d2ZTJDUXVsVFRBRW9BTFNTZ0ZmONIBYEFVX3lxTE8zazdVWS1ocm9WZnVPTjMzcW9kdDhUQ1ZWMnRhYWIwLXRwaXZ5R01YV3dnUHdKWXM3NTFZZ0lrUUJ2VFpPZWRTYW5TV1d2ZTJDUXVsVFRBRW9BTFNTZ0ZmOA?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,인사말하는 신철 집행위원장,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5KcEFmWVVXaklsdFA1bEprYUdGbTFVZXdGLXFRQUVxTFFoLWN1QlJ0M1Y4NFk3VDNiNkxTRTBxNk9sbHNQZjNndEVIMUtWYWpkX0Z4REc5MVVoWDdFcXF5eNIBYEFVX3lxTE5KcEFmWVVXaklsdFA1bEprYUdGbTFVZXdGLXFRQUVxTFFoLWN1QlJ0M1Y4NFk3VDNiNkxTRTBxNk9sbHNQZjNndEVIMUtWYWpkX0Z4REc5MVVoWDdFcXF5eA?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,'유기농 식물은 어때요?',https://news.google.com/rss/articles/CBMiYEFVX3lxTE1ESEp2VE1Ud2RmZk5qRGpEU185bXVUSVc5empRTTZNc0RFV2lTSGdEWXRCZzUybkZiSW0wN1JQLUVUbGphc0hndEp4ZGtrUkx3OUFEemgydGd2YkNBNVc5TNIBYEFVX3lxTE1ESEp2VE1Ud2RmZk5qRGpEU185bXVUSVc5empRTTZNc0RFV2lTSGdEWXRCZzUybkZiSW0wN1JQLUVUbGphc0hndEp4ZGtrUkx3OUFEemgydGd2YkNBNVc5TA?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,청어가 풍어요,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1FYUVjUE5tQ3h0MzdKV0V0WllkOTlpbzlaNnBodTNMYWNBR1p0MnZUY04waUpFZzN4c1ZVeGpfMzJyc3JGZ05EaDZBNzZTdXQ3V0FZN1liXzJkajV4dGFieNIBYEFVX3lxTE1FYUVjUE5tQ3h0MzdKV0V0WllkOTlpbzlaNnBodTNMYWNBR1p0MnZUY04waUpFZzN4c1ZVeGpfMzJyc3JGZ05EaDZBNzZTdXQ3V0FZN1liXzJkajV4dGFieA?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"SK이터닉스, 애프터마켓서 10%대 급등",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBnWjlCdEdRMVVHSzFLYjFpanpodTRoX1FncVNQSGFydGN4V2pOQ2FrOHhzSEhvRGRKLXltSE10eDQyWHFqLVZJT1ZQRVZRN3Vwd2NxZTl4dVRsVnMtaXdES9IBYEFVX3lxTFBnWjlCdEdRMVVHSzFLYjFpanpodTRoX1FncVNQSGFydGN4V2pOQ2FrOHhzSEhvRGRKLXltSE10eDQyWHFqLVZJT1ZQRVZRN3Vwd2NxZTl4dVRsVnMtaXdESw?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,"[속보] 코스피, 장중 급등해 '8천피' 회복",https://news.google.com/rss/articles/CBMiYEFVX3lxTE52c0NPSVN6NThodmJRcVNxeEU1ZzRvUWJYNzVqNXQ1LXZfQTEtRGJva09oSWNjRkJQVUVYZU1oT21oVEdPWURrbS1kdFFfOURBWWJheGtHVDJVcDJxS054etIBYEFVX3lxTE52c0NPSVN6NThodmJRcVNxeEU1ZzRvUWJYNzVqNXQ1LXZfQTEtRGJva09oSWNjRkJQVUVYZU1oT21oVEdPWURrbS1kdFFfOURBWWJheGtHVDJVcDJxS054eg?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
