검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"카카오페이증권, AI 투자·해외 진출 추진…""3년 내 투자자 2000만명""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1QOUpwZXR1NUxzN0N3dlRoTjZTXzJZMENONHZ2aXQ1R2tCQXdTdnFsclpuOGFaaGFSS3I1OWN1RndCSkcyYU9xTVJrRzEzbnJla1pTNkJDbkJoZ182cGw4Qw?oc=5,뉴스토마토,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오페이증권 “3년 내 투자자 2000만명”…'1인 1 AI 에이전트'로 승부,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5CbldWd3JlZEV6d1ZIdTlMX01OLXgwVFliX05HdG5BNXRtNUJiQ2J3Z19UU1J4MFd5OGtHcG05QkJ6Qk5hY0RhVjZ5TGhIUQ?oc=5,전자신문,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오페이증권 ""3년 내 투자인구 2천만명 시대 연다""",https://news.google.com/rss/articles/CBMicEFVX3lxTE0tNnBDYmZoSDh1YnpDQ0RZUnhQVXd1SWE3d3ZxdFl6MUJqUzR0bjNNanMyRW1NNWYzSjg5TC1yVFBTdi1tOWtDb0JVZjg5X2g0bnMtVjJzZ09tSlhONVN3Z1RGZ2cyMUhnZnNaTXBodTI?oc=5,코리아리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[포토] 카카오페이증권이 밝힌 세 가지 약속은?,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5sN3JWeHhFRGVXVE1RLUUxVnRWS1h6eUsyMUZhX3JGZU56OE95anpQZEsxQmRYSk5CR1dhX3VtaXhCMC1KdWNWeWNWUjNPdVdBUDVVZ05Gbk1nUQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카카오페이증권 ""3년 내 투자자 2000만명""···AI로 투자 문턱 낮춘다",https://news.google.com/rss/articles/CBMiakFVX3lxTE13X0xHOUdLMUY3UDJNWUdkS2F2MEFLYXdTWU41elBPVXJWTHlranZjai1MZ2Q5UFgwaDZlVURBM0JiczRrbm9OTXRKSUpfU3JDSlp6OE1fVGtZQ3VtcGJsSzdETlZrMTUyNlE?oc=5,서울파이낸스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[현장] 카카오페이증권 ""3년 내 투자자 2000만명 목표… K-주식 세계화 나선다""",https://news.google.com/rss/articles/CBMidkFVX3lxTE1KcDB2bnRPSGx5YlNmMVdFOHY1U1hTUmRsbEd5Zkl0OUF1aDV3Sy0wcng5UmdQY2FrNVd2cnFmVTZ2WnZYeEFRNEl3ZHJBeWlheVd2N181UmFVN19GMDlKUjB5d0JRZEcwSmg4OGRSd2Fla3gwaUE?oc=5,인포스탁데일리,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오그룹, 서클과 디지털 자산 협력…원화 스테이블코인 생태계 구축 추진",https://news.google.com/rss/articles/CBMia0FVX3lxTE5TNGd3bUhzd1Byd0xsWnlvV3prNVRXc3BkTUtlOEI3ejUzS0xubEVYdjBTaEhrbG91RG84NmNyUldDLVZyVHBuNG1RN0NoNWJjZUtJUHhaQm5JbjBkTFJiNFZBb0dPV01VXzV3?oc=5,파이낸셜신문,2026-07-23,"카카오·서클, 원화 스테이블코인 생태계 구축 협력",https://www.slist.kr/news/articleView.html?idxno=753675,very_similar_title,카카오,"digital_asset_stablecoin,stablecoin",0.4462,0.7385,0.2,0.1441,,,,,,,
카카오,카카오톡 AI 기능 PC로 확대···밀린 대화 요약하고 사진도 재생성,https://news.google.com/rss/articles/CBMiakFVX3lxTE5rS1FqWnk2ek5CMkVOdjFFWUs3dVZkZTVDc21oR0ZEUVFZUGxZbEdtblpXd001RGJTVEFLd1puRDZqeXFkSjVBMG5tbkRFYVU4ZjljQVNPMjl5aXZyRDNQUjV1YlJSTVFUNGc?oc=5,공유경제신문,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"'2000만 국민 투자자 시대 향해' 카카오페이증권, AI투자·K-주식 등 금융 문화 선도 '자신감'",https://news.google.com/rss/articles/CBMiakFVX3lxTE5rNlRVSnlZUGpPM212SmIyTk1WRU9LNjFlS05TR0ducEphbUpKR0VIay1KVFF3TDg1VjZuQzBxMG9uY3lVd0lMYmdTQlRZaEtycVItbm0zQzhmNURkX05BcHhXTVIxOU55ckHSAWpBVV95cUxOazZUVUp5WVBqTzNtdkpiMk5NVkVPSzYxZUtOU0dHbnBKYW1KSkdFSGstSlRRd0w4NVY2bkMwcTBvbmN5VXdJTGJnU0JUWWhLcnFSLW5tM0M4ZjVEZF9OQXB4V01SMTlOeXJB?oc=5,테크M,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[현장] AI 투자 에이전트 앞세운 카카오페이증권…'3년 내 투자자 2000만명' 청사진 제시,https://news.google.com/rss/articles/CBMickFVX3lxTE5sdU1SRmFzdFNEckhWbGxlY2xMM2d3OVpKZi1NOVFWMnV6RVZnaUZ2aVk3LVZIZDVDakFNWFFBTUFpMFMyRXM4WE9kMGZWSkUwVGdFTlU3UWlXNmJXZmhwTFdCMEx0U2pweW1GNFppVFdUQQ?oc=5,인더스트리뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
