검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"카카오뱅크, 자사주 27만주 소각 추진…주주가치 제고·임직원 보상 강화",https://news.google.com/rss/articles/CBMib0FVX3lxTFBRc1E5UlBIZElFYUZpZ0t3cjhETmVjNjFlZlhVdlQwRGxKRUlva1BSZERVVW9EQVppdmdOYU1SRUpqaktBM0FWMFlEbW80VUdxZFBOUjNDZnQtX1hMb3ZZREQ5cW1rdVVrTnZleERjWdIBc0FVX3lxTE52SDI3UDJNdnVqMEhEVjRCSGplQndxdlp6Sk9NaFBwN0tDVS1TTWRCcmg2aUVBRTJaLW5nVkw4a19TUy1XODNaM0diNUdqbWwtYWZKTUFUZURfc080azlNYUdjZkFyWE9EM29PeVB5LTZxNEE?oc=5,데일리한국,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"'사장님 대출' 늘리는 인터넷은행 ""담보 더!""…김용범 체리피킹 비판은?",https://news.google.com/rss/articles/CBMia0FVX3lxTE1tS3dPdVR2aGJiWWtVSTVWWkVuVExZUFlMWi1aR0tlbEFzbmJ4M04wbEZ0YV96QjVhUkV1T1hTRlhkRHNYYjVHQ1ltVWNmVW95S3hCdF8xc0pDNXB5TC1IcGNCOHE5aEZncHBV?oc=5,비즈워치,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진…""주주가치 제고""",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE4yQXNvWmMweWhSQkYyTnJHUXRjNGNnTEI2TzhkZmNZeXpHTVFkeXNTdEowYzNaQ1VoRFhsVzVyUmRqeDZobExDTVZTMW9KVGJlZC12V3N0THRTcnFCbXg1ZXp2b0JWbmc?oc=5,연합뉴스TV,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진…주주가치 제고",https://news.google.com/rss/articles/CBMiaEFVX3lxTFB4N3lramwwVUdWRFdleW1NcWlJWjhqdmZBMXJCdmYzcDk5NnRHY1RSTEs4YnNTTU5VNWtHbWZ3YUlfRU5EcTBrcmd2ZTY0eTVGSXRmelYxQndqaklDeXMyV2tOaHVnVHFR?oc=5,ebn.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진…주주가치 제고·임직원 보상 강화",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA5Q05JVlRRZW5abHBEMTFFak9IakNveTgyUGdEQ2FyQVpoNE9vei1ha1R4dy1YbG01WmZtWUo1VS1pSUdHOWg2RHpiUUtGelNVcnUw?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오뱅크 “자사주 27만 주 소각…주주가치 제고”,https://news.google.com/rss/articles/CBMic0FVX3lxTFB5Vk83QlpXVEVJX1gzTklpUVd4dVNncTdWOUxtVnk0VlJZc0xYS2JmY2pkX1I1R3kyZXkzVEd4Y05Pc1BrSmdmMEtRam11bnF5cE9vNEZDRHpfQTdkX1BtMXI3RHB0YjItSjBSRlNUbzBVT0nSAXNBVV95cUxQeVZPN0JaV1RFSV9YM05JaVFXeHVTZ3E3VjlMbVZ5NFZSWXNMWEtiZmNqZF9SNUd5MmV5M1RHeGNOT3NQa0pnZjBLUWptdW5xeXBPbzRGQ0R6X0E3ZF9QbTFyN0RwdGIyLUowUkZTVG8wVU9J?oc=5,시사저널,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오 주가 하락 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5YeE5PZHBYaVNDSkJmQTNKVVNoRTVhMnlYMlF4UkdrY2lITmY0a2JBV3ZkczJ6Z3FEQTN6N3lEdWhmdWRvOElROTNhSkdibGRWeXdfZHB4TjRlNmx3?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각…주주가치 제고",https://news.google.com/rss/articles/CBMib0FVX3lxTE9NQWxHcTJ6TWdXdnBJcTNjZDY4QmxqYUN4ckZFYVMyNEJsZjRMeEhBV2JfNDY0T1NaWktidHFkZ1VoVE1GNnFOZUx2X2g5MXdMczJBamJhdGIxNEdQWjRNcXVCT1lIS1lyRW92T2MtMA?oc=5,진일보,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,카카오페이 주가 하락 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1TaG1Zc1Z6MVR6VU94ZXotX0FFX0Z6MzVtNVJBZWJpQnM5WWZwTmFZb1d5LVdMT0lNZ2FWTWJTcWRVVHV5b2VZRVdYNzFzUkYxS25TWEx2U0hZYXU0?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진…＂주주가치 제고＂",https://news.google.com/rss/articles/CBMid0FVX3lxTE9CMGhXZ0lGQUFyXzMwTWVoUHlOYThyZUFxbWkxalRGbW5BdTQxMHpScVA2Q1NCUVZDekZDaVVrNm8yTUtwZktBQ0lwRWduRHhfMUxPdmF5MU5JV3p5T2tBcXpIM1phNGhjVVBVM21QNkFLcllfVE9J?oc=5,한국경제TV,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
