검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"'혼자선 힘들다'...인뱅, 이자수익 높이려 '합종연횡' - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE12MS1GaS1qM0VNbUtxeks5OWJNTWN3eXVpS01DNTFDZUZiNEJ0ci1PLUlEbG5Jd2ttVHZjZ2pwZWdCcEJRX29oUkFzcTJyWC03SDhLWFluUmM1UTNFQkJEQ2RsejJBbXFHRTdz0gFwQVVfeXFMT203Uk9uaFdjZS1FNHB5TVVJNXFUZWotWV9IU3RTQjJUTV9fZU42OTJmZkNWTjkyZ0F2TGVuVWJ3U2tkVXpwSG5mYlVhSWd2cHVNY2xTQWJmMjQyNDhyM3BRaTZPaVhvWjhOTkVCSmFvSA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,“오디세이2 제작비 10만원만”…놀란 사칭 DM에 쏟아진 ‘유명인 스캠’ 경험담,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5ROVJWNjdCSUdpak9ycGx1WVBNUEYyM2FJNHZuWFVudUlzSUNBcV9jSWJkeDhEcHpuWXp0UGhGaG9INVFZSTNPUkhxLTlncXp6dGdKdEZ5eGRoaUtacVE?oc=5,주간경향,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진… 주주가치 제고 - 조선비즈",https://news.google.com/rss/articles/CBMigAFBVV95cUxPcGJNbHVjcG04eEFsN2owMmZYZzlqaXJmQnB0dDNUUGM0bGthbXhVVmc3WVRpeUxDRXIwYTRNb1BkOW9tNTBid0dBcVE1YXhOMGhJRl9fR1FtRU92VEZqd3FJVHR5ZXBQQkRhbEJyLUxpT0ZhdjQ3VmpTYVpubE1mYtIBlAFBVV95cUxOMUdOQTM0TlQ5Ylo0eGZPU3NieHhURHZsc0pRZkJoYnNzcm9JbkNDVTJxank4NFR4aFBlZ1lFRUZET0NDRjFVSmVVVENKT2dqajJsajZveC1tdzg2MWEyNE5fZWF4OV9PUjUyMDZtYlVnNTI4eXpNQ3NVanVWYXZYUHAyS2pfRF8xc2Rkb2tTMXRHX0Ja?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,정신아 카카오 대표 상반기 보수 12억…전년比 30% 증가,https://news.google.com/rss/articles/CBMiRkFVX3lxTE94ZTg0WlBRNjZqSDEyWU5BLVZnVkpBLVhQN2R4MlM1ZGRkMWxJb2p1Uk1qMm1iRmJtMEFlLVV3LW44MGZFaVE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,near_duplicate_same_press:0.91,,,,,,,,,,,,,
카카오,최수연 26억·이해진 16억·정신아 12억…네카오 임원 보수 뜯어보니,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9YbGNGX3IzU3JqYTRkVmxlSEo0c3V2WElqT3pyUWdpb3BIRkk5Z3I2WlVqODB5eWNRMDNnZmt0MVdTaG15RVh0SVB5S0Q0OW9kbDhsNmRSY1poWEZ4cENzMjFvR2NqZw?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"""韓서 네카오 경제파급효과…글로벌 빅테크의 13배 달해""",https://news.google.com/rss/articles/CBMiU0FVX3lxTE96c0YyTF9CT0h2endLY29LRlNmTkNYb2dsaW5md2RUVmZqVFNfOWVnVWg1TVpKb1pfRVBOREZDU1FHci1kSG9xQ2NIRU5jbjJlekxV?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오엔터, 스토리 IP 삼각편대 하나로 합친다",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1NcUVKMjNCWVVodXd0SmduRDhEUjhiS1dXOF9kclhVWmlocGF5T3FlNjlJTlphanpySXdsZXEtOFNTc2JROXVPazdjVWIwTUE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"""이래서 파업했나""...카카오 대표, 영업이익 줄었는데 성과급 더 받아",https://news.google.com/rss/articles/CBMigwFBVV95cUxNV0Jwb1ItdmFnMHpCeEVHclpxWkJuSVlTSjdsZHB5cHBsbEJLQXFjTEdmb1JZdFJCMlBTMUlhang0dVV2Y250UnpfZi1SYU1SYWtrUWNPeU9ETXdtNzlHNTZJMFBLOF9kSEQ2UXRGeDhiSFRjd3EzZmtGU3pENDdSUmtyNA?oc=5,조선일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만주 소각 추진",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBJNm5jaUhjTHZWeHNUSkpCczU2cUxXZVZFZHFZRHNkNDk5RzZTSzNEY01FSkMwOGJ0QmFkNnFMUjJxZVZBUmxkeWRBeldvRUxmYlEzbi1QeU1SWkxZVHVpWNIBeEFVX3lxTE5rZU1uMjFOeXJfZzRESGtIRkh6UUlDTXdvUHlfV3RaRVFtcHZmN1daeXBIQnRVTHBWWG5OSWhjT1F4YzhES0dNNndMbGxaTWNmNnBSMmNKY3gxNkV2N1V5TnNEQnQ0Zks5RlU2dXF2NllIOXNqZWlEZQ?oc=5,뉴시스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 자사주 27만 주 소각 추진",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9hY3FyWDFJY3Q5U1d0R25tV21XNnFmcS1iOEFJRE42UldiRjFtVGdUN1AtZklaS1lZUElpV1FnRlJEd1ZOX2h5ZUxEVzlFNm5nczAxT19FTHNCWnFaeVZnWHZ5aGw?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
