검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수
카카오게임즈,교육감 선거 관심도 43% 그쳐…유권자 절반은 ‘무관심’,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1tWmo3RVR3MURJTEx6R3V4bXhTdC1QSHU5TGd0OWZXLTZqREplcWVZTHdWdkxEaWFlYVh4OG1ZeUx5N3VJUU13LWU5UmVTLTd6cXfSAVNBVV95cUxOZGZ5Qi1Mdllqb0FsSDNOTXpiWFhWcTMxUW1KZk1pMzc3V0FMME1sTTJtUXBwT3ZSbTZ6WTRacXJfam52Z21HdjdsMHNxY2ZjRzFJMA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"李 대통령, 취임 1주년 기자회견…조작기소 특검·부동산 의견 표명 주목",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9VOXdySFdmN3Rsb0FuazJLdjdzc05KanpJTzlZa0d0M2dZUTU0VVNEVHk4Q3ZFVVI4VEE2M042Z0xNbWdqZ2FaWkJfMlJqRm5PQ2fSAVNBVV95cUxNdVRoZm1iZ3JybFRCVTN6RXhzUkdTMXNsQ2VGb0p1cEFXS3laTHlfUFZGLVFxNkVNV0J5SWRvS0xlSFp1TEQ5T2pOM013NkxoQkFZcw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"에어부산, 국제선 15개 노선 특가…괌·발리·다낭",https://news.google.com/rss/articles/CBMiX0FVX3lxTE45UERCVG1Xb0JPQ1ZDeVR4MVJlUUMzb0F0WkJqMEN4QWpYOVpQMmFPU3VHbVFiX0p1TjNxSENFNDB4dVJQamxRa3FXLVlEbFpZN014NWtLdlRkdl93QVZj0gFTQVVfeXFMTUx3a1RPY0Q1VFdDcEZTUzJIeUlHd0E0RmhxYkNyZ0hiWTRISGJxeVlhazNLUTMtOE1DX3ptNnA3WEZfTjlRRFVOYkFwWFdETFdVS2s?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"전국 최고 득표율로 재선 오른 박병규, 첫 공식 행보는 ‘연결도시 광산’",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1aR2Q0UkhUdzBsQS1odjcwTzcyMVpNTl9qWnNfNHdNV3NTWU1lWkNyZ0Q3YmdJX3lBeTZ6bGtjVjhsalFxVTRfTGlFVTNQYUZtWXfSAVNBVV95cUxNbm4tZGRENkd2OW9qek5ybE5DVU1XMDJxZm5uc05OcEpmUjZYdzRTN0JLLUZIWE1MUGNDWkwxZ2gxVzVaZ3QtbFd6V0otZTJpZmZuQQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,美고용·반도체 쇼크에 프리마켓서 ‘삼전하닉’ 7~8%대 급락[마켓시그널],https://news.google.com/rss/articles/CBMiUkFVX3lxTE5JckVKWWNrZHE1LXZRZU9tVG1MOVptUVNvZGhscEVWRU50UnR4TE4xeWxKSEVCV1JRXzhGSFZha2V6WWhrc3FFNjZQazc2eXFrN1HSAVNBVV95cUxNZmRlSmxVckFpNUZwSmh2a1BIVk1fUHNuX194TUpkR0dqOENVcDVYZjBWSGVnM3U2TXJ3V19LWGg5N2xfWnRpYklhZ21ZbmlBT3JPOA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,코르다 벽 넘지 못한 전인지·김세영…US여자오픈 ‘톱5’,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBZdV9BZUQwNWFlc1UtbUFPUjdPdTFvWFlHalJ5MldYZ3VVeG9XTDhac3d6UGRMTW5EY21qR09laW1rcXBZOEVoSDBtSGZIVUdEWUHSAVNBVV95cUxPMTN2MUUwc29XQnFRRGlsdzRPeUZ4YkszYk5ObTVMdkJ4eDVQSGhZN0d6eGwzeFRycjUtZk91YURURkdJUE5ESUJRT0VnaThZVHJpTQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,미국 고용 쇼크…반도체주 무너졌다,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBLQlNfMzNSUVBFb0s5SFlwUE90RGM3SVMxRkFVYTNsU2Z3YWZIbnhncVVXempXQU9iajNMYXMzWXdJU1Bvc285VngwMHNrSTMwM0HSAVNBVV95cUxNZDJwc2YzOE9KMDBPaE1kQU1Ed251Y05VVmxnSmZXNGozSE9VR1I1YXlRZ0cxZnNtczVwNlZKR0RKT2ZBWDlmY3hxR0NfaHF5am9nNA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,[영상] 월세 5000만원에 권리금 5억…북촌 외국인 몰리자 골목상권 물갈이,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9iN2h0VEpQeFdyT0NnWjBfeW93LTBvaW1sUDlSUzUtdG9sdVdyejZIR05qRTVpSnpxRkxIQ1l3YnFzdmJHS2Q5cWdNUnYxY015dVE?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"젠슨황·최태원, 이틀 만에 다시 만나…“깐부 인증”",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5mS3VUOXprU2paMnNkd0ZtLVVDN0xHbE1rSXBYWHdhQTBUeGxhZHBRTmlxdnRrcjdadUdYN3c0dmVhdjFtV0FtcXpidzVMZkpCWWfSAVNBVV95cUxQNENkMnh3R0NHa3RNakFZR2JEbktfQWZLS2tSWEdTdzgwVV9sSktpZDhxVEI1YUpSQTBrMkFtUjNlQVJHWDJKVnphR21mS3lqNEtyTQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"츠베레프, 4시간 16분 혈투 끝 프랑스 오픈 제패…첫 메이저 우승",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1ITC1JZ2Nyc0VCZXU5WlBlSm9Rb0lIaFJNaEpEbmVvSlFXalhZWHM3M3pHbWY4bjRCS0Uxak56VmdkdURITXZoWldyZUozcS1YZWfSAVNBVV95cUxQVHRHbWFFVWxsWTA0SHBnVWd1R0ZRTzlGdjkxekh1Ui1SY2R2YWNkTGJnenUyTmo1WWVCVjJJUzNGb1EtRHI1NGt1LUtKU294R2R4bw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"젠슨 황, 크래프톤 장병규 의장과 PC방서 만났다",https://news.google.com/rss/articles/CBMiUkFVX3lxTE05eUxqMGhuU2xuYkN1cjJYMU9ZWDUwN1diN1BPVWd4aXpTUXZ6QWhPUlZlREk5MEhOdkw3SURBMmpObHhMWUdCaXJlWkpYT29GVkHSAVNBVV95cUxNdnhwQmdEeDd1X0QzMWR2Wl8zUnNqZmNUZy1qV2JCaEdvWjZDbjNMSFpTRU5BdDJDX0U1OVpuMVNLWUp4LTlRRmZSMEp0MVRKUDlqdw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,PC방 찍고 또 PC방...젠슨 황-장병규 회동,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBBLUQ2dnU2UGFReVptaWZZS3d5Nk1LdkZ4R3lpLWdrb09XenBvM00zOVZ3WGRPbWRaeXF6Y0JlRkNaMUZOam1hMUtUUXdleXg1YkNDdFp6QXU3Q1VVVUpNM2VEV0JUd9IBU0FVX3lxTE1iYkFnRVZXOVZPakpjc3REdl9JUWFRNFhqNUVwWmRzZ0JFQllaLWVSay1tMzhtSzBKeEk3V3BKOVdkOEJqek5Nc0lpeG5saURvNThr?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,친서 들고 테헤란行…협상 ‘키맨’ 파키스탄 다시 떴다[美-이란전쟁],https://news.google.com/rss/articles/CBMiUkFVX3lxTE9tVnEyZ0VoZ2tEcEhLSThEb2s4RlBIUm9HdXR0M05FV1pSdml1OVIwV3dTeUgwYV8yYVE4V2xoOFUwWkRjMml2cWNQWXZPcFVlMUHSAVNBVV95cUxPUFU4NTZBWEVkRThrQXZHaEt0Y3FUZWtLbkdDcGJibHM0dzN1ZnJqUTNER2RUbUNCajdiVEFnMEVQYmlPMG9OQ0ZrZTU4WDhsNE01UQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,AI 덕 본 건 자영업자·전문직뿐…조직 생산성은 제자리,https://news.google.com/rss/articles/CBMiUkFVX3lxTE95b0N5cUtDQ1I4VUtXWE1KdERQZkNuS2dEdmdONlN1cDZuV3lKaU12UWZ1X1IyQ2ctcElGUllvaHB6aGxMSzc2d3piT005X2tKQ3fSAVNBVV95cUxPVHBQV1hsTnBMNEVpbDVudU1Lcnk1VjJPTERYYmFVbGdmV1FNYU5IWWkwR2pZN3BsR2FMOWZCNGU0ajQwNHhHMnVaVWhEeExuYW15TQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,올해 신규 상장 14개 중 6개 공모가 하회…자금 삼전·하이닉스로,https://news.google.com/rss/articles/CBMiUkFVX3lxTE4tYkc3X3psR3BUMm1sSUZEc0lUNVd0VTF5dDVaenVnTzQ2Q2VGZlF3YzVvM05kaEgyRkN3Ulk1YUtUMVRsVG5SMHdwdmV6dHVsWmfSAVNBVV95cUxNNFFEZkVad2c3aTEtaGtaZzBFbWdlOHdxTFo2QllsWEZqNk9feHhjZWJlM1B3bTN0SlNkN0hJTmdONnRUdWllUFpkWEpUOFVkRkVmVQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,소비자원 “보험금 지급 거절 85.8%…주치의 진단 불인정 가장 多”,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1meUFEUnpyb0tYaUFLaUlXZ2JOR3lMUGlrNnIwMVJMVHE1WTRWYkNUTkRacUVVOFR0dXVuN0tjY3FYYjhqM3FlYkQwaU1HRTBlc3fSAVNBVV95cUxNUjZWaUtaRFk3MFJTMTd4eHdhUURaNko2azhQQjhFeVFHYk9xWElfbkl2Yk9SdXd6VXNjOFFQaGVlbWNXSDFsNFFsZVVEdkpfdEx4SQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,美 소비자물가 최대 관심… 스페이스X 상장 빅이벤트 [한동훈의 위클리전망대],https://news.google.com/rss/articles/CBMiUkFVX3lxTFB1R3FfYjBvWDVSV0FKdkZRRGV3WTJZOEt6akx6WVMyUEpMT0JjbmFNMnk2WGZqOW91dE50YmhHWGJySi1XcmgyMHVfbjI5OU1rTkHSAVNBVV95cUxQRVdKTGxoLWNaU3VJd1ZRMXRBb2pKNU5wWk5EZG1zeFlSYmJWNlFkTEZXSEk5dnViQ05JeV9ZU2NaWTNiakVDX210UjUtaFRLSWlYRQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"송영길 “정청래 거취 볼 것…당대표 출마, 호남 민심 보고 정할 것”",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5RU2Z6dkZYTUZLTmg4dm5KU3RmbGZYdU1Pb1RnYjgxVW90OVdkT25jYjB4ZzZXRVRpb0pxR2FXb2Q1MUp6Ny1wMVM5Z0h5bEt6dUHSAVNBVV95cUxQM0hLWHExNnN5WU1OQk8xWWZqcjlnSVU3WmhGdVVhelBXREJmM0p5YlJfdUx0MzdyNk9VbFJSc2FKNTllbHdydC04bGk4aklsQ2cybw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"BTS 특수, 골목상권까지 번진다…부산시 ‘빅세일 주간’ 총력전",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBlWnJTSjRsQVJWNThHWEoteVVmQ2pxbWpIN3ZOVkRqbG1QVmdpcWFiWHh0c2w3dU44QTdXZWd4cUJEdjE5MDVzTXZKV3F2UHY3cnfSAVNBVV95cUxOX3hNa0pDcUFYR2c0S2JvcTBsdWVBa1ZUMldHSXlveS1NY2w1YVVRcFlNU3FxQm11Qkl2dHpXVldDeGNUVlpSVlZmVmpBUnNtRTZzRQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"[속보] SKT-엔비디아, GW급 ‘AI 팩토리’ 추진...글로벌 클라우드 맞손",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9SZm5uVS03TGtiQURwUzdzS29nR2laVTRCQU9Nc2hIWlRXbW1tU2E5bk5SX3A0cWtqaXhRRER5WnUyU013enRpaVFudVU3RFo1UEHSAVNBVV95cUxNbHRVVHlWQ3BROXhYQmJFeElmSHliQVlmYWFwenlrdHlfdmhlTjhDYzhBd1UyNWh4RDEweXJ0ZlY0R3g4ZE9UZXVOXy15TWxnOHhMbw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"홍명보호, 멕시코 입성 두 번째 훈련…진지한 태도로 체코전 맞춤 프로그램 시작",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9Ld0FNdkFES2pJb2pqNU44Vm9vck1DTnllNTQ5Y280M3ZBd2hnQWZLYUxaRl8tb0UzZnJ5U2tOZktOWTYzRFcwcmN3T29jQWNwX1HSAVNBVV95cUxOV0w5QUZCSmNibldCQ01WTDhiUU0xWnFGU09Qbl8yMjdYRmhRRWRTWmwzalpCaUJJcE9YSkRJeUN0T2NRR281Z0lQTUYxeU90Q1dzTQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"최태원 회장, 제주포럼서 직접 마이크 잡는다",https://news.google.com/rss/articles/CBMiUkFVX3lxTE4yaVNHRVVaTlpjX0dpUWpqVjRYQjl2NjdpTVRZai14d3lRODU0alVScXhEU2lheUd4dTBYbmtna3czUjFMY19HTTU3U0xvVjN5dXfSAVNBVV95cUxPQlJNR0J6bXdQNUR6ZkJoamh3WmU5R0JqWlJKb0hLMmV2cTU0akN0VE5FTWlxWWFYRzkzd0tZa1JIdFgxTFpzNEVsVWFWLURQZFduNA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,국중박 관람객 벌써 325만명…올해 신기록 경신하나,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1CemVRejNyTGdKVWhMYlg0NlNRVTdkeFVVeFh4cXlabjRvdjRyVlVBZEhxQlh5eW9BMzNzMzlERE1jNkc5RlFZV0p2bi1oUlF6ZHfSAVNBVV95cUxOcURpN0lBMEwwYm5Mc2RjRWx3LWM5OFJCTmMtWTF4VlVzbm9OUk1IWlNlRzBBQkdXZTNsZG1EY3l3RlJBWFB0STRaREtnbVRzX0x3WQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"코트라, 지역 수출 中企에 AI기반 마케팅 인프라 개방",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5Cd2N6TnpyMkg3ZlRfcUtMczVBNVgybm5fbGRyakFybHR6bVZRVElidkFob21yZENqZGxYelFpUWcyV180S0pTb2lLeDRKbVhiQ1E?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"[속보]젠슨 황·최태원, 엔비디아·SK ‘AI 팩토리 동맹’ 선언",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBKRWxJZU00ZnhCeTU1QWlCNng0dmtucW9WU29Ta2U1S3h3WVNFNkwzd1dvVDVXdGVjQ0h3bTNsc2lJbzd4UFk2RktBeklQWXA3alHSAVNBVV95cUxOVjBJSXJmQ0JtM1N0X0I2eFNGdEpiTVdCbDdjYWExejVtT1JHSmVWSHB3eHItN2hJZDFqdWJPc3ZZVDBmRDFjelNsRGlwR0phb3Z3OA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"인천시, 구강보건사업 우수 시·도 선정",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5SelFZa25FY2RVX2lTb3VRY1hBNUVLRnlpX2d2enhlSDk4QzFZWkhuT2E2b0x4UlhHZmR3WFMtR1M2Z1NLTV9MMjFwRmtnS2wyTHfSAVNBVV95cUxQZUZMd1JKWkJrT2FGOW5HWTl4b0hJOEsyYk9RSXBkUGhyUnBqWld0NzdtWjd0QmYyam1hM3pRdUg0UGxHU1RQY0h5Tnp5bE1uek5SZw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,평가전 부상은 잔인해…브라질 웨슬리 눈물의 낙마,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5kc1NaQVdTTkpubm13RXEyblFGSUIyVUcyZ3c5d1g1VFloUXNWNXVkZjBQRmtsWHd3Uk5GTVZRTEtPYWpyaTRiUXdoNlBiejJ0eWc?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,환율 1500원 돌파 국민연금 총동원…당국 추가 카드 소진,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1mR1MxRzRVS3pHNmV6T0ZSNFJETkxaekR6a3lrUEJUSzMzT3N2Z1A5SjQwOVZuOG5DQU45enVfU2pnM1dKOEpjU1hKb25ra0NGWWfSAVNBVV95cUxOd2YtTkVRd0x1aGxOYXptWFlEZzdkWmZIenZfbkNTOWlLa1ktTzdBMEFTdlNLNnNSanlCc3VrcW1PaUZNT3NPTV9nR25SVG9halVnMA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"‘스무 살’ 문동현, KPGA 最古 역사 대회서 최연소 우승",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9sU3NwOThvejVKWmhBLXN5eTBzczJUSEFQV2MwQXJWMFNyRTY5TVhfeTB4UFU4aGVJZXJTazBoLWxwazZ1U3ZtYjBPUXdFMW0wU3fSAVNBVV95cUxPVE9Lalh2Wjl5OE1TeGJyekxIOGJDQWtUWkRfZEx6eFl6TWpzeWU3aG1CTDdpVWlZeWVwTkh5VWJyZ1A0Tl9acG5WY2dYN3pBUlBPZw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,맥주 한 잔에 2만 8000원? “이 가격 말도 안돼”…‘부자들의 축제’ 된 월드컵 ‘물가 쇼크’,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBEeFVVMmpoUWpqVGlNSkJXTGl2ZHMzNmtGMWQwRFRHLU5qeXRSaVpsR1JVczZoUkZTOC1oSWI5Nm9mazVwek53cUh2MjFKUWNhSkHSAVNBVV95cUxOLWdsQmlfRmpSSGVCdFptQzJscXdUTURKVW9YTU0yaTNYTjJVSXNWNGE3U3hYeV9xaThNRHBjWDA1LVFtdG1CY1FNQzVYVWRpXzY0Yw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,체코 ‘장신 군단’ 경계령…홍명보 “크로스 차단이 승부 열쇠”,https://news.google.com/rss/articles/CBMiUkFVX3lxTE90SjE0SkR0RU9VbE9ISDJSTDBwVGM1TXBXRlhVay13a3JXRGk0NFRBQ2xBZElkXzdzT1ZyUjVKUWFXNndRUEZ0WG5HYVl5R0lGVmfSAVNBVV95cUxPTzJPTUJHWkJqWTI3Y1QxUXFSdXgySmJyQ2o4T1FJVEwwNnNlZUI5RzRNNk1TN3Zsb1BFZnFUUHRvbE1MRVAtTUlhU0lEZ2NOeXF5SQ?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"‘무관의 한’ 푼 서교림, 마수걸이 우승 후 코피…“얼마나 긴장했으면”",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5ja0NjLXFJQkFqX2RhVmtDMHQzZk5KUzltaFNtZTBWTmJ6V2I5S05DZ2piZDQ2a19jZ0ZEcmxlYThQWlVNc1hLZ3QyV2lFWkhtalHSAVNBVV95cUxPNkVCNHlQODRTRHlLWVg4NlhpUFN5TWhKY3dkTHIwbkJIMmg2Ti1zdDVueThmNXptNk5XZVI0QlFHYkc1cHJPQ1VTSmVIRm1FMlY2OA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,고용 호조의 역설…뉴욕 증시 시총 2000조 증발 달러 강세,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1RZVREU1ZxdkhKQzAwZ09OZ0RaYlpRVnFkMVJldm1NVUlWUzFyZWdsTDNORkVoQlN6aHYzdkJPOXVucV9aOGJBMFU2ckdNWmN6VFHSAVNBVV95cUxNc01LMXFiYm9mbFVuWC1zUDZpWXVyeEx1RUJaR2ZDWEZCTVNmdE15UVlhWS1TU2JWdE01Nm0yeTdONnJDOUZPXzNwaEdiM2ZXM3hGNA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
카카오게임즈,"국민참여성장펀드 2차, 이르면 9월 출시…금융위 의견수렴 착수",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5hVXNCdkZrcWQxdkY3N21nYzBSS0QzQ3lQa3lXNFBjc3d0SngzdUpWSmRpdWFrZGtQenh2SDhsaThQQUJKcDA1aDBMVmE3YUFXYmfSAVNBVV95cUxQZWtqUFZ1eTNJQ284UTFUSUV0Z1ZkeGRlakFvbFBYLTBNX0V5UWlCdmlBeXd4WW5zR2lPd1NRWDlpZU1JdmJkWUt3VzA0aXZFM0Q4OA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"현대차, 북중미 월드컵 캠페인 ‘미래는 지금 여기서부터’ 전개",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1UcWhkY3Z3OVdJbnpXZzF2VXE4V2JsNGYtYUNQQW9JcXM3clV0eW1RZVFiSmNORTlLdjA3WXl5TGJYNjJxLUllRW82QlN6dWprc3fSAVNBVV95cUxQdy1ZZ2R1dUhGMFc1SGRpeTA4c1llbjhvZjlfclpua2Y5VXA5UHhOd1VKMG1aV0gyTmdydFJacGNLRXNSU1hUX1E5NXFTdXVzckJHOA?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"빨간 바지의 마법사 vs 세계 1위…김세영·코르다, US 여자오픈 ‘최후의 승부’",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9UMl93SFp4M09DRC0wLTEwdmVYbUoxaEx6bUpFdlRwdFNCQ2RJbkJSdGJ3R1NFbzZMdUFZM2JvY1FrMC1vZzM2WGppSjlzZkdvbFHSAVNBVV95cUxNN2NQYVR5cFI3VGRQR3dTLTBUMzJQZEhHQmdxUXgyUkRKbVJ1eUtQLV9kajdpWHZLbnRRcGM1MUE1Vk1XX0l1T3Q1X19aTFV1dFJnbw?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,코스포 “한성숙 총리 후보 지명 환영… 스타트업 지원 기대”,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5hcjRZSTBnb3QxbGxxSVpZWmUxZ3A2WDRWT1RtQjM2NFJlSF8yVkZfekhmRlJmbWs0YTdfMHJYZWFTRDFHTjRXRDVDdzZrb1l6elE?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,김선영 기자,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9LdkFRYjBxQjB4aGdPX3NfZU5MMHRESlR3OVg1d2c2UVBWbnRhNGNBNDlWamxWaGZrblk0VXNCZzQzdWpRMUk5UEFQdjA3NmZYY3ZYREtpM0NlT25RVnZBMnRR?oc=5,서울경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,"중기부, '소상공인 정책 알림톡' 서비스 성과…신청 최대 1.7배 증가 - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE9SczBLOEVpSWJQRm1JOUhYSXVmMjFKU0FLWkxnZFI4cFl4S1BQTmJhbVljTjBZZGljSEo5cklyX29tRDRhbGg1dHF1M1BzVnJLV3RCRFotbElzcnVtS2pQc0VkTnFGb25oelB30gFwQVVfeXFMTWM2NE9OU21seFNUN1QtU2lkUzEtVnpzM3hCM1RMZEIwSDVPcUVRRDh4Y1R0UGtfckNoWU9tUk1fdHU5OWdTOTZHTVp1bzAyMU5iaHUxLTJQV1hKM29NOFozVU83ZTJBU2g3OWY2b3JqYw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
카카오게임즈,6월 첫째주 투자 유치 스타트업은…우주 발사체에 335억 '뭉칫돈' - 머니투데이,https://news.google.com/rss/articles/CBMiakFVX3lxTFBCWTFkNkl6bFpwOGNud2tFNWR5bGZtTkpCcmVxbXk4UGhyeXlKenpjWVllbzBJbU5UZFMxZ3BXeVRsRk1FeXJOX3h2cVVfM1FTNlFZT1JUNW94ZUdLaW02YTREOUMzZEJkN0HSAW9BVV95cUxOeEdVS2tpbEpoM0xydzZJU0gzeVY5VmNIZmFETzZhaGZZbE1PbGpkTzFEVkcxTWs5U1BVZnVQZkRxdTM2M3RlMUZBZjJpeTI2VmRoUHRWWGIyUXZWZHVqcjUtT09ibEIwbk9vbEZhbkk?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,
