검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,카카오뱅크 노조 첫 전면 파업…700여명 참여 속 노사 갈등 장기화,https://news.google.com/rss/articles/CBMibkFVX3lxTE9KVnJMaHVaZjdLWElpcHRNN05GNUNzbjZNV0l0MnVVQlZUUEM3M2ZNQ1hGb0NEYU8yT1lUeGY3NjV3SDQ1dVBVNE4xcHVDQ3UyQnFIRDJYS3pnODBnR2tSNXd4WEdqR05PWTU4eE1R?oc=5,이지경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,정답 단 '2글자'다…카카오뱅크 AI 이모지 퀴즈 정답 공개 (7월 31일),https://news.google.com/rss/articles/CBMiVkFVX3lxTE1jbHJqcllObFUxSXhWb0Uyd2NrVnlkNVBKSV9NV2pXYzdBTGdsVDhIOFpxYzEwM2lQb3VHaHgxOUxaRFBiQkNkUERmckktTUhYMHB2MnRR?oc=5,위키트리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"﻿카카오모빌리티, 기아와 손잡고 미래 모빌리티 판 키운다",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9oNUIwWDdlMDBuX3AyWC1wam44QV9jWk04ME84SHVfNjhkVGR6RGczLXpDNngyLXBLa2Z3MXdPQS11THBMWERrbmlMOVgtNC0zbWZMX1NGZ29vb2syRnczX0U0QzQ?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오모빌리티·교통안전공단, 데이터로 교통사고 줄인다",https://news.google.com/rss/articles/CBMicEFVX3lxTFBidDNhWXNmQlRBVU8tS3ZpVUJoVndDWlI4Y2M1Z2xkVXhkVGZza21JSzB5RktXSnVNbDNGY042WTdCNHpSOWplZFk1ZlNTdEJDY2E5YUVuMGsybHBQYVNNSm5pQ095cmY4VUNvd0xiMm3SAXRBVV95cUxNSnRTbHNtbFJvU2NKeklsVWhhVTNta0J1dl9CMHlWNWR6N2FjQXhmSXZnS3VVajdET3Zod1lmczluTjhZbFR0eldpS3RNZFR3MnRvM0x2VHdhZjlnTjNIWUVSd3hiX01qYUNPejNpREg0WkUzdw?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[부고] 조석영(카카오 컴플라이언스 성과리더)씨 별세,https://news.google.com/rss/articles/CBMiYEFVX3lxTE4yMU9iSk8yeHQ4TDg1OVR5cWFpcnNCSk5FRDJFZTZycU9oV1RKME9oUk5DQ2JieWtVYnVUTzNnT1VGYXV2eXdIVEVPWUlJNTRtbmJTdUFLdjY5eFRRNTdzMA?oc=5,아시아경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오엔터 베리즈, 드라마 팬덤 커뮤니티로 확장",https://news.google.com/rss/articles/CBMic0FVX3lxTFBPX1VMOUdxWW1SLVRueHcxcWJXVmlnTlFnbkMydGVTeUxWQU5jNWs2aXMzc0NkS19HUmI1N1FKT1NJaHlRWHJXc25nRWFTeWU0dm11TXF2YVdJNUd0Zmh2M2ZOS2hpZ2VwVTNGdGxRTW1TNTg?oc=5,디지털투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이손보, 펫보험 1만건 ‘돌파’…0세 비중 최고",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9fcFllbzlwOU5JQUpHaFBnMEVwOE5KUGM5LTQ0MkdZSFNsdlNpSWU0RVR1Z21HTDNyUUZBTFdCanZIX1V1U3ZmdzNibEFfbFhFYkVhUGxoTmw?oc=5,경제타임스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈 '도깨비의 세계', 10월 정식 출시…내달 사전등록",https://news.google.com/rss/articles/CBMib0FVX3lxTE5ZMzNwZ01JU0RlM3lzVGVxMjAyLU1KSTB5bEpldzVwYkRoTzJHNExpWS1JQ3FMeWREZkprWUZnTUNqdTZJWHJwUDEwM3NVLUgtNVB6aVZabmZMNElERjJiZkhvN251dzVud0lHaE1iNNIBc0FVX3lxTFBWVUdPVXdsdWs1eFZvYldSa3lGaktoNm5SWV9WRFc4cVNockM1cmFyUTRNQWZJWWF5YnZYWW5LOWROc0dtX3g3NHVqeHRkMWllOW5zVzBIQlF0TjZKYVpsQ1pyMEZvNnJmMVJ3bWpqQXhvbkk?oc=5,데일리한국,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[Game & Now] 카카오게임즈, 신작 MMORPG ‘도깨비의세계’ 10월 출시 확정",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBNakg3ZU9PNkJfeE0tamFtSTNtSTZYeVBWTUtHOXJnVl9LLUVNcmwyRHNvWjFoaHVtOFdNZkFsZWM0NW9yQ01iX2JFX3hhU2s0aW5ZQjJ1QlJwcWR3Uk1MSklYdkh6bE43?oc=5,ebn.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노사, 임금협상 잠정 합의… 일부 계열사는 교섭 계속",https://news.google.com/rss/articles/CBMib0FVX3lxTFA1OG9TVGhROHQ5Xy1HMWxkWWtKRGkzSE03Y0JXcFg0Q3dBMnlITVNZQ3BNSTZqMXB6VFlfUHg4R1gtZTFGN0ZLVlQ5ZDIzZm5MaWlFZVYxSW1NNEdkNzRIVkhuRWo5V3hHVC00UjNvOA?oc=5,kihoilbo.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 서울신보·서울 6개 자치구 등과 소상공인 지원",https://news.google.com/rss/articles/CBMidEFVX3lxTE5VRU0zMWZuaWNqM2VFTVg3bVZfYVlYbTJpLW9TeHoyY1JPS0Jic3BxYmRfaHBhanRLMGpPLTgtZEdISjhsZl9YTDFGUlVBcTdEckN6ekZMc3VaY0JMTktMaXQ0ZUQ3Tmx2azJybk5HOFVMNlZG0gF0QVVfeXFMTlVFTTMxZm5pY2ozZUVNWDdtVl9hWVhtMmktb1N4ejJjUk9LQmJzcHFiZF9ocGFqdEswak8tOC1kR0hKOGxmX1hMMUZSVUFxN0RyQ3p6RkxzdVpjQkxOS0xpdDRlRDdObHZrMnJuTkc4VUw2VkY?oc=5,주간한국,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오모빌리티, 한국교통안전공단과 미래 교통안전 맞손",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBvSmN5d2hxY0RvNEozOENHZHVSRG5FZmIzbU54eVNTejk1cXYtdS0xOVJOOXB0ZDRaMnZBMFhfdFZSNkpybU5haHNhVnZub1NRUktTRUFXYmUyVl8zejZscG9GU05aelhF?oc=5,뉴스1,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 'AI&기술윤리소위원회' 외부 자문단 출범",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9QNzRXUWlzYjhOY2ZqMmxMRlQxY0RxaEhIeC1QVGdnb2ZzS2twRUdQUXVNSElDYllsRHZZcEhQQkVJZXdvUVBON2RMQWRCaFREclV6btIBVEFVX3lxTE9QNzRXUWlzYjhOY2ZqMmxMRlQxY0RxaEhIeC1QVGdnb2ZzS2twRUdQUXVNSElDYllsRHZZcEhQQkVJZXdvUVBON2RMQWRCaFREclV6bg?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"TPG는 서두르는데 카카오는 미온적...카카오모빌리티, 美 ADR 상장 가능할까 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNd1E2S0FrRDdhWmNNYkRITWlWOVM2QXdwNkNSM04zbV93TGxkRktfd0U3YUdzbXVuRUVLeDZUTVJtbmFHa1l1N1ZLS3dWeEh0S1d6TzBGSzJBSGhsbVJNSDdFd29zREJVbElXYzZONHpCSWRvVHlMazVBTmR2UDN1d0N0R3dXdllG0gGcAUFVX3lxTFBMOWJfd09UVHVYSXJmbXFvcEZqLVdmYnRrSDNHYy00QU9UYlVhR0FCRTliVmVhZWtXRDFvZU1faWJkRVU0N01TN2NXWHJXRUUwOEJDa1QtcWNyVEkweFdTRVQ5WmVkTEJ4UWg5Nm9WN2lxTldYV0hSODFmZHVEMDFHWXRmbEZLTmt3LWV1MGVnRy0yTkxvQUpITWJtQg?oc=5,biz.chosun.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오 본사는 봉합 수순…계열사 교섭 현황은 [IT클로즈업],https://news.google.com/rss/articles/CBMiZEFVX3lxTE5ZRHRCd2NlejU0Qm1fUlNTWWlKR2NjenpseTZRT0EwSFlNRVZYTkc0SUNWdjJyaG51RHh5blRUbDVTVm9Tc1BtNWxYN0N2X3hLalZENlZoSEw3NkRJeHZYUE1QT2g?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크 노조, 첫 파업 돌입…노조 추산 700여명 참여700여 명",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBSSE4xeFprNTRoRTlDNHYtSmRreXNxMmpOUVMtSnpmdGVJeV9Ba3VLUFBHYS14WDVRTUNIb2ZWam1VTjZaSTFrT0pUcmZxOTRpdWk0?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"기업과 시민사회가 함께 키우는 'ESG 인재'…카카오·경실련, 청년 교육 모델 안착",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBQZmFDODFUelRFZC00MlNYSnFjdUN3RDZiS0ZrX1U0QUhlZlVHOVREbThQeHBiVS1tYXpIN290ZG1BODJmWjF6aEJlTk9SRTAxclNYNEdJSm1nWXdOTEV0RkRUM2ZOdjZG?oc=5,한국NGO신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, 신작 ‘도깨비의세계’ 10월 출시 확정",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1CamVfM3VkbFlOWEtOWENJeGN1bldPYXVQNXNYWURZMm5jakhiM3VkNDYwQ3hrZGttQ0MzTUY3SnZGVXFSd28zczBsUkZES3lPOGpfOXp4NmM?oc=5,뷰어스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"TS∙카카오모빌리티, 공공∙민간 데이터 협력…미래 교통안전 고도화",https://news.google.com/rss/articles/CBMiakFVX3lxTE1BZ2dfa20taU55aHgzSHN1X2Q0YUFfc2RKWUs3RkVTcmRHX3dYQmxJV3lmYW9YTUpTSjZyUDh1N1ZBUDVGSVhqZm5GNDJfVGY4VlBOeWloN2VQUHFTYkdNaHNDLWpHZTljR3c?oc=5,kdfnews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오뱅크 노조 첫 파업 돌입,https://news.google.com/rss/articles/CBMiU0FVX3lxTE54eDF6UmhSVS1HaDFta09OWEl6SjhyTVJzRTVYWEczMDcxVDYwQTJxTFQxN3FucW0zSXFfdl9QTkMwVFVudk5yVHBjR2dNYmpVc0dr?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, `AI·기술윤리소위원회` 외부 자문단 발족",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5ZX0M1QUY0czAxb3BKTnV0SHpLeEVOVVFNMW9PdXNobUw4R2Y2bVp3R2NST0N3V0xYM2stMlZvMkxvV2F5SVlGdlZld1VkY1M5djluRm9RZjRIWGh6U3BFSUVmalM?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노사, 임금협상 잠정 합의···조합원 투표가 관건",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBCYU5oc1FGZzRDS1Q1Z1Q1aDM0cnN3YjNzWFM1V1E2QmpGSVg2TVFkYXVLVFdKUEJudmFxemRtbUJpUWRGTjFQNTNCUFRDOVB6STZ0dWtSWWVJcjFEeXVNYmItRHYzSWRz?oc=5,녹색경제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 디지털자산 생태계 주도권 확보 드라이브",https://news.google.com/rss/articles/CBMid0FVX3lxTE1yMHBIdTJhS1JwNWRJY0R4dmR2RkxLUTNSVTJ3WS1SVmhkOFVCcHVsNmNwMl9yWG5WUlFiM2NpTzBLcVo3Y2lUQVd5U1NRVGlCakRheE16bEdmcjk5Y3M0bHNCWHRIdlBadDRRLW1xV3phTkF2SnFR0gF3QVVfeXFMTXIwcEh1MmFLUnA1ZEljRHh2ZHZGTEtRM1JVMndZLVJWaGQ4VUJwdWw2Y3AyX3JYblZSUWIzY2lPMEtxWjdjaVRBV3lTU1FUaUJqRGF4TXpsR2ZyOTljczRsc0JYdEh2UFp0NFEtbXFXemFOQXZKcVE?oc=5,인사이트코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,조석영(30기) 카카오 컴플라이언스 성과리더 별세,https://news.google.com/rss/articles/CBMibkFVX3lxTE9GZ2R6bnA0QXNWQ0tyZ1BsdEZSWW8td2ctZFY4aFBRVTJiWkd1SkN0ZHpabnNEc3REM005YWNRNTVIUEpkM2pvWXpRbDVscUVCbXpJRjhsYnBFbWpfbmdRbXBFSmVKZnVGeFg5VVVn0gFyQVVfeXFMUEhrWjU2S1g1b1doMDgzVmMtSy0wQzRaRnhyQzN4UXpLWkctWHBNbDFxQnZoNE03X3AxeWYtNk51Y3hYSDI5dUM4S2pMZ1o0R2ZMc3hrTzRzQkNDa3djenNNLV9FRGlIWGdfbEFSNVowUExB?oc=5,법률신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, '도깨비의세계' 10월 출격…8월 사전등록·9월 쇼케이스",https://news.google.com/rss/articles/CBMiU0FVX3lxTFB2MHdnTE85TmVPREUwY1A1MWsxMS1hZE1tVFl4VTRuSEdCUmlYR0tCXy1tNm5McW5qSG1Yc1RsTkZvY21KdmR4b0NxRXhGRmJscndR?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노사, 임금협상 잠정 합의…세부안 비공개",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9KdGhscEZyak9yOTlMMWVRMTQ4ZTRKUkdadGx4RGhrOXRJUlVWQlhydVZWUmUzNjc1ejdKUDZ3TURaSi1uTjZDeHlfTWZYVTZRT2ZDTGltNmFaRmN1OGFNNS05a0tLUQ?oc=5,디일렉,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오뱅크 노조 첫 파업 돌입…조합원 700명 이상 참여,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5oalhpaC13Vi1MZ1VJOEZTRHVyaGpYVEctcHFsekhBbERod2VReUdwV2R5VDJQQVQtRkdhNEhJUlBFYms1dGpRSXdsSlpiS0VmQ0I4?oc=5,네이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[플랫폼 보안점검]② AI 위협 맞서는 카카오의 '입체 방어망',https://news.google.com/rss/articles/CBMibEFVX3lxTFA0aDRGVjhVaVFWN1dnSmU5VDNtbnhRdFVnZXUybDY4MDlEXzNLWjA1MUFCWTRNS3g0TnBhWENIZ09tQmVqSE0ySlVGaDZramExbGl6X1ROblQtZGhxZl9veGhUaG5tOEVGcm9iWNIBbEFVX3lxTFA0aDRGVjhVaVFWN1dnSmU5VDNtbnhRdFVnZXUybDY4MDlEXzNLWjA1MUFCWTRNS3g0TnBhWENIZ09tQmVqSE0ySlVGaDZramExbGl6X1ROblQtZGhxZl9veGhUaG5tOEVGcm9iWA?oc=5,블로터,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이손보 펫보험, 출시 4개월 만에 계약 1만 건 돌파… 조기 가입 경향 ‘뚜렷’",https://news.google.com/rss/articles/CBMib0FVX3lxTE9PcWxTNl81QjFwM3ZDRlZCM0ZqZ08yVmxIYUVoOFVEU05fWlFEUlRBVDdwWXZBU1dRdWQ4cVpzQ1daWTVpb1dROHhwV2ZQSEM5TG5ya0RHdmI0MzZFUm83Y1hueXp6dEZ3aU1LVWFjQdIBb0FVX3lxTE9PcWxTNl81QjFwM3ZDRlZCM0ZqZ08yVmxIYUVoOFVEU05fWlFEUlRBVDdwWXZBU1dRdWQ4cVpzQ1daWTVpb1dROHhwV2ZQSEM5TG5ya0RHdmI0MzZFUm83Y1hueXp6dEZ3aU1LVWFjQQ?oc=5,한국보험신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"팀스파르타, AX 자회사에 카카오·배민 출신 손현태 CTO 영입",https://news.google.com/rss/articles/CBMiakFVX3lxTE82d3pHZE1TSjJkd00xbW5CeEdNbXBxLVZlY3hpSkNmS056d0thRFhVYTlkUkg3RVpEb05fWnpCbkxPbjZyWjd1MW5MZmVlaDlqejJoaXZHU25uQWoydGtCU3JjWW9UdHpjR1E?oc=5,AI타임스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"'성과급 갈등' 카카오 노사, 임금협상 잠정 합의…갈등 일단락 수순",https://news.google.com/rss/articles/CBMibEFVX3lxTE9WeVlCdTc4bmNJMHJrdXRYZmI2bGp1cUtkYVpMQVJBVVJvcVZEOTZkVGhPb1lhNTF0VjVyTExNcHhIQzZVSWxUQ0FQVnJrX2ZPOWM2V244eFdvYzRpUWZOR2hBck81ZTUzUTQyMtIBbEFVX3lxTE9WeVlCdTc4bmNJMHJrdXRYZmI2bGp1cUtkYVpMQVJBVVJvcVZEOTZkVGhPb1lhNTF0VjVyTExNcHhIQzZVSWxUQ0FQVnJrX2ZPOWM2V244eFdvYzRpUWZOR2hBck81ZTUzUTQyMg?oc=5,블로터,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 본사 노사, 임금협상 잠정 합의‥일부 계열사 교섭은 계속",https://news.google.com/rss/articles/CBMidEFVX3lxTE8ybTVlSm15TTQxNkFaSncyZnlubG52bkFwZmpHdjRpem5hRzNQOW5kUVViRm9zZVBWLXUzcHZOWEpqbVVDQnhpcHR1SVFnWERCZkhtTFd0aUVSWm1BMFNpRERCZzUxVWxZM3JoNXE4WlExY1dW0gF0QVVfeXFMTzJtNWVKbXlNNDE2QVpKdzJmeW5sbnZuQXBmakd2NGl6bmFHM1A5bmRRVWJGb3NlUFYtdTNwdk5YSmptVUNCeGlwdHVJUWdYREJmSG1MV3RpRVJabUEwU2lEREJnNTFVbFkzcmg1cThaUTFjV1Y?oc=5,MBC 뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
