검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"카카오, 아동·청소년 온라인 안전 포럼…디지털 안전망 모색",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBtZ0toMWtJWWVvUTY1cTVrbG03d1EzYVdNX1pZbHRXdlpDZjFoYnFHeHlzWEk4cDVlMTZwSmdXbWNHd09UaWgwSXU0REFTSDg?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"임지훈 전 카카오 대표, 김범수 상대로 ‘청년창업펀드 성과보수’ 소송…카카오벤처스 “지급 의무 없어” - 조선비즈",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdFkyZkJvVmJmel9DZUd3VGdKUE9OSm9FMnVnWEVVWlRMbHpVZldOYVZVTzcxbkZOTkdzdGVldmJSTW1Fb1hKbEEzYno0WTNkNG5GdmdTYzJ6UGtIeTlMa1I0UVVZY0hOUnJleDh0dGdFRnAtN2Q4QTVjSVVBcUg2RzNB0gGWAUFVX3lxTE9fMXFUU2NaVW1jYklDeUlFS2JFTWc1bUFDbVNQemsxRGJkZE1lQ205cHBHaGZWZGFwRUg4LUF2ZHkzSld5SVhWb0VhUE04eEx1UjhEVldXVFpnYS1xdVZoc0otMTBRVm1WNFpBRkxGRFlNcnJ0MV92VXRpdE1HM2NFYnlTUmtzS192amp3MU5CanhXZlNfdw?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오VX, 조건 따라 달라지는 변동 그린피 도입",https://news.google.com/rss/articles/CBMic0FVX3lxTFBtQi1hWExGTVZEMmhnajZYWW15NXhTcnFfU3N0WjVJWnVCaS1nRkNXcURTZGZfeWZXbnRTWnBFYkNtcTYyOFFIXzlfbVpCdkMwOEVwWlRjZUFDWU8zVW5DYjl6LVNiVzhoelh1eDhSTkcyTWc?oc=5,서울신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 잔금대출 출시…10억·40년 만기·중도상환 면제",https://news.google.com/rss/articles/CBMicEFVX3lxTE5tb1lRTXc2RjB1OE1qUFRyX0g5aE5wZ0dvc2JqMlVpVHhOWDhnV1JYZXlUcXdnaTdfYXpyMkYwZjVuNVhZOUU1SXZqMnJ6RVFEVzM3QzduUWZxdnU2QU1va0lZblBHa1VTN3BDNFpZeFPSAXRBVV95cUxOTkdGLWlQUklteUxaS0hTQTRzUlZ3X2dCMVk5NUZ6cnlSSEFMbTRTZEZ2SVVFeWR5OU9YSVI0LTZsWTRXeHhvOGFHM1JrMnI1RGppM1UxUGdZQTFhV2dSZVc4YlFIdXNrR2FuNVlSOGIxT01tWg?oc=5,연합인포맥스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 아동·청소년 온라인 성착취 대응 강화",https://news.google.com/rss/articles/CBMibkFVX3lxTE9ZQ0Q4ZXJaVVhVUDdzd2lweUdRcW51bURRNnpvN0Y4aHVWYUJsaHowRVRzLUdIdThhM29wZHlLdTJvOXFoMDhDRHVFem9QUG9Xa0ZHdzBaRWliMzVGVDJvWExjTkcxQlVYbmlQN1FR?oc=5,아시아투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오벤처스·김범수, 성과보수 계약 놓고 피소",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1QcTd1RzNYUElLejRHY1pvb2FzcWFJa2FBaXpLMDJVRi0yREVuTlg3aVNtTXFvSFAxMWpxSkExTlNCUnNMaURUTEZTZk05U2c?oc=5,딜사이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, '2026 아동·청소년 온라인 안전 포럼' 열었다",https://news.google.com/rss/articles/CBMiVkFVX3lxTE0zMC1WUV9JY0N6Y1VvX2cyUjhucTlKM3NSTFN2SFVweExRdk4tckFQMEtQRkVnNllVQVdyeGVQUXZjMDgxTFlsUVdGRWZQZVU4clFlc3BR?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[특징주] 미투온, 카카오게임즈 피인수 소식에 상한가",https://news.google.com/rss/articles/CBMiW0FVX3lxTE05a0lLMEctVEtMTGo1MW9wQTlPQkFWQVNsUUtFckxBQWpIQ25iX2tfdXJoWlR3NVdGZFNybjk1S0h6Qll1WThOU0JOWENZSDhuTHdDOE14WTJZNHc?oc=5,에너지경제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵, 전국 연안여객선 실시간 추적 개시···북미선 '지역소식' 탭 신설",https://news.google.com/rss/articles/CBMib0FVX3lxTE5Xa0picm9jVVVJNXBEMGs5TjJsRTVzZE1VaDNYUFJPZjVYM1lVUjlPSnVsOU1GQUpfcUFoa1BmazYySktIejA2R3VQdFJCSDVGZGllek4wT05iRU1Zd1pvR0JZTzlBNEk5Y0xkWlVNZ9IBb0FVX3lxTE5Xa0picm9jVVVJNXBEMGs5TjJsRTVzZE1VaDNYUFJPZjVYM1lVUjlPSnVsOU1GQUpfcUFoa1BmazYySktIejA2R3VQdFJCSDVGZGllek4wT05iRU1Zd1pvR0JZTzlBNEk5Y0xkWlVNZw?oc=5,글로벌E,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,'씨 마른' 디지털 보험사…카카오페이손보 하나만 남는다,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9fNlNFT0hPREV4YWtLRmludEdfZHRXYkVsTkF2RmZzV3E0ZlZjSE1NeVlxdkFfeVB0cVVVSm1uRlk2dmFncEgtQk1CdVk1dw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, '아동·청소년 온라인 안전 포럼' 개최",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9MSnE1aElVZXBUZ2FuWVkzMHFLd2VOTWVnMEdDSndsWFVESGluRVJHb25sUmgxaW5ZSWpDejVnNkpLbTVkdE5qLVE5Y3RYSjA?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, ‘분양잔금대출’ 출시… 최대 10억 원 40년 만기 - 조선비즈",https://news.google.com/rss/articles/CBMigAFBVV95cUxNZlBmTlkwY3VZc25lLXJnNmdsOGkzbG9SNF85dEg1cGxfWmZybnFRczRHNnlzVy1VbzBYTHpSZmw3bW4wdnl1dkVGd19oTWhkamgwc1JQT3EyS0dFVzU1NHVoRnpxTW1MYlVHbWs0b3NYYlRZUGtzZmhFdkptOE5DQtIBlAFBVV95cUxPY0xuZ2MtVmZDazRvQ2R0RE5qME90bnJZNHc0RHdEMm5UU1FiZllXRmFHWXJSbnV1Sk5PT2swNlJfRk50dXZicnVySGMtVU0wOThqWWktM213MExMQ3ZnWmVqakM2MktzR0p3bHNXUllMejM0UkxTTEphVlFaSFJ3Umc3Qjdab3cyTk5LTm1FN1oxa3lu?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 십대여성인권센터와 아동·청소년 온라인 안전 포럼 개최",https://news.google.com/rss/articles/CBMiTkFVX3lxTE8yMGFoYnFlU3RzbjZ4OGxJb2N4MnFZZS12c000ZTJmc3pGeUFlZjZJb0lfSHJfRTkxTDhpR3lPWDQ2ZHh1ZHptZl9EbkIxUQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오골프예약, AI 적용한 '다이내믹 프라이싱' 도입",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9nT2pNdkdIV0k5ZkdDalVOVEdEY3VMUnhEQVBmbEY4NkdVVEtWNmJvWnJTU0dRclFSMFV0Y0pvdU5odlFOU3JYdElLdTd3QUE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,AI가 구글·하닉 ‘문송’ 없앴다…카카오 뚫은 문과생 채용팁,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9yOFlpY1VZcXFHU1BHTi1jUWtmUXViR29xaEdyZTFCSFFBbmE0c1hibmMzSm5hM2lhUm5LelBvYjh5MjI0N2dDNTFCRHhMNXd6QXFvVi1n?oc=5,중앙일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 비대면 ‘분양잔금대출’ 출시…최대 10억원·40년 만기",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBGSF93cEtXRnVzOWctaHNrWDdCNXhWOV9DZEpxZVppMlQzSUd4ZV9QSkdBTDBnUUJrNFpVU2VJTGZLblVITi1XTk0tQWxmS2VJV3BTd21uV1dfTG9ybno5dzBmVk8?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 모바일 '분양잔금대출' 출시…집단대출 시장 진출",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1TV0FROXo1RDd1RkdaNGRSSjQ1aXVhYXJTZzRoaGxFRmFnMi1ZaGVJb2pGRVo3Mm91SmZsNXdFZG0xazhwaTBMWXhCdTlMbXhMaG43aU1BTHo4em9s?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[특징주] 미투온, 카카오게임즈 피인수 소식에 ‘상한가’ - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOdXJ5clhoQ0dmcnBVZlM2TmEzX3hzVGlRSFlwQVlud0FOUVA0M1FzaDhLSDFFUENUN1Nfa0lOVmQyOEFGM0NSRG9sR3A3Z205UHFtU2ZVV0p4ZmtxMzBhTzQ2S2I3TVg4UUVXenVsekJkTHVoNW5jTlc1czFEVnk0NndtdDlxWVI50gGcAUFVX3lxTE1NWC0yLXZBbExoY21uc0I0bGQtM0JLQ2R2ZHlncHBTWmdWMUgwOW04dEpDbmdHTGJJQTExZDFyVENILW5pSk1VZFVPTmhsX19JWVJ0Nm1zT1VBMW1qRWtCRVViTXZYVF9SUE91Yk03VjFuSTZTMEFZVVJzUF9MbWdFM2Q0VzM3eEhoNUV1VzNLenA4US1vWV9ndlZHSQ?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"'아이폰 18' 앞두고 카카오페이손보, 휴대폰보험 첫 달 보험료 100원 이벤트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1sRnUwQjh1emJZa3l2aHRhUmZYLS13NmVpem5XMG93NXFadWtNaUdCMnpZQ3c2eTNwNU10THVablJ2aDBOWU1IOEpWNjJqVGVHSE000gFYQVVfeXFMUFJJdHZZenpqUjZIeDZCZ1pSZGw5MkNHcmpuN3FobjlicXRZb00wU2thdThxSnJyeFdwS1M5aEoybEcxNVFQTk5CZmFzOHI2MThwTEZQd0JLcQ?oc=5,biz.sbs.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 분양잔금대출 출시…최대 10억원·40년 만기",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1IbkVzOHh5OGFTU0ZPYXp3NFlNR3V3UVNCbHJkckZCZFNzLTRqQmdkWkpSNWRvektFejM5TnpWRDBsTFVHTHQ4bGRUVFZhcktvWUlvdXkxeGZyOEhweHF2bA?oc=5,아시아경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, ‘분양잔금대출’ 출시…최대 10억원·전 과정 ‘앱으로’",https://news.google.com/rss/articles/CBMiT0FVX3lxTFA2VlhfdXozWUpWcUxxYUdXQ281RlNfb1lqUVUwZ2F1RFVsMlplWF9JYlk3ektMa1hybEM2VEV5cDkydXFzTDBIclhzcUhqREE?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,‘90억 원대 투자금 사적사용’ 김일두 전 카카오브레인 대표 피소,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBZTGtmTnBpdHcxNmU1TTF4WjlhQzQtMkZudktsQm5Na01vQXBYb2VZMS03T1NtY0xVUzNWYmxKdTQtMXVqdkhEYm1kTnFveDRMelBoaWJRNGNhQjA?oc=5,KBS 뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[단독] 금융당국, 전자금융업 '별도 금융업' 저울질 … 네이버·카카오도 영향권",https://news.google.com/rss/articles/CBMie0FVX3lxTFBVM0FybEV4RTUxTE9EdV83Ynd2NEVfVjJxZnJuVzlEWFVxajl3MVVPX0JMYVlHdmZwUU1aa2lLMXZGVWdaZHIwLWthZjcyMkN5QU9vSFlDQVJFOUozaFVqN0p5anE2bzYtNm5QeDRZU09ablZLbVRlb3UtQdIBgAFBVV95cUxOdkQ2cWpEdTEzLVBtMl94QVo3bURDbnBybHM2QUFLcVhtekdMSWtST1hsUTVTSVNWNjA1dlVyeXJ6cFE5ckF0ZFh5bWl6NW15clVZVmFlVGJFejNLUFJhQ3E0V2VSUGtOaDZkR0tQdmJKQ3F4VlFheTdDRzNhVnBYVA?oc=5,뉴데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"스타트업에 밀렸다…자율주행 지각생 카카오모빌리티, 우버 수순? [팩플]",https://news.google.com/rss/articles/CBMiVkFVX3lxTFA5cEQyVE9pVVRsOU9xdFBQN29uTEhIOGwtQWUxa0tINjVkaDVsQmtOdmc4anRocVJlenNJenU4T1h4MUdsOXhVeXM2T3EwOUF5U0x6TDhR?oc=5,중앙일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 잔금대출 출시...디에이치방배 등 20개 단지 대상 - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE5qbHZxTUtmdTBWNzJPdlFaNjRDV2trZWdVVlBzSWpNRmFCcnl0LTNGTDJYNXkxdW9DRGVnMU1VdHRaUmFDYktaZGlPTThRbXVJS0Z4NVh2eEZKRnZiX25vSTM3elZYQm5RVnRR0gFwQVVfeXFMTjU1TF85TmtJTzY3MVlPZmJ1cGRaRjdCYWNQV0N2Wkc0OXByb09BOUlZUnNDNHgxT2t6T1hKYU82emRtdXNvY29nSnFvcTVrc043YWpPQ1R0S0FpcTAwSGNsS25US0gxcVlQcERKdHFXSQ?oc=5,mt.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, 미투온 지분 39.56% 980억에 인수",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9BXzQxQmtrU0o0cUI3YVBOam1MaE8teDRFMVNXM2NjWWJwVm9iTlR4RjR6d2hZOUl6Ym5PdW9NS2hZM1JJTXVUOUhGenNQdTBfdmMwUEJLQmlXWGZtWV9jRS0wVmlHeDQ?oc=5,jabon.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[ET특징주]미투온, 카카오게임즈 피인수 소식에 상승세",https://news.google.com/rss/articles/CBMiTkFVX3lxTE50N1F5UlZXRTd4VmhTUzhlZzF3V0VoSkptWlc0NGtGMldTQ0VzT1VrbTJTRXpkYVRYY2hlWmxacHJ1TGl1Rm9FcGlMRzYtUQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[특징주] 미투온, 카카오게임즈에 피인수.. '상한가' 기록",https://news.google.com/rss/articles/CBMihwFBVV95cUxQUEQyTjlDQkJyaWV4OUhRR3BKaC1wTHpXN2FKMVpQN3IwbzB6RHRnUHE2cXdWWW56YnN4TkpXaXFhYkU3Tjdoc3NDaXRZYm4taDFfUHlRYnZ3bUZxOHdTTU5yUDZzUV9vV0tObERyZDBTOW1odVhWbHlnajhDTEl4U0pOTkJwR2c?oc=5,글로벌이코노믹,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 집단대출 시장 진출…분양잔금대출 전 과정 모바일로",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1DeWhMVmIxeGY0THl1X2Vzay0taExJQTdXZmVFd2dkdFB5MXZHbFZzSzFjMEZZXzhKQmJSdkt6cHhDVk5jWnZNeUNwZldSLVZYQUlvbkhNYnVrVEJreVJiVktjNG5seEk?oc=5,팍스경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,미투온 상한가…카카오게임즈 피인수 효과 - 머니투데이,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBWS1dpbzRUOFgtdDZCdGVCOFMyV0lSZFVsNFB1UU5aVkpQb29fNGZvUTRLQ1ZVT1ZOS191cUJNMDRCNE1UYUNpdXkyYmFxRVU5ckdIVHBvRDFDVmZTR0k4YXBMODRhODRQ0gFuQVVfeXFMUGdPX3lKOEVaZ1RQbzIyNmZDWTZ0aDhwdmRMVlYwajMwdnNFaC1CbUdZeVU2M2xwR001VkV3VmppZWw5UDVjbzBSM0FhczFzTG81NHo0QjFVWFZUZk1Za0NtTm1yRWpCejNxdVR2THc?oc=5,mt.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,‘고성갈래’ 카카오톡 이모티콘 추가 배포,https://news.google.com/rss/articles/CBMiaEFVX3lxTE90NzM0LXpPaHEyQ0t4WWVYY1pLUk81WWdRWDVDeE9PTTA1SVVXRVBiUmZYVkxHUEQtRFd6S0ZXcEZneTNXeGMyNG5tdmpiLUlKRXNqeEk5LW1FTTF1X2dmWVBaMlQxYjNf?oc=5,강원도민일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 신축 아파트 잔금대출 출시…8주 전 조회 가능",https://news.google.com/rss/articles/CBMiZEFVX3lxTE13aTk0WE1NeDM4dWNxMGhWbURJR1JGaHp6MDJVc1dlUVdGTjEySV9ZMndkQUZ2MVFSMzNyZGFENTg4c3RRZU5WTkRqNEJIcTlYVzZJMXA1cGl6UEpFUVZTZUxDQ08?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이손보, 아이폰18 휴대폰 보험료 첫 달 '100원' 이벤트",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5IMVNpMTdKbEU0by1kS3J1cmE2YVg3ZzdmcXRxcVpQNFJXRzg5UE1RQ2ZlamtjMHM4MWVtbWR2NFZPbE0xOG1mZWV1VHNsXzNxRE9MN2RqNFBWc1dDSGl2ZzV3TUFPQdIBZkFVX3lxTE5IMVNpMTdKbEU0by1kS3J1cmE2YVg3ZzdmcXRxcVpQNFJXRzg5UE1RQ2ZlamtjMHM4MWVtbWR2NFZPbE0xOG1mZWV1VHNsXzNxRE9MN2RqNFBWc1dDSGl2ZzV3TUFPQQ?oc=5,뉴스1,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"미투온, 카카오게임즈 피인수 소식에 상한가",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5FSVR0MVJVVGFoLTlwS3V6X2Z3ZzkxV3ZtVUZod1J5blI4VFVGME9PMUhJb2E3enkxbk5rVjR3aVFDQ0E1b05lVVZHRUFxVHFyV3J3WTctQWpyQQ?oc=5,한국경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, ‘분양잔금대출’ 출시…최대 10억 원-40년 만기",https://news.google.com/rss/articles/CBMidkFVX3lxTE5mcHMtWkVNSWk5RDJSb2YxSUVYdC0wbEZ3a1M0ZUNvejEwLTZyZHV5RUFxeGZORkRQUy0zUzI2dTVIVzdYTENuWFlGOUpBRWRibzdQYlFUR3U5ZnFxU1R3Q3o5dmpwRzcyZ0ZscURXckYyMnZSalE?oc=5,동아일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[핫타임] 미투온, 카카오게임즈 피인수 소식에 상한가",https://news.google.com/rss/articles/CBMiWEFVX3lxTE4xQ2FMeldMSlZYSF95alhVdTJmREFac1M2ZzZ5QkNXai1HelEtQzBtQ2Y0RTFsSDB6b3RnRzlaVEFES0dtalZoeGtzTW95VklzSGJHN2pGbE_SAVhBVV95cUxOMUNhTHpXTEpWWEhfeWpYVXUyZkRBWnNTNmc2eUJDV2otR3pRLUMwbUNmNEUxbEgwem90Z0c5WlRBREtHbWpWaHhrc01veVZJc0hiRzdqRmxP?oc=5,아주경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,'투자금 90억으로 도박 혐의' 김일두 전 카카오브레인 대표 피소,https://news.google.com/rss/articles/CBMiT0FVX3lxTFA3Nk1EVDdsTXhUT2liY0ozWTZFaFRydjgtaThjT3RyUW9zdXZVaW9oWm5COTJCVG82MUlndF94UURxRTloQ2w0NWs0Z1ZJUzA?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 모바일 ‘분양잔금대출’ 선봬…집단대출 시장 진출",https://news.google.com/rss/articles/CBMia0FVX3lxTE9sd3I1OWQtWktpRE11WV9WbVRoaEFoLWhRSm5iczktMXhlOEV1d1JseHlyY3Rfanh2UzFsXzNvUk1OajV1T1ViSGdqY0xXamFSSkpzM1JOdTU1eWZONzhjU0R6Q0tOSlRSS1hJ?oc=5,lcnews.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
