검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"""말만 하면 신청·결제까지""…SKT·KT·카카오 '모두의 AI' 청사진 공개 - 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5vSjdDam1DQ3BWQU9KaGZER1NZZ1QtSWY3SUtoU3VySVNZU1p0VG1uaml3Z0MxUlo3VFhQUm5pazlRVFBqNHdsWVNxYU1NbTdVT3cxV1ZSU3h4UnpYWi1ac2EtYzJKU1HSAWxBVV95cUxPUlZOZHNyNXhEQ2x1WGo3VTJYTllHSE40ZTZVNXJWb3k5RWUyODc1MTJ5cHplZlBGcGZwUDNOZ2pmZkdIYXhtaDRxNGI3VlVwOU5BRFdlWnFPUXdESHZHdDdjY0d1bHZqR0xXWmo?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"""카카오 안에서 모든 것 완결""…‘모두의 AI’ 청사진 공개",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBRaFRuUlFpTklfSV96VHpwcmhPWFNWSkgyUWlSMzhjQmJUUVp2a2U3b2tlSk95dk5QZDZDZUd5ZkNoMk01UmIyREt2NkZPcUpYTWh2eFdSQzQ1RTE2Zkg5bGZYUHk?oc=5,디지털데일리,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,AI로 검색·예약·결제 한번에…SKT·KT·카카오 '모두의 AI' 청사진 공개,https://news.google.com/rss/articles/CBMicEFVX3lxTE5WTUNWZkdHZXA2YTVXc2c0REFuN01BM0ZzOU00QU1NV2oySkZLSmR4OXIwUnVwTHZWb04tRTBETHl5WHNRQ25idzFzckFnc2dmT2ZIUXhvYnczZ1dXSzMzZUl3bUNhdmpRT1ZrSEczQUM?oc=5,shinailbo.co.kr,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"‘모두의 AI’ 프로젝트 본격 착수…SKT·카카오·KT, 국민 AI 청사진 공개",https://news.google.com/rss/articles/CBMiXkFVX3lxTE4wMXozc1J0OUowcVk3UG5KUVlBaUdhT2E4bVJ4YnFqQ2NXRVg4azB6NWRSRDltQmNibGxEU2xveFMyQUJaTER4WnBGLUpMNzlmX2dXejZGLTJpbVhnYWc?oc=5,아시아타임즈,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"""연내 대국민 AI 띄운다""…SKT·카카오·KT, '모두의 AI' 청사진 공개",https://news.google.com/rss/articles/CBMicEFVX3lxTE5FU25abndwc1lqWDEzZWt0RU1oM0lmd2J2M192UnhZSG9xUFpiWjJDcllQMkl5MU5yYWN6NlZiZGxSempwaWl6LXBnZm8tSnBKWXcwMUVSbWg1UGI0N3JwRURKMjYwanpfRFRUZTFJalY?oc=5,IT조선,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"[테크스냅] 네이버페이, 제천·부산영화제에 'Npay 커넥트' 결제 지원",https://news.google.com/rss/articles/CBMiUkFVX3lxTFAxbnB5cURYRnk2UnZVU0dTQjE1WmpRUGd5d0xjczRyY19JUlhLNkFHLU9laHFqU0ZKQXYxeWhNaXRobElsejRkNU12blRISU5Vbnc?oc=5,매일경제 마켓,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"한국투자증권, 카카오뱅크 제휴 7주년 이벤트...""투자자 관심도 급등""",https://news.google.com/rss/articles/CBMifEFVX3lxTE4wQ0NDMUJsLUVCakd1dmVKVHo4MDVxeVAydHAza2ExdDZYNWlQOXRieDh3NEpLOF9qNjdIR0dUWXRzSTc5MDZuY3hLUDl1RWpsMXBNd3ZVRnBlVnN3VzZDQ1lrUjhwT2VMR3hKUURjSUNhVjBlZTRjWEJnVTU?oc=5,빅데이터뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"주차 걱정 '제로'라더니...""자리 보장 안 돼"" 불꽃축제 사흘 전 '혼선' - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE9MYVJ0M3oyOGFnclREMHphLVlMWlZJX2pRQUwwMk9DeWprR0hGS3VRUXBJSThrdGcyUUVoanVUU3pHZzBVTXRBdFI2UUxENWlLQWRmaDFaSllpLWgwLVFSbWttQ0trZ1YtTERJ0gFwQVVfeXFMTTFrVktsY0IzRS1laTFWTF84NEo2YWVXMGJPX0xYdFNHbHN0Ni04dFY1LUhXczhWcWtYT2RBZEY2SnlWZmpqdU1sTlZUdTlXY2xabGRLaVlBV08zQ2szSEJrdC1OaF9XZ0E3UTN3MmxlRw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,'모두의 AI' 연내 서비스 목표…SKT·카카오·KT 청사진 제시,https://news.google.com/rss/articles/CBMieEFVX3lxTFBJQWpJWDYxWV9pbGRValBMR1hUUjhjTFRaTWxvdmJab183Y0p6ZFQyYmFNYnl1Wl9JVmlaRE9wVkZ2aFNXbEp6X0JQRlBlSFBvMEpWTjNiS1lQWmxJZ0ExdDdBdzV0NlhkMnN4ZGFVMl9xTU53UUxGTg?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,토토야 안녕 : 실용적인 팁과 전략 - 스텝 바이 스텝 가이드,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQdERUUWdjcE1QaGN5WGF0Sk5OMHFwTUVicmVSaTI1VEJ4TFNhOUZJSHNlZmxpRlN6QnhtODJXODIxWmFHWlkzZDJPa2N2ODk5NHdYdlB2U3ZNaHZDM0NDY3RLSUxFYUhxU1BMa3hlM1dySzJySHNReFFuX1JjZGc5Y2djR1FwT0tMYm53bVVmU2FNWnVIclNVb05IX2lPeXh6Q1E2UEQxcHhrZw?oc=5,Histoire pour tous,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오, ‘카카오테크 캠퍼스 아이디어톤’ 개최…전국 5개 국립대와 AI 인재 육성 본격화",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5vT2V1RGhtMU5oTkhBazJUUGRqT0JyeFEtZU5Wal8zdmU2cWxKSkJiVDNRdnVqLWktQjVmRUlYOENQaVp6Z0xUVjcxamt5amk1VjEzbkVB?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권 ""카톡 채널 추가 시 삼전 1주 추첨 증정""",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQc0xZOHhMTkw4eGpwdUR4aktVSjVTUVh0QmMxTTIybGRkWWpESUEyT0JiMndMcXRFczZTaXpTcks4M1h2NzlQYzFiaHRjemFrSDdNRU12OE5KeWIxYlc4TW53UUcwNWROdEZCS0tYenZEdDdwWjBBUEVnNHBMS1pHdmRVNUgyVzEw?oc=5,글로벌이코노믹,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,“예약·결제 대신해주는 AI 무료로”…SKT·카카오·KT ‘모두의AI’ 연내 출격,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9saWhzc3pUN0xfWC0yZUUwT1FGX0JOY09hYlNEM0ppRE1iSEtBUzlUZ2VEdWc4VUZQMGdOaTloTm5FbV9BVGpFTmN2RENCNnVmaEhXNWpSblg3VFR3bEFZbFJ0Ylg?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵으로 친구 위치 보며 달린다…카카오, 버추얼런 개최",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9JR1lycjY1V0hrQ0FXT0YySUJkYk15TlFNWHRjQk5UR1NucHh1Mks3Z1RtZUZkVjBqLW5fM1RrM0J4WjQ0ZDVRMGFGSmxlQQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오 인적분할 앞두고 커진 존재감…카카오모빌리티 '주행' 순항할까,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9RRFZqUnM1VzlnUGhTb0ZaY0YxZktsRFFQM0VVeFVVV1NSTGFFOE53NER0dElEbDBzQ3c1OW5Xc1JiQ1JHdnFsZl9YRW55b3ZjX0tORTRaUkJVMUs0M1doYlo0LUc?oc=5,sentv.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 지역 AI 교육 ‘에이전틱 AI’로 개편…5개 국립대서 인재 육성",https://news.google.com/rss/articles/CBMibkFVX3lxTE0xcTVDcGxoa2RScUVOSFd4YkdmYnZNSEt0dWN0U2VQODF6UU5IVXhUX0FiOEU0MDZZLU50eUZXaEU3OXFKdGFIS004MEZzNmY0NlY2alRwRndOSzBvMVZrcEFNZi1HQXlEanNnc2R3?oc=5,아시아투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 버추얼 러닝 '런투게더' 이벤트",https://news.google.com/rss/articles/CBMicEFVX3lxTE1ub1owdFpYVWtjM1VBTE5wenhfbnVkR3hNRHBhNHJLWUR6Wm9Jc095c1dwV0VBZWFJSElmNTVucFVtNnFza0h1MWE3UjFXajl6R0pneWExRHRSaDB6T3lzaGlkR1lzN2VvQVpoek44U1A?oc=5,shinailbo.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
