검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,공항·비행기 힌트 나왔다… 오늘 카뱅 퀴즈 정답 공개,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9YRjZjWTNqeUNLMW9ERlBQSGtzVkZUNElVOElUVF92M2d0OGRFWDhNbDVpcTFXMWZwZnV1aTJxcTRXYVBVUXJpV21TRFlpQWJhbVNGOFp3?oc=5,위키트리,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"""AI가 ESG도 바꿨다""··· 카카오페이, 'AI 중심' 지속가능경영 청사진 공개",https://news.google.com/rss/articles/CBMiekFVX3lxTE1ldzMxQjItaDZ0U1E1RVJxR1A3b0dYUFZlTnZtTVllZGNQd3Vsczg1aW5BRlg5eThRRm9CVmdEMk42c2dVei1aLTJXNmppdTE4cVNmdlUxWmwtN0JVZXFlQTBKR1g2NnpVVjdpcnNsQmVOTmtEMkNGM3NB0gF6QVVfeXFMTWV3MzFCMi1oNnRTUTVFUnFHUDdvR1hQVmVOdm1NWWVkY1B3dWxzODVpbkFGWDl5OFFGb0JWZ0QyTjZzZ1V6LVotMlc2aml1MThxU2Z2VTFabC03QlVlcWVBMEpHWDY2elVWN2lyc2xCZU5Oa0QyQ0Yzc0E?oc=5,그린포스트코리아,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카카오게임즈, 애프터마켓서 10%대 급등",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBuU0RKdzFFZW9FSUtKaHY2UW9oUi1vdTd1RWt1RTBnZ1JjbmJsd1R0WWZnLV9adkswOTZzTjJ2WTdFVWF0dFZvZUFWLUdLc3lSSS1tdXV6ZURIWlnSAWBBVV95cUxPNk5IcjY2NUVtd05BOFptM0V3MDI3SXcxbVZOaXZOVmFrWmJsRXlSbGY4WW93R1QyczVHeE0xQU9OZGxlY0RGZ0k1NzNoQklrVVROZ05mcHlWWmNOa05lUEo?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"""블로그, 다시 키워보겠습니다""…네이버, 창작 플랫폼에 대규모 투자",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9PcE5mOHRmVmF4Q0JuUTJXSkFHR2h4OVNvSURacUxRVmJNRjc1bUh0LWxNZ3dMSmE4cTJvNUwxNVlfYmZTXzdYUXJacUhpUlRSVGRN?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"""카톡으로 법률문서 받으세요""…카카오, 로앤컴퍼니·하나금융티아이와 '맞손'",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBwbzYzcGpfLU9HR08zS29JYjJrUXU3OHNiNEJFWUg3TEdvdFRqVUp4Q0diLXhOUHNib1gxMmRmX1lWaEVSQlU2bE1vQjhWX1A4RTJycg?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,카카오 주가 상승 중,https://news.google.com/rss/articles/CBMiXEFVX3lxTE0tTzdQOWJPb09pMG9OUXg4a2JOQ0pDUUdrTm5uQjdBSE1ySDFRQnJfZzgtcWVsRGdzTHZYX1FmcDE4bjB2LUtuMENkQU92QWVSakhkVjFBcUtELWFJ?oc=5,아시아뉴스통신,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, ‘2026 디지털 플랫폼의 일상혁신 연구지원’ 공모",https://news.google.com/rss/articles/CBMiVkFVX3lxTE0xM1ZhMTZZbWUwTVgwc0hyZ0wxRTdaYnpYb0ZRaTRrU2pxZXZHVWw0NlBzT0hwMDFaTGxaNGhHb3pVMmx1NC1aS3NBM3FmZElWVnR6NmlR?oc=5,kakaocorp.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, '인터넷하는 돌하르방' 제주도민 사연 받습니다",https://news.google.com/rss/articles/CBMic0FVX3lxTFBtTVlPR1ZxSnVsVl9IZFhvTnFtWVRRd2h6TmVrN0daWUZDUm5hRjFzT0p4UERlN181MjVQbEhKVWx4OHNOdHVGSVh4RjV1cVlmSkVtU3doRU9qdmJvMGNteUdjSkxsS0pDTlZNc1QwTmNtazA?oc=5,헤드라인제주,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“온라인도매시장·카카오와 손잡고”…동화청과, 전남산 양파 소비촉진 행사 ‘눈길’",https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zTzl1aVBXeGJjN0FJUXNzbjQ2WVZoM3g2am1LVHUxR1FVVkRwQjNFaWltMk1JQ0pUTGFuVk1VNDV6VndVdFI5cW0tLThsS1gyWnQwUUNiUG9IQQ?oc=5,농민신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, '플랫폼 연구지원' 공모…선정 과제에 2000만 원 지원금",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1PdDlVVGRBRzUzUTc0STRQZ2QxMTJTa1FZcWVpSnNGNVh6SDh5T3kzQ1ZPWG5xcDVFdWZZbk9VN0lzVHU5U0l4ZlM1V2FOaDlTUGlTenlrdkRvbVMzMHo1dk9HWHBvM1Fu?oc=5,뉴스1,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
