검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"카카오게임즈 주주연대 ""자사주 소각·배당 확대 실시해야"" … 새 경영진에 주주환원 촉구",https://news.google.com/rss/articles/CBMigAFBVV95cUxNU0NZUGdzZzVVa2dsN2hURzJmcnRCMm9MWm5GN2syOUtJVERtNkhNb0lPam5mdEM2dC1qeVVfTUhES0pkUWdZcWJmd0lZQ25nSEpJak5tMU9YbjJEWWJadTN0OXdfUEo1X0g2U0NjUk1ISGczc0tDN0pzdHh2aEdQd9IBgAFBVV95cUxNU0NZUGdzZzVVa2dsN2hURzJmcnRCMm9MWm5GN2syOUtJVERtNkhNb0lPam5mdEM2dC1qeVVfTUhES0pkUWdZcWJmd0lZQ25nSEpJak5tMU9YbjJEWWJadTN0OXdfUEo1X0g2U0NjUk1ISGczc0tDN0pzdHh2aEdQdw?oc=5,뉴데일리,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[주총] 새 주인 맞은 카카오게임즈…주주들 ""주주가치 회복책 내놔라“",https://news.google.com/rss/articles/CBMiYEFVX3lxTFA5VDVacWE2NDNRUEZWOFdqblNKVXgxT3QxSEpPQi1PMVU1dEtiOWNHQTBaMlNxZV9NaWJrcDdCTEhJTG5xLVlnQUVmUlg0RE05SjVud042SzUyOFJyNDR2bw?oc=5,조세금융신문,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"국민연금, 고성능 GPU 확보로 ""AI 서비스 개발 박차"" - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTFBUWUJVamFJb3JqZk45QTY3TW9oVHV6b2hJc3lRaXlMUXRYS2NQUmJqSFdPbmlSWlFXendUVU9mNEpQQVN5MDZfRVk0N0F6eXJULXJlUTdWeFhyRUFWTDRoQkxObGQ3ODd2S3FUTUJnQdIBb0FVX3lxTFBUWUJVamFJb3JqZk45QTY3TW9oVHV6b2hJc3lRaXlMUXRYS2NQUmJqSFdPbmlSWlFXendUVU9mNEpQQVN5MDZfRVk0N0F6eXJULXJlUTdWeFhyRUFWTDRoQkxObGQ3ODd2S3FUTUJnQQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"[N2 증시 풍향계] 한울반도체·제주반도체·카카오게임즈 '급등'…비비안, 유상증자 소식에 上",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBTWEZvMjlrRHVJbzY2UldUR2FBWFc3czBLZWRBQ3dLN3JaXzA1ZFhYWTRkcXJ1OGRNQmVnWERnRjlDdlYyRFM3M0ZiUG0wN2FqYWpITU00enlrTTJOemc?oc=5,뉴스투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[테크스냅] 카카오페이, '오래오래 함께가게' 신규 입점사 기획전",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5GYjk3cEoycVVobXU4TFkycEdOTk1oc0hPTnhnb0xVZ2dNaWJTRDM1NkRVSjM1VUFLd29Kb0F5dkxKcHhicy1IMGludk9pSTJMRDdTeU5rLVlTemplWFBWMNIBYEFVX3lxTE5GYjk3cEoycVVobXU4TFkycEdOTk1oc0hPTnhnb0xVZ2dNaWJTRDM1NkRVSjM1VUFLd29Kb0F5dkxKcHhicy1IMGludk9pSTJMRDdTeU5rLVlTemplWFBWMA?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 6개 대학과 42개 '돕는 AI 기술' 선보여…'테크포임팩트 캠퍼스' 성과 공유회 개최",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1GOE10WVkxZVluem54T1lDVDhlRUROZDBTODRVOEFBazRLZGVkR04yNUFoLWJDZV9ETy1zMVN4WDZFamRKdlIxYnd4N2J1dFp0dEpjWm1R?oc=5,kakaocorp.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, 김태환·이시우 공동대표 체제 전환…글로벌 재도약 시동",https://news.google.com/rss/articles/CBMiT0FVX3lxTE55c211OFFSckdFYnRuaXZlLXc2UUtMa19taW1OUHpMazNCSnVxM2RreTlNa0NHMDlSZTVDWGZXMGo2QXBFSHZNUGNYM1JINzA?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈 “라인게임즈와 합병, 결정된 바 없어… 협력부터” - 조선비즈",https://news.google.com/rss/articles/CBMiggFBVV95cUxOQTBtMDNwR1ktQ3FKVUFQOXQ3Nk5fblJZVXF0YTVkSHBvLVU5MGJnS0xwU0Zya2lEU3hjMEJwb2V6TnlWNFQ1UHdHZXV6ZzJ3LWdiV3NISDhmQXdab2Q4bktKREtsWXo5WTRfX1AtakMxX0t4Q0FnVFpKQzM3OC1Wcnpn0gGWAUFVX3lxTFBOR2hrZHFSMl80ekFaa3d5bC1oQUNhaUxSdksyVlVQNml6dXZVU21oc3dmTm5SaWNfX0pWWkJrTUJZdlB2eWRxZlFEUGxPSUU4SWJBa0FRYVdSazAwOWFoNXQ2SngyOXhZMmd0Smt4TFpYbE9nbWxnQjY5UDBIMXdGaFZRbkNCdGRrVW1OQkNJdl9YZGVxdw?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""카카오페이와 '오래오래 함께갈' 신규 브랜드 소개합니다""",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9EWVppYkhrZzhOWHZrNU9nMEZTT0E2MlNHdDM4NmYzalA5VWtpUTh1Ykd5aGQyUVhIbnBrRk5YM2kzdXNfeGcxNlhuY2poUDk0Q3g2bjZmeHg2QQ?oc=5,파이낸셜뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오헬스케어, 롯데손해보험과 만성질환 관리 MOU",https://news.google.com/rss/articles/CBMia0FVX3lxTE8wdzlYZ3JQRXVZeFdKSVJQekR5bEZ4dmd6U0FsNDNLUXlicU5aMHVrWlgtSGxKbWY3bk9XbkZ0SmxENFBSaElhdHR2VllEVGtwYks0WVlIUURDaU53eFp4cFo1UVo0b2ZtLTJR?oc=5,히트뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
