검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"""카톡·AI 활용법 여기서 배우세요""...카카오, 6070 위한 스마트폰 안내서 출간",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBrR3U3WUNQY0JLTk4tTng1clNISGMzRDhUSUVXcTQyTnR4VVlJTzluZDUzZW84Ujh2LU53Ul80SEdjYkxtY2M3MkZWQ3BfcVk?oc=5,v.daum.net,COLLECTION_FILTER,,,collection_relevance:collection_relevance:private_kakaotalk_or_entertainment_noise,,,,,,,,,,,,,
카카오,"인뱅 3사, ‘희비’ 갈렸다…카뱅·토뱅 ‘역대 최대’·케뱅 ‘역성장’",https://news.google.com/rss/articles/CBMiY0FVX3lxTE14Z3dVemluNTc3R3p1bTFZcnVsLWpLODUtQjk4Z0dTeTdQRUhoRmVLZUZEcGg2aEU4R0tlcjJudDdNNEdSeEpJNWhHbkJjb2w0QnBnWEhsNEhzdVJqZ2JVSnBiTQ?oc=5,에너지경제신문,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"카카오페이, 소상공인 100곳과 성수서 상생마켓",https://news.google.com/rss/articles/CBMibkFVX3lxTE8zcDkzZU4tdXgzTGQwR2NMdFZER0ZKeGkwdWhrWXNHT3ZfQTVJaDlwa1pXZjcwNGYtRzdIeWhKRUVWUXFJMXIwY0FmanZfSzNDTEdZTkRhYWpGTmFzLW5vdzJzejhneDJ0bHBCM0JB?oc=5,더리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오게임즈 주가, 9월 1일 장중 10,010원 13.62% 상승",https://news.google.com/rss/articles/CBMickFVX3lxTFBRX0ExRWhXOU5Xd1YxckJ3bHFKRlRQUW5aa29WVGJrb2N2a1l5SEh4bEpUZWZ3VTVJN2ZQYW52eURZNDNZalFEWWFMSW1mZzJ2dUdaRUN3cHgySkNaZ0d0WnFXRDBIWmpDWVdhY3BWcUp4Zw?oc=5,톱스타뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"“입사 2년차, 김도영이 누군데”…김범수가 6조 맡긴 그 남자",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9LalpyUEw3dG1wZzBKejV6cURfdGlLeHhmVEN0ZFVUVGJWWUFXMjgwNjl5RTJ4M3Y5RVBpaUoxRWtzTTdNUVZOSml0RGZUQVY4X0RNUnZR?oc=5,중앙일보,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,카카오 다음은 누구…제주 첨단산단 2배로,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5oYk9lMGFvRHRjdkc1U3J1QU5PZTcxSTFJOWRCQVg4MVM0LVMxa1dvVjhST19ZWW5HN0xPLXJaOEpfOFFHcENxUzN0Y09JYTQtYmt2cw?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,"카카오, 6070세대 위한 스마트폰 생활 가이드 ‘옐로우북’ 출간",https://news.google.com/rss/articles/CBMiVkFVX3lxTE8yQTlzeFVPMmNDUHNhRVFORDUtNlpFWHIxTVVVVG11c0pDemY5WVozdTItektjaHBENk5ZM1V0X2hocldWXzdaYkpHb0pCZjRFa1M0NlJB?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[가보니] 향기부터 럭키드로우까지…카카오페이가 담은 '상생 1천일',https://news.google.com/rss/articles/CBMiYEFVX3lxTE9uZ3NUbC1tWlJhalJzTDNJN3Y1MEM2SnNXOFM1NTZqLWZxRmt5NmgwTV81cXJWa2E3U2l6UlZ0dFVwT3hTM1gwUXdKR0E0QngzZ2NpdHBvSnlwZUh2Y1ZhUNIBYEFVX3lxTE9uZ3NUbC1tWlJhalJzTDNJN3Y1MEM2SnNXOFM1NTZqLWZxRmt5NmgwTV81cXJWa2E3U2l6UlZ0dFVwT3hTM1gwUXdKR0E0QngzZ2NpdHBvSnlwZUh2Y1ZhUA?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""카카오택시 어떻게 불러?""…카카오, 6070 사용설명서 냈다",https://news.google.com/rss/articles/CBMiT0FVX3lxTE92TEQ3MTUzX0hPWTIzUzdRRmxTcW1tdjQ3cDNVakR3Y21oY29VNkxwVEZPQ0hXQWpQNjd2VzZEQkllbzVldER0dC02MTdjb2c?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""자녀에게 묻지 마세요""…카카오, 6070 스마트폰 가이드 내놨다",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBWZkRoa1dpTmh0RC1xbDczenJISTYwZHZLWHl0NU1rODVhUGU1U1NYdHpOcGx6XzFqT0V3bkFCcTlqYWNwNWowZXhnZThYZ3l0RWg3M3ROZ0l0YjY2QW9wRFFGUFc?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,“지역 AI 생태계 이끌 창업자 한자리에”…부산에서 ‘카카오 AI 돛 서밋 26’ 열린다,https://news.google.com/rss/articles/CBMijgFBVV95cUxObGM5bi02T1ZpRExuOENzZEVjRDl0Q044ankxdzRNWFVPUzB6cjdUSURSRFRFSEhOeW1FOVpISXowMF84Ujg3Wm1VU2JOLVJ0WGtpek5lSzBuRG1ESDgweE9KWTZPZ05KVHl5Y2Vzb2I1a09DYzh2RzVLMHZKOFlKRDNvZldNaUZwNzBDbWR3?oc=5,국제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오임팩트, 고령층 위한 스마트폰 안내서 ‘옐로우북’ 출간",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9GMDM1VFZTRmlhUWUxaXRsdHI3VFpEcEVIbWFRd1RZTjFxOXRIYlczbmhpQkIzbmdpOVFUdi0xZ3BmZ0xDM2tJX0N3NTkyVXdNQzhDbEtZNm84UXNlaTk1V09TZHM?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"이번에는 '본체' 쪼개는 카카오…시장은 ""왜 나누냐""",https://news.google.com/rss/articles/CBMibEFVX3lxTE56NjdqblctZEYtUllGSGJDenA5dHE0QnhPaFI1V2RHZlV4VEVkemlFbExOeU1ablRqc1NTN0dpb29SQ09WUVY0WGNzeE9TTEkwWUV4ejNBQXNFUzJPaVVnbkcySF9DYTRsT284eQ?oc=5,한경매거진&북,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 스마트폰 활용법 100가지 담은 6070 가이드북 출간",https://news.google.com/rss/articles/CBMiTkFVX3lxTE55VTJEd2RKWVhGX0hKZkVjbjFhODA1T3NHeGE2OENSY1ZRS1VxNGVNTWFXeE1TXzNGWE4wYTY1RXZoMjkwMmxaLXdyY1lydw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
