검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계
카카오,[인뱅 풍향계] 카카오뱅크 앱서 주식·ETF 산다…‘주식 홈’ 출시 外,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5JdmpUa29MZm9qSlRjaHVnRjVFcmYtcmt2VUl0VHprUWJjOGlpc0xvN05rY1o1MF94R0FoekY2OGZ6NXNGQU1PbDYzRDVCQnhiTzJIUXZCZ1pPcEk?oc=5,에너지경제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 카카오페이증권과 연결 '주식 홈' 출시",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1OTGFxWERodVE5cl9mOUljTUt4TzZBRUh1VDlwRkd1VXh2TUZsdXowWGE5WFVLamROc3VyTXFNWk1XcF9yWlRPSkFqdUhEVVdNVEptd0dPaFh0RWpW?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이증권 ""카카오뱅크 앱에서도 주식 매매 가능""",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOSGtXVVprdXJHakdxSTlkY0Vka2pFVUVXUnk0NlJJSnV4TFVrN2NhcFpmWHZrWjdqY3RHaVZpXzdPSlVrWGxrVURXU2pNWExxamY0UnhXQ09GYVlzLWhYRElMY1dFSk9NNlZIbWl6aWJ3RTFvMnNlZWhaQmR6aE9GT1FhcnM2cFJY?oc=5,g-enews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오 인적분할 추진에 노조 반발, 주총 표 대결로 가나",https://news.google.com/rss/articles/CBMidEFVX3lxTE02SGIxTFl5Y296VW1kR0NMZ0U0anNmOUp1WE9GcXhnRUZGMEt2bEVIYmd3ZzNqb2xqV19yUGRVcm5GRGplUXZjdk5neFhtYW9KbEh5SUN5Wl91QXFnbDBfRHM3T29yb2hYc0djQ095TThBNFFm?oc=5,비즈한국,2026-09-02,"카카오 노조, 인적분할 부결 추진…주총 표대결 예고",https://www.sentv.co.kr/article/view/sentv202609010137,same_issue_signature:labor_general,카카오,"labor_dispute,labor_negotiation",0.3641,0.6667,0.1064,0.0556,,,
카카오,"카카오뱅크, 앱에서 주식 투자한다…'주식 홈' 출시",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5za1poZjZPeDl6eUZ2Nzd2eFB0RGkzVUhzMWQyZ0JfMlhNZzBMX2xRaEEtR1cwYVlVSm5JLXZOaFM5QzhieWNQMUh4cjYtWlBRZUllODBuTUc2ME5DaHgwaWQ0anc?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"'카뱅' 앱에서도 주식 산다…카카오페이증권, 서비스 시작",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBjT2tOZ3E2NHFhRE5GaXFnVmxjZ1F4X1N3MDhuZ0c3bTJkUUx1MnV5Z1lRSmlxUzA4T0JEaVFLTlV0VUpvNXB3SkRqbnZaM0U?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"[인뱅브리핑] 카뱅, 카카오페이증권과 손잡고 '주식 홈' 출시 외",https://news.google.com/rss/articles/CBMiakFVX3lxTFA2ZU1jN0tmazJnY1prU2hQaDgwczV1cHQzeDhienBuS2U4cVdSS1YzMUNQX0hSZFBBeFNpRGRXYXZhU1ktVzhVYWNNYkVLZnh3SmN0WHFXNkt3QUxTRTJlRkk3ZGx3U1dDTnc?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 카카오페이증권 연계 '주식 홈' 출시",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1CNFF2WUxYQ1NpLXB6SGpvamRVbHh2cUFoaWgwZFZOMGVLdkx4VHQ3M2NNYnROQTE0N0Jva2h5RUVkVll2TUU0Y1NMdFR2UHdwckRscEU5c21UQUFDNlo2QUhvZ1pydlQy?oc=5,ebn.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이증권, 카카오뱅크 앱서 주식 매매 서비스 시작",https://news.google.com/rss/articles/CBMia0FVX3lxTE9MQ1N4NnY4dG5KNnZVbVd2bWVELXhIbzl3SVNhVGxrOXUyeUZiTE5DU2kyanpsdkNsWTVNZ25PQk1vOTdYV0NmU1kxQzY0TUx2ekZvWm9kUGNqb1dueVc2Ynkya2J2TzYyLWdB?oc=5,라이센스뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 카카오페이증권과 제휴…'주식 홈' 서비스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5NMXB0elkzS2FVaVh4ZlNIZkNKelBRandvaVpKdmRwckI3VHpUcFNHb1ppTjJ2Q0IxU0U1NnJneTZuaWk2Ukt6RWNsdDNMRzhQeDZfUi0tZkhqdkk?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"앱에서 주식 투자까지…카카오뱅크, 주식 홈 서비스 출시",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9KM2NpMEgxYkI4NXQ0XzU3dkFjOUtlbFFmWmVFYlVUMnRhN0p3NWhGM3c5OE1wR1BwN2psUW1hekx0M1dRMDU0SmtnOVhfb0xFcHhhWm9JUXfSAVhBVV95cUxPSjNjaTBIMWJCODV0NF81N3ZBYzlLZWxRZlplRWJVVDJ0YTdKdzVoRjN3OThNcEdQcDdqbFFtYXpMdDNXUTA1NEprZzlYX29MRXB4YVpvSVF3?oc=5,아주경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이증권, 카카오뱅크 앱에서 주식서비스 시작",https://news.google.com/rss/articles/CBMiTkFVX3lxTE8zY3hwaEl2QVhjRHEweDFTRFRRLS1qdnlSX21McjRrOHljWHdBeDVQRUh6S21UWlBYVTlqQ2EtOWZGTTVQS19PTWFHNG5fdw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"[게시판] 카카오페이손보, 자녀 나이 맞춰 질병·환경위험 '알림톡'",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9lakQxbWt2LTB5QkFwVjhzOF9INVdrcnNUNjhEME1KeTZaQS1nQy0xRHdtaTZWV1haRDdXakZVRlJqU3JwT3hQNXJJMk9qem5ZTmg3VHMyQWQxTFXSAWBBVV95cUxNOHo2OTQ2b0Rzc2UzZ1VZLThrWWl3NEl2WXVOeUNQaktxZHMyR2NaSFhzajhkWV9mR0c2T1duYkFRSmxIeGE2YmxDWVZVZC1iZHUxeUlPMGVLWWpoVVFTMXI?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이손해보험, 카카오톡 기반 '우리아이 건강 알리미' 오픈",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1YekUtdFNOVl9fcHY1WFNYZUxpT1ZlbEs1Ri1iTEgxRWN4MTh5bXFGdndMZFRzY3JEN3JjMUlBMHFnZHM0bnRLaTBubHdSZw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"대전시 '긴급차량 접근 알림', 카카오 공공혁신 우수 선정",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBBVTdJVGMtbUdUVEljWnpCVG9jQS0tbTdrbkh2VVRnOEdmM2xTQm9XUXJPNVREaGxxUHNzMi1GOHkzNVZWa0pjNVZNRHowd0JZcEN0QkczVFdtNzVP?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"아이즈엔터테인먼트, 차상훈 전 카카오엔터 부사장 영입",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9sdzNFS0NjVjF2WTd1TF90cEFnV3hJWnVjeHVSV1g3NWkwQWVXVGxuT096ekwySVBmcGJ1LXVrc2djTGoydmRLX3FLX0lubDBydG5WOExsaWJDNmPSAWBBVV95cUxNWXJEZGpEemdwZHV0MEZkYWlkcHR6LTlDbGdqOFBOb19SY3d5dFFLWFd1N1p2cTJQYnFrREpwbkd6ZkR1NXFRUkh2ZUxuN0g2eGxnSUR4X0lHQnlVRmF6Nmc?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 신차·중고차 대출부터 할부·캐시백까지 '한눈에'",https://news.google.com/rss/articles/CBMihAFBVV95cUxPV0tTa3g4TlF3VHJXQUt4MHM2M1JPUVFGNDJ2OW9qOWpVSkhNVDhsYUlmN0daeTA3WkNPNmtTOTRhQW8wTGx0c3dvelI2SHdkSDlqbG5fbF9PUEhkNWtHWWQteVFGUlVRc0g5dmRoM2lFRFB2ZE5YcnlEX09OVmJFcFVBOEk?oc=5,g-enews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 계좌 넘어 주식·車금융까지…앱 영토 넓힌다",https://news.google.com/rss/articles/CBMib0FVX3lxTE5vY2I4UmJBTmRqaW1ReWtvUUt1TzRkenNSVVZXUDNTb1JTWVhURjAtSGVEVmZvU2VhOUZIMFVIZUtuM3Rnc00xVkdTdmVrN1B0UHRjVlhLSlJPZGlFUURRYUNMVmY5cEFqc1ZxRUVGUdIBc0FVX3lxTE9JRjFobGhOdGh5Nkl2NG5yOG5remtlZmFmYzh2TXhoX2xxWHhJdFlmUXdJVHdWOWhGNDRudEY5bHE0d2xObWJ6R1lYSTZjRV9QakRET0RzRVNiaThsdTBXc0JLdElZTjMwRGpCcDZMdC1taUU?oc=5,뉴스웍스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"[증권브리핑] 카카오페이증권, 카카오뱅크 앱서 주식거래 서비스 시작 외",https://news.google.com/rss/articles/CBMiakFVX3lxTFA1NG9qOGltV3JYSFJWdEVHaEF5Q3doWTNSbnFUMEtqTUF2QWtEUTRPTHg5bjRpMy1XTmk0T0JLUUNtWUJGN3RmTmp2WTk4TUtOYVlwUjNnZDVXUEZ6ZkRYTWlrNWxQWk9TbGc?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"[단독] 성장판 닫힌 카카오페이, 휴대폰 소액결제로 활로 모색",https://news.google.com/rss/articles/CBMidEFVX3lxTE5TQmFGOW1iaktCcGJQMmg0MGU2V1Vqc2VPalZMX2l3S2lVdVI5aDJzNjhuVzBaNEFQbnNVX3h2by1jTlRVaFJIakNBVkM4bGNOWWhTTG8yMDJnbloxZnB3bGJCeTlicDNYR2s0eEN5dDBVTC1C0gF0QVVfeXFMTlNCYUY5bWJqS0JwYlAyaDQwZTZXVWpzZU9qVkxfaXdLaVV1UjloMnM2OG5XMFo0QVBuc1VfeHZvLWNOVFVoUkhqQ0FWQzhsY05ZaFNMbzIwMmduWjFmcHdsYkJ5OWJwM1hHazR4Q3l0MFVMLUI?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 주식·ETF 투자 서비스 확대",https://news.google.com/rss/articles/CBMihAFBVV95cUxNSXc4WGUyd2FJY3B1SVlTQThYT2dlbjRyUno5VTN1Y0lJVEdfdHVLSFEyOUE4QTZzQVdHc1lYb2E5cUpwVVd1c0gtTHlaRWJoQ0VUZWtwVjdzV1pxSHlUTlhtWktHVHFXV0RWblBCX09mQUc3MkRyUXBWejNEb2h3Q0hXdWY?oc=5,g-enews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,[여의도단신] 한국투자증권·카카오페이증권·DB증권,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5KamlnZjlhb2p0MUg2OEFhdmgxOG81b1JITklpblZJc0F2b1ZaMDRWSlhrUjZIV1Vvc1BFYXBFZEZWS1dPcWJsRzJDdXZQNEVhZWp1WlJOWDZOWEg2V1NsblVR?oc=5,매일신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 카카오페이증권 손잡고 ‘주식 홈’ 출시",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1mcWZlSlhfdEZ4WV90cHE3ay1sTkt2QkVRcGRNekEtRFZZMENzNEVYMUxYM2hEWWRQXzhMMlNMVHN4bXhrT24zYUs5N3FSM3FMX25ZUWQyQU5Bdw?oc=5,브릿지경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,[더밸류 브리핑] 오늘의 핀테크 소식…카카오뱅크·티머니,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9uRUk5NHZWcHUtLWpTdUN3Wm5PcGt4dzY2cEhRWHhKZklqM1djQmt5TWtuXzA5VUduRjAtNTNNR05WZXZwTU8xbVdNNDZHOG1FNTJZ?oc=5,더밸류뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오뱅크, 카카오페이증권 연계 주식 투자 서비스 개시",https://news.google.com/rss/articles/CBMiaEFVX3lxTE16cTZLaDlrU3pybVBkTzNIeW5qM3pBV0JlaEVTbjdSWWdoRGtBS1U3Rl90YlNjeHR3NjBVeTV0Zi1GWXo2QkZGcUJJQkFWVDFrZzk0QzZUVEJZcnZ5Q0xwSG9STjBwa1lY?oc=5,fetv.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이손해보험, ‘우리 아이 건강 알리미’ 오픈",https://news.google.com/rss/articles/CBMia0FVX3lxTFBKdEZYMlRHUXdYVnRVellOM0Z0MGdENXJzVkhZLVZKOW9MQ0xGcGpyclNTblI3UXZyT3VjZXh0bFJuOHpuTEFyeDJYMWVZYkhlMUF5TEJOQzlXSmhZWklLUzhMSXRlN0JycXc0?oc=5,insweek.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이손보, 아이 건강 위험 높아지면 카톡으로 알려준다",https://news.google.com/rss/articles/CBMibkFVX3lxTFBPaFctbmJBUzlBcEJQSkhMYm5HNnV1c3M1bGVUNER0NVFwdkFMTVlYdVQtOTluRjBOMGVyY25rdE5SWFUxWS1mckh2MGwxYkVSXzR1Z0I2THdVdEpnd3lRX3pnUkpFZzRfQlJQc0Fn?oc=5,이지경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,주주는 갈라놓고 멤버십은 하나로…카카오 인적분할 명분 '갸우뚱',https://news.google.com/rss/articles/CBMiWkFVX3lxTFA4aWVBaUZOdEJJOTlMRzRNU0hyQldRUUNVdjZIbzhGbjV0c1dCZGhSZC1XWE84YkdGOWpFcEFjS0N5dUwybVlLbGF0aGFYTHRDWjQwbEkxMEV1UdIBVEFVX3lxTE5SSWVaTlFpc2plR1F1UjJhVkVqVnZEaWtOQThuanJVTXF4SldiUEszUkZfNW9RelVzYWxuMmRlaHlWZ3MzLTl0c21DQ01KMzNvaGxZUA?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이證, 카카오뱅크 앱에서 주식서비스 시작…조회부터 주문까지",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEMDdoN0w1Qm1BeC1MX0tVRTFGbWMyc0lTand3bDZ5TkdvOUVMcmJtR25wOWpPSzRhTnpCcDN1aUVUWUZYLWxrNDJhMlBma2p5OUViYQ?oc=5,이투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,'카뱅'에서 주식도산다..카카오페이증권 주식 매매 서비스 시작,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9vcjVhUFZrX0N4Wmc4Y1o2dm1ZQVFQRE1GWm1LRm5NeWtyVTNITkxHY1J6TndxZWI1T3pTSExSeEJBMTFzNlhtbGlLaG9EakEwZ0U2WDU4LTBlcmNxd2Jr?oc=5,스마트투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이증권, 카카오뱅크 앱 통해 주식 매매거래 시작",https://news.google.com/rss/articles/CBMicEFVX3lxTE1UR0plRWh1VTVrcXNUMU53VUFvaHNweDNMWDBtRk50SW9WTmc0bHJ0b3lTSHJmdGFKVWFTV05mM0ZBMWxzclllOUdTWDlXdWZGd0hqSkJGMC1ZYno4TlJiNFcxX2dsMUJkc0d1RHNPUUHSAXRBVV95cUxOZmF4aS1LZVR4WncyYUhhcDlnMWdFRDBWT3k5UWhiNVlWSnJ2NGU5WXoyNU1xSkJwVnJySkE1dnpxTHpHMUdSSU1IbnNZNjV5cTJkdmFDQ2FUNEdnejRGblF5UmR1N21JMEV2UjNnbTlBcXV4ag?oc=5,이뉴스투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이손해보험, 아이 건강 위험 높아지면 카카오톡으로 알려준다",https://news.google.com/rss/articles/CBMibEFVX3lxTE9vTHB4NnNFYzFGQzJnZXpHMFhJZnhETjRtS2YycGJTTUhER3Rpb3lOaWxDaWhEbGpQSzNON2ZuYUNhT212YW5iQWsyZV9HSjUxX3pMQmhWdUhrblNPOE9WZGI3VnpIa2hmOFVaN9IBb0FVX3lxTE5mMXlQMWY4OXV6aGh2UzllY21abmlvQkRvanQ5Y3F3ZEh0cUctQ3VCRWtRcWVNUGVRM2J0NDF1d1I3YWY2MFRsaURBdnRIZmVDbXRvcFhYUW9HTFFnTjNtSGJ0WUpnaDFOWEtvcTRrUQ?oc=5,중앙뉴스,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,
카카오,카카오뱅크 앱서 카카오페이증권 주식 거래한다,https://news.google.com/rss/articles/CBMicEFVX3lxTE1TYm5fYkF1cW5tZXdYb3kxVVM2ak5JdmhFTEtqa3haLUU3aENudFl4NVpBNUlBNktHWmFxLUo2LUNtcUhTMTJ2WVg0TEZybGpVOWJzRkFBTFp5d2cxN3BWVkNBTGl3ZlFnWnZYN3BYR3M?oc=5,코리아리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,"카카오페이증권, 카카오뱅크 앱서 주식거래 시작",https://news.google.com/rss/articles/CBMic0FVX3lxTE9NMzZtNE9xMmtxX2hPSHo2ekVOTkZTb2llbk13Q19haF92Y252T1l6bDNPbV9RMUltdk04czVaYjB3dEJuY0d1ZzJlSi1RWWZkY0xQQzBfenl1VF9mRTQwcXI3UHlIMnFrcW4zWThWT2UwSXM?oc=5,디지털투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"[IT리더 열전-모빌리티①] 카카오모빌 류긍선 ""피지컬AI 전환…산업현장 RX""",https://news.google.com/rss/articles/CBMicEFVX3lxTE1rUlkzNk5BdThodkhVcVVhRTR6OTBKY3V6QXJqUzNTR3lUejNTekdOeHdpRmV3M2N6TS0wd0xFNGRzVnNra09TSWQwa0JhUVJsel9fcjJMRjBtcFJ3VHBQc3RWUmdSUjd0RHVMaXFFUnM?oc=5,shinailbo.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오페이손해보험, 자녀 맞춤형 건강위험 알림 서비스 선봬",https://news.google.com/rss/articles/CBMib0FVX3lxTE1STlVBUEVKY01IVnBvb0U3VVpHUG9sNmJUelpwQzVSVFZlRnYxQ3NZUWJZVzlsMUkyTlpSYmhZS2JXejlHYXY2TVp0ZUZRT010THFyRVdZVGFlTEoxb2xwR0dmc3NuLWxCZUIya2Y1Y9IBckFVX3lxTFBXenZ6WFlLckEwMWZ1TGRhMzk2b0p5UVp1bTdiR0pyRmd6QnZCMmc3dk5DeEpBeGtYbDh3RG11dkhNX1RfUS1GQm1CWFBubElMbHpqZEZsRHZoc2VzOGhmRHphSVpyNXNJOUFYbGpWSlZqdw?oc=5,팝콘뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"아이즈엔터, 카카오엔터 출신 차상훈 CSO 영입",https://news.google.com/rss/articles/CBMicEFVX3lxTE5KeWNxbjZTTV9GaExzT3ZTMkd1MXQ3VUtvUzRVSVZxdWlRdWxNWi1ESURrT3Z6ZHlFRDZNSXhJTDkzcGhZSzNGbjZVWFh5NzBXckEyR201cHhod3RvTXQyaG1sWktIbmlpTXlNQmROV0vSAXRBVV95cUxNNERSdlJpM1JMYWNiOUwyRk03STJEeUhjcFpKQ2ZqWHgwLXFXYjlQWlloZTEtdnJvQUZwNUpqTHc1MkN1TjBsVVdlb2luWDdqaVl2RENFVlhuX2tTTGxSbTBEX2xIbVRZUDkwR3ZuTWJxcVFfRw?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,[증권가로수] 하나증권/카카오페이증권/키움증권,https://news.google.com/rss/articles/CBMidkFVX3lxTE1DQ0VuckFNZVdxR04xSTMySENLOTdTcVNrTlhWNHZuWGdtTF9UUjl4RHA3TnpNSkpFdmd2UW5pd1JGNEM0azVwWHEya2s4QzM5TjZXRnBlUXZnMmQ1dlJESnc0TEt6YThtLW5zbmc5MnpzMWF5cHc?oc=5,대한경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,
카카오,카카오뱅크 AI 이모지 퀴즈 정답(9월8일),https://news.google.com/rss/articles/CBMibEFVX3lxTE1LSVpmTDZCNlFCLTFqN0thbDNEbm9jTWEyTFdldG1CWkdHb29XQW9aUkJseXFSS1hzT2VxZ0JhSmVmeDdJTjk4S3JNSEhtS250RGlpUnVWdEQ4bTlUYm9oQWhPZ0dELWRoMndWUw?oc=5,게임톡,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
