검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계
카카오,"카카오페이, 부산지하철 QR 모바일 승차권 결제 지원",https://news.google.com/rss/articles/CBMiXEFVX3lxTE04OFFwSk5tcjJab093VTZJbDNfQnBVVlFkUjlacFU1UzR5Wkw1MDc5ck5YbkpaMXVDckhIVzliZlh2TUwzUE0wWm91STdiNU1ibWFROFg1T0RuNnNx?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,샘 올트먼 방한 연기…삼성·네이버·카카오 회동 무산,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1aR0VTbzFncEVKek9nY1MtZGhUaXUxblFKS28ydGFHX3NpaHp5TVFERlJsRTlsTU40eTJxTjJMLWNWTnBJeExJRG1JN195ZG8?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,올트먼 방한 일정 연기…삼성·카카오·네이버 회동 모두 미뤄져,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1NU19vR2pJdlBzd3QxYy1HVUx1R0FyMV95d1B3MW9ZQnlqbDItb25Ed3ljUUhpY1BOSVpaRzZ4RGVHSDctRXBQTGp6dmg5cHluNXM0RnVQLVpIemNJakHSAW5BVV95cUxQMHd2YU9zVjhoNlpubW1TcDY4QnNJY1RZOTZmUUhpZXFRZlY4cFNTVWVHbnJKZzFPT2F6Z3FScGg5LXdiTW96b2xDLXRIc2Q0TlhaUklUcEQ1U1dzZnZORUVUWi1Qc3AwMUx0aUNpZw?oc=5,알파경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"직방, 'AI중개사' MCP 개방…카카오톡서 매물·시세 본다",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1pdmUtYXo2MmJrZjJob2VsNkdFYzdtN1ZONEdaU05SdzhUNWJqSFRXeWpEZW1LYzdlTnBQZzlnRU0zalgtdURmeE43d0RZRVNSTTlJS0Zsdl83QdIBVEFVX3lxTE16cE81M3lKZnZlV1N2RHR1VkVUOE9mR2xBNGlkSDNQUlIxSThOWEJ2OEU1R2d4T3NwLWxYYkxjSnVUMlRvb3FBeHpfZU5xRVRHRUM4Rw?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,[단독]창사 첫 파업 속 카카오 조직개편…비즈니스 전현수·톡부문 공석 - 머니투데이,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1OY2pyenFSNmNkRXl1Tnh1WDkteEQ4SHFiaUlIMVU4VF9vaXkzNzNpTWJpdXpndm9EYXh6U3lLUXM0WGp5MllMZ05YaHBlSHJhQXlOc2hwYVdWWjBSVzRaUUI2ODdBa0XSAWxBVV95cUxPdDdERnhGWGdRSmxOOVFnNTJNbkxCODN6X3VRemJYTGhKRGp3bmxCcW5BSTlhdFQtUU5HSGdmZlNYTFM3WU4wOUNnM3prMjhmZmRHNllhTXlYZkNSSXVwWEJpak1Kd25nNjlzTWQ?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,직방 AI중개사 MCP개방…'챗GPT와 카카오'에 부동산 데이터 연동,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1pNmxkaktRQjNYMUVUeEt0Z2F0Q2ZYVUd1c1p5VWFlVnZZalJvU1NwbXE4ajZNcEVBLXNoN0tfQWdsdUJTZTdSWnlsUjlzU0lzR3U4WHB2R3dIZDRuRWYzQ0FrZ1Y1ZjA?oc=5,인공지능신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"""테라피견 되고 싶어요""…카카오프렌즈, `복심이` 첫 굿즈 출시",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5jaDdKQVNORE81SmVKN25xbzN2Q2ItZjZ1RHpBVld1UFJQSTJscWU1OGIycl9NaGNkU3RRLTdZV2JfTzdrYXRZclBSWkd2UmFKZDZMU3VEb0hjeGRmYlBlNHdvRVQ?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오프렌즈, 신규 캐릭터 '복심이' 굿즈 출시",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1vSEZKM3BvektBYmkwTlRQbFI3MDV0VGpkUE8xcmdvc1E4QUZaODEyY1dPN3hNemdtTU9oMEtkT0FDMnRiRmpocEFndVpqdDZCQnJ4aUlYdGUwd0g4?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,샘 올트먼 오픈AI CEO 방한 연기…삼성·네이버·카카오 회동 미뤄져,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CWExlaFVWMFJaMUVzMWt6a2ZQS0szRXFfZi0tenpVVVlSeGRheXAwWWtLb01xYkRKLXAyVktwTG5VQ0d0dF9VeWc5dlRia1hTVjFmSXNfWFdpcmVZTW0tNE1ueG4wWkpG0gFsQVVfeXFMUEVmOGdYR19DSWhmRjdNUnU4Sk5NdERqRVlqT0FIOTJQekNOcWpoUWwxMkJySVBnX0FyYmZmRmpCc2g3WEFtMkVtSWFmX05OWmFmMlhCaTU2OGUtaDZ3ZnVhVGY4NTItVndrX1BB?oc=5,블로터,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,샘 올트먼 오픈AI CEO 방한 연기…삼성·카카오·네이버 회동 미뤄져,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBJRHktRjRLN0czS19lRERhUnpsdGZBalNnWlhjSUJnRnlscmdTX0U5cWZNREUxZlNxa1dTMVg1d0QxdzdXWGlOUWtDUno0VmpFakpOaEdmLUJwWl9s?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"오픈AI 올트먼, 개인 사정으로 韓 방문 연기…삼성·카카오 회동 무산",https://news.google.com/rss/articles/CBMib0FVX3lxTE1FczVzUVZzU05vdzRsdF9lUzUzdHY5dkZlTVBmSVNTWHA3WUU2TkdrYXhYUFpwNFJVN1F5LTFXVU0xZ2lzTDFpcmxHbnNXVGtUT2VydmVsb1JqNjhLaXdLR3B0Q0cwR2tWVmV0Z3lLVQ?oc=5,진일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"카카오, '수습 테라피견' 복심이 굿즈 출시",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5ObVMzN19BZk9ueDk2YU9hekYyWmFzcGN4WU5ucWZ0enVsUnA0Znl6R0R5RWk2ZlRiSzhHbDI0UEl1ZDdlWl8ycmc1QnVadw?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,"'2026 월드컵' 체코전 승리…네이버 vs 카카오 vs SOOP, 이용자 '락인'",https://news.google.com/rss/articles/CBMicEFVX3lxTFBHT1pVTm0yd1lPVjhXLU1FVHltVkhFSFljMDJqUTBHZUd2bGxlZkFBLVNoa0lZUFBZMzgyaDE5M0x2dTlLTjNjWjlicExRcmNndFh0TTE0V1FILWpia1dOaEhTTEVWWDZIRHhvbEZJbWQ?oc=5,신아일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,카카오 투자분석 2026. 06. 12,https://news.google.com/rss/articles/CBMic0FVX3lxTFBNZUZSOVNFWjdrSGl5SDJSZ0I2VGRTdEVtUmVWRUplSTdhSUlINkFWYkM4R0JpZnZkc2U1NXRPRUd5dXZqX0lmRUNodlJ2LWdyU0RCdXBVRW51THFPeFd5VTRRUDVTeXlBbEI1MTRvQ3lZSG8?oc=5,주달,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,샘 올트먼 방한 돌연 연기… 삼성·네이버·카카오 AI 협력 논의 미뤄져,https://news.google.com/rss/articles/CBMicEFVX3lxTE5BWHdDVmM1OHpWNk5fWVdaRExWajIyckhvdnJVcUpmZVJDRUdMX3Y3TW96X3hjbmR5RTRPRF96OVYzWHNSTG1oZkdIR29lVmY3eVJyZzV6aEJvT1R2Z0NWWV9ObzJQd0hCZ1JidXU3enTSAXRBVV95cUxOcU1hTFZIT2R2X0hMRnNxX1pwNTgzUUxQYVZvdnNHcnpPLUNrYmVaZDhPTUVORTdySW8wcTFGMDRJVmhaZmhYN3FSOWZLYzFIY1ZJNnpBR3lZdjVVd0VGS2tzcXZxWlgtTDNueWpVLUJjaVZteA?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,카카오 창사 이래 첫 파업…AI 전환 앞둔 정신아 체제 ‘노사관계 리스크’,https://news.google.com/rss/articles/CBMiZkFVX3lxTFA1M3dTT0F5NmFmWTVnSW95MnltUkF4dlE2dFIwbW43dzFjZ193TWo5dXpEX1NXMUlpN2ZPYV9UOWJBS2dfNTNfT0lDcEFfYUl2ajBsUVNpZWRDNjFvQmdYbzQwNXpadw?oc=5,일요신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
카카오,부르르 떠는 매력 '복심이'...카카오프렌즈 매장서 첫 굿즈 선보여,https://news.google.com/rss/articles/CBMiakFVX3lxTFBnb3VxNWFoSnR1YTlkVlFuYmc4b2phdlI2UmdqbFRTR19aWmdIbURDZm10Q2V1djIzTVlxZGNRUmRDMHJTaF9GOUhta0xZcFpyaGVEOWkyRFlPOC1hc2pYUHFaak80enMyX2fSAW5BVV95cUxNWGpZM0liTWVXV181MmU0dGRCNk83bFdBS0NpMmVfcmNfSE0yZUJicnVldUlKZy1GZWxUMjBDNm5FNHdQblg4M0xqa1JyQnZCbWhHVzVzclptLXY2NFRybVdoR3RlX3VaN2c0ZmRiQQ?oc=5,the-pr.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,
